"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-309M1/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [23954, -78487]
2023-09-24_04:54:00.000098627, [24032, -78421]
2023-09-24_04:54:00.000197255, [24072, -78464]
2023-09-24_04:54:00.000295883, [24109, -78561]
2023-09-24_04:54:00.000394511, [24160, -78508]
2023-09-24_04:54:00.000493139, [24261, -78503]
2023-09-24_04:54:00.000591767, [24179, -78431]
2023-09-24_04:54:00.000690395, [23913, -78380]
2023-09-24_04:54:00.000789023, [23964, -78492]
2023-09-24_04:54:00.000887651, [24038, -78465]
2023-09-24_04:54:00.000986279, [23946, -78458]
2023-09-24_04:54:00.001084907, [23702, -78449]
2023-09-24_04:54:00.001183535, [23448, -78480]
2023-09-24_04:54:00.001282163, [23394, -78535]
2023-09-24_04:54:00.001380791, [23545, -78474]
2023-09-24_04:54:00.001479419, [23793, -78366]
2023-09-24_04:54:00.001578047, [23912, -78398]
2023-09-24_04:54:00.001676675, [23874, -78473]
2023-09-24_04:54:00.001775303, [23785, -78527]
2023-09-24_04:54:00.001873931, [23738, -78551]
2023-09-24_04:54:00.001972559, [23798, -78527]
2023-09-24_04:54:00.002071187, [23669, -78550]
2023-09-24_04:54:00.002169815, [23522, -78519]
2023-09-24_04:54:00.002268443, [23521, -78576]
2023-09-24_04:54:00.002367071, [23525, -78568]
2023-09-24_04:54:00.002465699, [23579, -78488]
2023-09-24_04:54:00.002564326, [23587, -78427]
2023-09-24_04:54:00.002662954, [23496, -78381]
2023-09-24_04:54:00.002761582, [23406, -78459]
2023-09-24_04:54:00.002860210, [23478, -78584]
2023-09-24_04:54:00.002958838, [23682, -78566]
2023-09-24_04:54:00.003057466, [23744, -78509]
2023-09-24_04:54:00.003156094, [23611, -78427]
2023-09-24_04:54:00.003254722, [23500, -78403]
2023-09-24_04:54:00.003353350, [23496, -78429]
2023-09-24_04:54:00.003451978, [23387, -78409]
2023-09-24_04:54:00.003550606, [23288, -78558]
2023-09-24_04:54:00.003649234, [23381, -78672]
2023-09-24_04:54:00.003747862, [23507, -78575]
2023-09-24_04:54:00.003846490, [23610, -78522]
2023-09-24_04:54:00.003945118, [23690, -78541]
2023-09-24_04:54:00.004043746, [23718, -78465]
2023-09-24_04:54:00.004142374, [23744, -78332]
2023-09-24_04:54:00.004241002, [23865, -78223]
2023-09-24_04:54:00.004339630, [23980, -78239]
2023-09-24_04:54:00.004438258, [23943, -78349]
2023-09-24_04:54:00.004536886, [23853, -78346]
2023-09-24_04:54:00.004635514, [23845, -78345]
2023-09-24_04:54:00.004734142, [23901, -78280]
2023-09-24_04:54:00.004832770, [23920, -78205]
2023-09-24_04:54:00.004931398, [23764, -78284]
2023-09-24_04:54:00.005030025, [23582, -78404]
2023-09-24_04:54:00.005128653, [23640, -78504]
2023-09-24_04:54:00.005227281, [23649, -78577]
2023-09-24_04:54:00.005325909, [23580, -78620]
