"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-315U3/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [924, 105]
2023-09-24_04:54:00.000098627, [927, -145]
2023-09-24_04:54:00.000197255, [194, -250]
2023-09-24_04:54:00.000295883, [-247, -141]
2023-09-24_04:54:00.000394511, [-316, -114]
2023-09-24_04:54:00.000493139, [-243, -171]
2023-09-24_04:54:00.000591767, [33, -92]
2023-09-24_04:54:00.000690395, [476, 33]
2023-09-24_04:54:00.000789023, [1238, 76]
2023-09-24_04:54:00.000887651, [1728, 4]
2023-09-24_04:54:00.000986279, [1881, -35]
2023-09-24_04:54:00.001084907, [2233, 48]
2023-09-24_04:54:00.001183535, [2051, 32]
2023-09-24_04:54:00.001282163, [1201, 7]
2023-09-24_04:54:00.001380791, [147, 111]
2023-09-24_04:54:00.001479419, [-647, 269]
2023-09-24_04:54:00.001578047, [-769, 123]
2023-09-24_04:54:00.001676675, [-93, -129]
2023-09-24_04:54:00.001775303, [1053, -101]
2023-09-24_04:54:00.001873931, [1605, -2]
2023-09-24_04:54:00.001972559, [1049, 4]
2023-09-24_04:54:00.002071187, [819, -68]
2023-09-24_04:54:00.002169815, [1586, -82]
2023-09-24_04:54:00.002268443, [2177, 192]
2023-09-24_04:54:00.002367071, [1604, 356]
2023-09-24_04:54:00.002465699, [682, 169]
2023-09-24_04:54:00.002564326, [273, 98]
2023-09-24_04:54:00.002662954, [618, 117]
2023-09-24_04:54:00.002761582, [1431, 83]
2023-09-24_04:54:00.002860210, [1657, 197]
2023-09-24_04:54:00.002958838, [807, 239]
2023-09-24_04:54:00.003057466, [72, 170]
2023-09-24_04:54:00.003156094, [481, 61]
2023-09-24_04:54:00.003254722, [1592, -32]
2023-09-24_04:54:00.003353350, [1980, 37]
2023-09-24_04:54:00.003451978, [1565, 113]
2023-09-24_04:54:00.003550606, [1141, 183]
2023-09-24_04:54:00.003649234, [1309, 144]
2023-09-24_04:54:00.003747862, [1825, 177]
2023-09-24_04:54:00.003846490, [1824, 173]
2023-09-24_04:54:00.003945118, [1180, 165]
2023-09-24_04:54:00.004043746, [144, 172]
2023-09-24_04:54:00.004142374, [-420, -6]
2023-09-24_04:54:00.004241002, [-173, -185]
2023-09-24_04:54:00.004339630, [947, -296]
2023-09-24_04:54:00.004438258, [1819, -166]
2023-09-24_04:54:00.004536886, [1541, -8]
2023-09-24_04:54:00.004635514, [1387, -17]
2023-09-24_04:54:00.004734142, [1845, -34]
2023-09-24_04:54:00.004832770, [2038, -18]
2023-09-24_04:54:00.004931398, [1351, 54]
2023-09-24_04:54:00.005030025, [96, 86]
2023-09-24_04:54:00.005128653, [-157, 68]
2023-09-24_04:54:00.005227281, [239, 132]
2023-09-24_04:54:00.005325909, [1152, 172]
2023-09-24_04:54:00.005424537, [1642, 106]
2023-09-24_04:54:00.005523165, [925, 1]
2023-09-24_04:54:00.005621793, [642, -141]
2023-09-24_04:54:00.005720421, [233, -274]
2023-09-24_04:54:00.005819049, [-101, -240]
2023-09-24_04:54:00.005917677, [100, -240]
2023-09-24_04:54:00.006016305, [287, -359]
2023-09-24_04:54:00.006114933, [586, -277]
2023-09-24_04:54:00.006213561, [543, -106]
2023-09-24_04:54:00.006312189, [-76, 64]
2023-09-24_04:54:00.006410817, [-372, -13]
2023-09-24_04:54:00.006509445, [-168, -143]
2023-09-24_04:54:00.006608073, [-210, -31]
2023-09-24_04:54:00.006706701, [-759, 15]
2023-09-24_04:54:00.006805329, [-878, 35]
2023-09-24_04:54:00.006903957, [-285, -31]
2023-09-24_04:54:00.007002585, [-346, -192]
2023-09-24_04:54:00.007101213, [-1243, -201]
2023-09-24_04:54:00.007199841, [-1464, -235]
2023-09-24_04:54:00.007298469, [-947, -272]
2023-09-24_04:54:00.007397097, [-977, -149]
2023-09-24_04:54:00.007495724, [-990, -48]
2023-09-24_04:54:00.007594352, [-154, -104]
2023-09-24_04:54:00.007692980, [-201, -205]
2023-09-24_04:54:00.007791608, [-1191, -246]
2023-09-24_04:54:00.007890236, [-1760, -173]
2023-09-24_04:54:00.007988864, [-2078, -133]
2023-09-24_04:54:00.008087492, [-2156, -125]
2023-09-24_04:54:00.008186120, [-1832, -249]
2023-09-24_04:54:00.008284748, [-1305, -302]
2023-09-24_04:54:00.008383376, [-1121, -145]
2023-09-24_04:54:00.008482004, [-1128, -38]
2023-09-24_04:54:00.008580632, [-895, -106]
2023-09-24_04:54:00.008679260, [-964, -276]
2023-09-24_04:54:00.008777888, [-804, -256]
2023-09-24_04:54:00.008876516, [-388, -247]
2023-09-24_04:54:00.008975144, [-608, -389]
2023-09-24_04:54:00.009073772, [-1432, -232]
2023-09-24_04:54:00.009172400, [-1896, -159]
2023-09-24_04:54:00.009271028, [-1288, -204]
2023-09-24_04:54:00.009369656, [-977, -191]
2023-09-24_04:54:00.009468284, [-1632, -161]
2023-09-24_04:54:00.009566912, [-1993, -25]
2023-09-24_04:54:00.009665540, [-1566, -117]
2023-09-24_04:54:00.009764168, [-697, -303]
2023-09-24_04:54:00.009862796, [-79, -402]
2023-09-24_04:54:00.009961423, [427, -376]
2023-09-24_04:54:00.010060051, [744, -335]
2023-09-24_04:54:00.010158679, [378, -428]
2023-09-24_04:54:00.010257307, [-137, -424]
2023-09-24_04:54:00.010355935, [-389, -285]
2023-09-24_04:54:00.010454563, [-476, -293]
2023-09-24_04:54:00.010553191, [-814, -436]
2023-09-24_04:54:00.010651819, [-909, -480]
2023-09-24_04:54:00.010750447, [-225, -369]
2023-09-24_04:54:00.010849075, [509, -489]
2023-09-24_04:54:00.010947703, [521, -612]
2023-09-24_04:54:00.011046331, [665, -544]
2023-09-24_04:54:00.011144959, [973, -518]
2023-09-24_04:54:00.011243587, [1043, -382]
2023-09-24_04:54:00.011342215, [1018, -243]
2023-09-24_04:54:00.011440843, [554, -294]
2023-09-24_04:54:00.011539471, [-341, -309]
2023-09-24_04:54:00.011638099, [-953, -372]
2023-09-24_04:54:00.011736727, [-292, -351]
2023-09-24_04:54:00.011835355, [957, -204]
2023-09-24_04:54:00.011933983, [1545, -330]
2023-09-24_04:54:00.012032611, [1327, -416]
2023-09-24_04:54:00.012131239, [990, -386]
2023-09-24_04:54:00.012229867, [1435, -420]
2023-09-24_04:54:00.012328495, [2086, -323]
2023-09-24_04:54:00.012427122, [1493, -315]
2023-09-24_04:54:00.012525750, [886, -272]
2023-09-24_04:54:00.012624378, [1045, -237]
2023-09-24_04:54:00.012723006, [906, -301]
2023-09-24_04:54:00.012821634, [581, -266]
2023-09-24_04:54:00.012920262, [548, -132]
2023-09-24_04:54:00.013018890, [1218, -72]
2023-09-24_04:54:00.013117518, [1883, -150]
2023-09-24_04:54:00.013216146, [2027, -168]
2023-09-24_04:54:00.013314774, [2270, -155]
2023-09-24_04:54:00.013413402, [2345, -292]
2023-09-24_04:54:00.013512030, [1747, -189]
2023-09-24_04:54:00.013610658, [1630, -11]
2023-09-24_04:54:00.013709286, [1411, -127]
2023-09-24_04:54:00.013807914, [584, -242]
2023-09-24_04:54:00.013906542, [779, -223]
2023-09-24_04:54:00.014005170, [1544, -161]
2023-09-24_04:54:00.014103798, [1704, -174]
2023-09-24_04:54:00.014202426, [1491, -132]
2023-09-24_04:54:00.014301054, [1519, -21]
2023-09-24_04:54:00.014399682, [1358, -75]
2023-09-24_04:54:00.014498310, [984, -28]
2023-09-24_04:54:00.014596938, [1043, 67]
2023-09-24_04:54:00.014695566, [1992, 99]
2023-09-24_04:54:00.014794194, [2900, 31]
2023-09-24_04:54:00.014892821, [2574, -62]
2023-09-24_04:54:00.014991449, [1596, 86]
2023-09-24_04:54:00.015090077, [684, 219]
2023-09-24_04:54:00.015188705, [-279, 367]
2023-09-24_04:54:00.015287333, [-672, 382]
2023-09-24_04:54:00.015385961, [474, 243]
2023-09-24_04:54:00.015484589, [1965, 78]
2023-09-24_04:54:00.015583217, [2422, 78]
2023-09-24_04:54:00.015681845, [2158, 262]
2023-09-24_04:54:00.015780473, [2036, 286]
2023-09-24_04:54:00.015879101, [2322, 192]
2023-09-24_04:54:00.015977729, [2257, 98]
2023-09-24_04:54:00.016076357, [1806, 9]
2023-09-24_04:54:00.016174985, [884, 18]
2023-09-24_04:54:00.016273613, [-290, 8]
2023-09-24_04:54:00.016372241, [-716, -41]
2023-09-24_04:54:00.016470869, [-142, 51]
2023-09-24_04:54:00.016569497, [636, 60]
2023-09-24_04:54:00.016668125, [898, 137]
2023-09-24_04:54:00.016766753, [847, 287]
2023-09-24_04:54:00.016865381, [1099, 242]
2023-09-24_04:54:00.016964009, [1289, 206]
2023-09-24_04:54:00.017062637, [1103, 105]
2023-09-24_04:54:00.017161265, [743, 39]
2023-09-24_04:54:00.017259893, [400, 46]
2023-09-24_04:54:00.017358520, [-85, 126]
2023-09-24_04:54:00.017457148, [-718, 116]
2023-09-24_04:54:00.017555776, [-1057, 177]
2023-09-24_04:54:00.017654404, [-543, 272]
2023-09-24_04:54:00.017753032, [216, 14]
2023-09-24_04:54:00.017851660, [215, -56]
2023-09-24_04:54:00.017950288, [-442, 69]
2023-09-24_04:54:00.018048916, [-655, 38]
2023-09-24_04:54:00.018147544, [-263, 43]
2023-09-24_04:54:00.018246172, [266, 31]
2023-09-24_04:54:00.018344800, [895, 0]
2023-09-24_04:54:00.018443428, [1037, 26]
2023-09-24_04:54:00.018542056, [407, 62]
2023-09-24_04:54:00.018640684, [-432, 238]
2023-09-24_04:54:00.018739312, [-1059, 139]
2023-09-24_04:54:00.018837940, [-1647, -118]
2023-09-24_04:54:00.018936568, [-1669, -62]
2023-09-24_04:54:00.019035196, [-934, 13]
2023-09-24_04:54:00.019133824, [-68, -211]
2023-09-24_04:54:00.019232452, [535, -255]
2023-09-24_04:54:00.019331080, [522, -109]
2023-09-24_04:54:00.019429708, [98, -68]
2023-09-24_04:54:00.019528336, [-10, -221]
2023-09-24_04:54:00.019626964, [-381, -169]
2023-09-24_04:54:00.019725592, [-479, -80]
2023-09-24_04:54:00.019824220, [-87, -188]
2023-09-24_04:54:00.019922847, [-589, -306]
2023-09-24_04:54:00.020021475, [-1103, -253]
2023-09-24_04:54:00.020120103, [-1021, -74]
2023-09-24_04:54:00.020218731, [-250, -93]
2023-09-24_04:54:00.020317359, [946, -95]
2023-09-24_04:54:00.020415987, [1559, 73]
2023-09-24_04:54:00.020514615, [1414, 25]
2023-09-24_04:54:00.020613243, [663, -63]
2023-09-24_04:54:00.020711871, [-59, -66]
2023-09-24_04:54:00.020810499, [-79, -10]
2023-09-24_04:54:00.020909127, [554, 71]
2023-09-24_04:54:00.021007755, [1046, -49]
2023-09-24_04:54:00.021106383, [1137, -120]
2023-09-24_04:54:00.021205011, [891, -36]
2023-09-24_04:54:00.021303639, [344, -37]
2023-09-24_04:54:00.021402267, [-190, -36]
2023-09-24_04:54:00.021500895, [-601, 24]
2023-09-24_04:54:00.021599523, [-517, -22]
2023-09-24_04:54:00.021698151, [434, 25]
2023-09-24_04:54:00.021796779, [1358, 65]
2023-09-24_04:54:00.021895407, [1639, 14]
2023-09-24_04:54:00.021994035, [1625, 129]
2023-09-24_04:54:00.022092663, [1727, 153]
2023-09-24_04:54:00.022191291, [1541, -132]
2023-09-24_04:54:00.022289919, [677, -283]
2023-09-24_04:54:00.022388546, [133, -230]
2023-09-24_04:54:00.022487174, [413, -170]
2023-09-24_04:54:00.022585802, [619, 16]
2023-09-24_04:54:00.022684430, [538, 158]
2023-09-24_04:54:00.022783058, [729, 208]
2023-09-24_04:54:00.022881686, [854, 122]
2023-09-24_04:54:00.022980314, [955, 25]
2023-09-24_04:54:00.023078942, [935, 100]
2023-09-24_04:54:00.023177570, [918, 78]
2023-09-24_04:54:00.023276198, [960, -60]
2023-09-24_04:54:00.023374826, [460, -114]
2023-09-24_04:54:00.023473454, [128, 40]
2023-09-24_04:54:00.023572082, [199, 125]
