"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-308M1/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [-140131, 117276]
2023-09-24_04:54:00.000098627, [-140027, 117239]
2023-09-24_04:54:00.000197255, [-140037, 117248]
2023-09-24_04:54:00.000295883, [-140018, 117258]
2023-09-24_04:54:00.000394511, [-139933, 117299]
2023-09-24_04:54:00.000493139, [-139945, 117175]
2023-09-24_04:54:00.000591767, [-140014, 117116]
2023-09-24_04:54:00.000690395, [-140006, 117192]
2023-09-24_04:54:00.000789023, [-140083, 117169]
2023-09-24_04:54:00.000887651, [-140281, 117207]
2023-09-24_04:54:00.000986279, [-140433, 117235]
2023-09-24_04:54:00.001084907, [-140458, 117260]
2023-09-24_04:54:00.001183535, [-140484, 117287]
2023-09-24_04:54:00.001282163, [-140587, 117279]
2023-09-24_04:54:00.001380791, [-140577, 117340]
2023-09-24_04:54:00.001479419, [-140499, 117422]
2023-09-24_04:54:00.001578047, [-140454, 117404]
2023-09-24_04:54:00.001676675, [-140448, 117359]
2023-09-24_04:54:00.001775303, [-140452, 117227]
2023-09-24_04:54:00.001873931, [-140569, 117044]
2023-09-24_04:54:00.001972559, [-140695, 117058]
2023-09-24_04:54:00.002071187, [-140766, 117188]
2023-09-24_04:54:00.002169815, [-140884, 117196]
2023-09-24_04:54:00.002268443, [-140878, 117306]
2023-09-24_04:54:00.002367071, [-140748, 117344]
2023-09-24_04:54:00.002465699, [-140889, 117269]
2023-09-24_04:54:00.002564326, [-141046, 117273]
2023-09-24_04:54:00.002662954, [-140956, 117254]
2023-09-24_04:54:00.002761582, [-140891, 117359]
2023-09-24_04:54:00.002860210, [-140841, 117376]
2023-09-24_04:54:00.002958838, [-140840, 117225]
2023-09-24_04:54:00.003057466, [-140765, 117206]
2023-09-24_04:54:00.003156094, [-140615, 117356]
2023-09-24_04:54:00.003254722, [-140727, 117364]
2023-09-24_04:54:00.003353350, [-141007, 117207]
2023-09-24_04:54:00.003451978, [-141028, 117135]
2023-09-24_04:54:00.003550606, [-140900, 117160]
2023-09-24_04:54:00.003649234, [-140809, 117285]
2023-09-24_04:54:00.003747862, [-140858, 117395]
2023-09-24_04:54:00.003846490, [-140979, 117433]
2023-09-24_04:54:00.003945118, [-140911, 117471]
2023-09-24_04:54:00.004043746, [-140783, 117319]
2023-09-24_04:54:00.004142374, [-140697, 117193]
2023-09-24_04:54:00.004241002, [-140751, 117404]
2023-09-24_04:54:00.004339630, [-140769, 117492]
2023-09-24_04:54:00.004438258, [-140766, 117359]
2023-09-24_04:54:00.004536886, [-140699, 117336]
2023-09-24_04:54:00.004635514, [-140570, 117326]
2023-09-24_04:54:00.004734142, [-140564, 117348]
2023-09-24_04:54:00.004832770, [-140718, 117397]
2023-09-24_04:54:00.004931398, [-140733, 117363]
2023-09-24_04:54:00.005030025, [-140654, 117410]
2023-09-24_04:54:00.005128653, [-140850, 117487]
2023-09-24_04:54:00.005227281, [-141023, 117486]
2023-09-24_04:54:00.005325909, [-141037, 117446]
2023-09-24_04:54:00.005424537, [-141075, 117429]
2023-09-24_04:54:00.005523165, [-141089, 117319]
2023-09-24_04:54:00.005621793, [-141138, 117267]
2023-09-24_04:54:00.005720421, [-141182, 117288]
2023-09-24_04:54:00.005819049, [-141123, 117298]
2023-09-24_04:54:00.005917677, [-141102, 117369]
2023-09-24_04:54:00.006016305, [-141177, 117341]
2023-09-24_04:54:00.006114933, [-141316, 117219]
2023-09-24_04:54:00.006213561, [-141401, 117319]
2023-09-24_04:54:00.006312189, [-141335, 117404]
2023-09-24_04:54:00.006410817, [-141296, 117251]
2023-09-24_04:54:00.006509445, [-141361, 117203]
2023-09-24_04:54:00.006608073, [-141277, 117154]
