"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-319M1/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [3338, 53]
2023-09-24_04:54:00.000098627, [3152, -26]
2023-09-24_04:54:00.000197255, [3204, -91]
2023-09-24_04:54:00.000295883, [3097, -66]
2023-09-24_04:54:00.000394511, [2811, 74]
2023-09-24_04:54:00.000493139, [2804, 135]
2023-09-24_04:54:00.000591767, [2692, 224]
2023-09-24_04:54:00.000690395, [2280, 303]
2023-09-24_04:54:00.000789023, [2054, 243]
2023-09-24_04:54:00.000887651, [2024, 91]
2023-09-24_04:54:00.000986279, [2020, 71]
2023-09-24_04:54:00.001084907, [1758, 52]
2023-09-24_04:54:00.001183535, [1450, -7]
2023-09-24_04:54:00.001282163, [1405, 24]
2023-09-24_04:54:00.001380791, [1239, 34]
2023-09-24_04:54:00.001479419, [1095, -38]
2023-09-24_04:54:00.001578047, [1061, -19]
2023-09-24_04:54:00.001676675, [910, 5]
2023-09-24_04:54:00.001775303, [688, -51]
2023-09-24_04:54:00.001873931, [406, -100]
2023-09-24_04:54:00.001972559, [307, -32]
2023-09-24_04:54:00.002071187, [442, 155]
2023-09-24_04:54:00.002169815, [439, 127]
2023-09-24_04:54:00.002268443, [321, 8]
2023-09-24_04:54:00.002367071, [210, -82]
2023-09-24_04:54:00.002465699, [306, -84]
2023-09-24_04:54:00.002564326, [460, -32]
2023-09-24_04:54:00.002662954, [384, -77]
2023-09-24_04:54:00.002761582, [314, -92]
2023-09-24_04:54:00.002860210, [206, -147]
2023-09-24_04:54:00.002958838, [123, -133]
2023-09-24_04:54:00.003057466, [125, -93]
2023-09-24_04:54:00.003156094, [7, -46]
2023-09-24_04:54:00.003254722, [28, 20]
2023-09-24_04:54:00.003353350, [-66, 58]
2023-09-24_04:54:00.003451978, [-108, -5]
2023-09-24_04:54:00.003550606, [-42, -117]
2023-09-24_04:54:00.003649234, [-132, -47]
2023-09-24_04:54:00.003747862, [-361, 147]
2023-09-24_04:54:00.003846490, [-584, 262]
2023-09-24_04:54:00.003945118, [-632, 155]
2023-09-24_04:54:00.004043746, [-609, -6]
2023-09-24_04:54:00.004142374, [-546, 24]
2023-09-24_04:54:00.004241002, [-459, 239]
2023-09-24_04:54:00.004339630, [-577, 209]
2023-09-24_04:54:00.004438258, [-677, 45]
2023-09-24_04:54:00.004536886, [-743, -6]
2023-09-24_04:54:00.004635514, [-738, 12]
2023-09-24_04:54:00.004734142, [-608, 115]
2023-09-24_04:54:00.004832770, [-721, 223]
2023-09-24_04:54:00.004931398, [-943, 147]
2023-09-24_04:54:00.005030025, [-1053, 84]
2023-09-24_04:54:00.005128653, [-1170, 126]
2023-09-24_04:54:00.005227281, [-1307, 135]
2023-09-24_04:54:00.005325909, [-1420, 85]
2023-09-24_04:54:00.005424537, [-1494, 61]
2023-09-24_04:54:00.005523165, [-1563, 146]
2023-09-24_04:54:00.005621793, [-1529, 270]
2023-09-24_04:54:00.005720421, [-1611, 73]
2023-09-24_04:54:00.005819049, [-1660, -103]
2023-09-24_04:54:00.005917677, [-1710, -80]
2023-09-24_04:54:00.006016305, [-1834, 25]
2023-09-24_04:54:00.006114933, [-1918, 64]
2023-09-24_04:54:00.006213561, [-2028, -66]
2023-09-24_04:54:00.006312189, [-1892, 42]
2023-09-24_04:54:00.006410817, [-1705, 85]
2023-09-24_04:54:00.006509445, [-1736, 79]
2023-09-24_04:54:00.006608073, [-1643, 107]
2023-09-24_04:54:00.006706701, [-1421, 150]
2023-09-24_04:54:00.006805329, [-1232, 281]
2023-09-24_04:54:00.006903957, [-1209, 258]
2023-09-24_04:54:00.007002585, [-1017, 144]
2023-09-24_04:54:00.007101213, [-714, 130]
2023-09-24_04:54:00.007199841, [-686, 9]
2023-09-24_04:54:00.007298469, [-566, -123]
2023-09-24_04:54:00.007397097, [-452, -85]
2023-09-24_04:54:00.007495724, [-599, -6]
2023-09-24_04:54:00.007594352, [-631, 29]
2023-09-24_04:54:00.007692980, [-541, -32]
2023-09-24_04:54:00.007791608, [-541, -9]
2023-09-24_04:54:00.007890236, [-563, 138]
2023-09-24_04:54:00.007988864, [-485, 114]
2023-09-24_04:54:00.008087492, [-450, -2]
2023-09-24_04:54:00.008186120, [-438, 23]
2023-09-24_04:54:00.008284748, [-396, 125]
2023-09-24_04:54:00.008383376, [-409, 122]
2023-09-24_04:54:00.008482004, [-427, -7]
2023-09-24_04:54:00.008580632, [-521, -58]
2023-09-24_04:54:00.008679260, [-681, -46]
2023-09-24_04:54:00.008777888, [-742, 39]
2023-09-24_04:54:00.008876516, [-686, 89]
2023-09-24_04:54:00.008975144, [-592, 143]
2023-09-24_04:54:00.009073772, [-650, 164]
2023-09-24_04:54:00.009172400, [-754, 77]
2023-09-24_04:54:00.009271028, [-724, 182]
2023-09-24_04:54:00.009369656, [-753, 170]
2023-09-24_04:54:00.009468284, [-810, 25]
2023-09-24_04:54:00.009566912, [-696, 133]
