"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-306M1/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [106, 5296]
2023-09-24_04:54:00.000098627, [248, 5310]
2023-09-24_04:54:00.000197255, [192, 5397]
2023-09-24_04:54:00.000295883, [136, 5379]
2023-09-24_04:54:00.000394511, [5, 5330]
2023-09-24_04:54:00.000493139, [-155, 5295]
2023-09-24_04:54:00.000591767, [-22, 5251]
2023-09-24_04:54:00.000690395, [308, 5295]
2023-09-24_04:54:00.000789023, [502, 5423]
2023-09-24_04:54:00.000887651, [481, 5331]
2023-09-24_04:54:00.000986279, [448, 5045]
2023-09-24_04:54:00.001084907, [549, 4971]
2023-09-24_04:54:00.001183535, [606, 5042]
2023-09-24_04:54:00.001282163, [256, 5109]
2023-09-24_04:54:00.001380791, [-235, 5134]
2023-09-24_04:54:00.001479419, [-369, 5158]
2023-09-24_04:54:00.001578047, [-239, 5151]
2023-09-24_04:54:00.001676675, [-147, 5080]
2023-09-24_04:54:00.001775303, [-89, 5010]
2023-09-24_04:54:00.001873931, [-7, 4957]
2023-09-24_04:54:00.001972559, [-27, 4991]
2023-09-24_04:54:00.002071187, [37, 5101]
2023-09-24_04:54:00.002169815, [177, 5147]
2023-09-24_04:54:00.002268443, [273, 5132]
2023-09-24_04:54:00.002367071, [116, 5098]
2023-09-24_04:54:00.002465699, [-222, 5033]
2023-09-24_04:54:00.002564326, [-267, 5017]
2023-09-24_04:54:00.002662954, [-136, 5037]
2023-09-24_04:54:00.002761582, [-21, 5028]
2023-09-24_04:54:00.002860210, [22, 5002]
2023-09-24_04:54:00.002958838, [-67, 4954]
2023-09-24_04:54:00.003057466, [-141, 5031]
2023-09-24_04:54:00.003156094, [-167, 5087]
2023-09-24_04:54:00.003254722, [67, 5135]
2023-09-24_04:54:00.003353350, [350, 5114]
2023-09-24_04:54:00.003451978, [304, 5047]
2023-09-24_04:54:00.003550606, [101, 5039]
2023-09-24_04:54:00.003649234, [-7, 5091]
2023-09-24_04:54:00.003747862, [186, 5131]
2023-09-24_04:54:00.003846490, [308, 5144]
2023-09-24_04:54:00.003945118, [145, 5179]
2023-09-24_04:54:00.004043746, [-75, 5260]
2023-09-24_04:54:00.004142374, [-309, 5306]
2023-09-24_04:54:00.004241002, [-238, 5249]
2023-09-24_04:54:00.004339630, [181, 5118]
2023-09-24_04:54:00.004438258, [335, 4992]
2023-09-24_04:54:00.004536886, [43, 5015]
2023-09-24_04:54:00.004635514, [-83, 5171]
2023-09-24_04:54:00.004734142, [184, 5176]
2023-09-24_04:54:00.004832770, [388, 5174]
2023-09-24_04:54:00.004931398, [184, 5290]
2023-09-24_04:54:00.005030025, [-171, 5225]
2023-09-24_04:54:00.005128653, [-299, 5197]
2023-09-24_04:54:00.005227281, [-222, 5317]
2023-09-24_04:54:00.005325909, [-34, 5532]
2023-09-24_04:54:00.005424537, [113, 5667]
2023-09-24_04:54:00.005523165, [-48, 5637]
2023-09-24_04:54:00.005621793, [-150, 5526]
2023-09-24_04:54:00.005720421, [-131, 5455]
2023-09-24_04:54:00.005819049, [-84, 5387]
2023-09-24_04:54:00.005917677, [-17, 5402]
2023-09-24_04:54:00.006016305, [46, 5417]
2023-09-24_04:54:00.006114933, [78, 5365]
2023-09-24_04:54:00.006213561, [142, 5407]
2023-09-24_04:54:00.006312189, [80, 5458]
