"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-302M1/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [1600, 161]
2023-09-24_04:54:00.000098627, [1470, 142]
2023-09-24_04:54:00.000197255, [1428, 174]
2023-09-24_04:54:00.000295883, [1433, 203]
2023-09-24_04:54:00.000394511, [1456, 183]
2023-09-24_04:54:00.000493139, [1344, 157]
2023-09-24_04:54:00.000591767, [1214, 50]
2023-09-24_04:54:00.000690395, [1136, -92]
2023-09-24_04:54:00.000789023, [975, -121]
2023-09-24_04:54:00.000887651, [790, 25]
2023-09-24_04:54:00.000986279, [532, 138]
2023-09-24_04:54:00.001084907, [387, 66]
2023-09-24_04:54:00.001183535, [379, -16]
2023-09-24_04:54:00.001282163, [408, 31]
2023-09-24_04:54:00.001380791, [553, 132]
2023-09-24_04:54:00.001479419, [579, 157]
2023-09-24_04:54:00.001578047, [457, 20]
2023-09-24_04:54:00.001676675, [433, -90]
2023-09-24_04:54:00.001775303, [442, -58]
2023-09-24_04:54:00.001873931, [440, -6]
2023-09-24_04:54:00.001972559, [292, 69]
2023-09-24_04:54:00.002071187, [223, 143]
2023-09-24_04:54:00.002169815, [328, 51]
2023-09-24_04:54:00.002268443, [407, -109]
2023-09-24_04:54:00.002367071, [441, -68]
2023-09-24_04:54:00.002465699, [512, 82]
2023-09-24_04:54:00.002564326, [469, 183]
2023-09-24_04:54:00.002662954, [314, 198]
2023-09-24_04:54:00.002761582, [220, 101]
2023-09-24_04:54:00.002860210, [140, 97]
2023-09-24_04:54:00.002958838, [209, 187]
2023-09-24_04:54:00.003057466, [374, 154]
2023-09-24_04:54:00.003156094, [393, 83]
2023-09-24_04:54:00.003254722, [383, 44]
2023-09-24_04:54:00.003353350, [481, -29]
2023-09-24_04:54:00.003451978, [548, -11]
2023-09-24_04:54:00.003550606, [487, 84]
2023-09-24_04:54:00.003649234, [429, 181]
2023-09-24_04:54:00.003747862, [401, 215]
2023-09-24_04:54:00.003846490, [438, 222]
2023-09-24_04:54:00.003945118, [328, 265]
2023-09-24_04:54:00.004043746, [190, 184]
2023-09-24_04:54:00.004142374, [300, 42]
2023-09-24_04:54:00.004241002, [315, 21]
2023-09-24_04:54:00.004339630, [119, 43]
2023-09-24_04:54:00.004438258, [-16, -32]
2023-09-24_04:54:00.004536886, [-66, -5]
2023-09-24_04:54:00.004635514, [-66, 164]
2023-09-24_04:54:00.004734142, [-43, 197]
2023-09-24_04:54:00.004832770, [-155, 80]
2023-09-24_04:54:00.004931398, [-301, 17]
2023-09-24_04:54:00.005030025, [-282, 34]
2023-09-24_04:54:00.005128653, [-247, 95]
2023-09-24_04:54:00.005227281, [-302, 110]
2023-09-24_04:54:00.005325909, [-401, 98]
2023-09-24_04:54:00.005424537, [-426, 101]
2023-09-24_04:54:00.005523165, [-456, 67]
2023-09-24_04:54:00.005621793, [-665, 131]
2023-09-24_04:54:00.005720421, [-785, 108]
2023-09-24_04:54:00.005819049, [-733, -13]
2023-09-24_04:54:00.005917677, [-638, -65]
2023-09-24_04:54:00.006016305, [-665, -91]
2023-09-24_04:54:00.006114933, [-664, -28]
2023-09-24_04:54:00.006213561, [-620, 75]
2023-09-24_04:54:00.006312189, [-483, 150]
2023-09-24_04:54:00.006410817, [-397, 142]
2023-09-24_04:54:00.006509445, [-501, 128]
2023-09-24_04:54:00.006608073, [-619, 65]
2023-09-24_04:54:00.006706701, [-618, -75]
2023-09-24_04:54:00.006805329, [-650, -160]
2023-09-24_04:54:00.006903957, [-691, -132]
2023-09-24_04:54:00.007002585, [-556, -111]
2023-09-24_04:54:00.007101213, [-457, -157]
2023-09-24_04:54:00.007199841, [-395, -203]
2023-09-24_04:54:00.007298469, [-414, -119]
2023-09-24_04:54:00.007397097, [-361, -51]
2023-09-24_04:54:00.007495724, [-292, -4]
2023-09-24_04:54:00.007594352, [-392, 112]
2023-09-24_04:54:00.007692980, [-337, 153]
2023-09-24_04:54:00.007791608, [-240, -65]
2023-09-24_04:54:00.007890236, [-303, -171]
2023-09-24_04:54:00.007988864, [-236, -8]
2023-09-24_04:54:00.008087492, [-29, 45]
2023-09-24_04:54:00.008186120, [152, 89]
2023-09-24_04:54:00.008284748, [94, 29]
2023-09-24_04:54:00.008383376, [-133, -154]
2023-09-24_04:54:00.008482004, [-214, -201]
2023-09-24_04:54:00.008580632, [-31, -192]
2023-09-24_04:54:00.008679260, [200, -166]
