"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-316U5/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [196, 123]
2023-09-24_04:54:00.000098627, [302, 55]
2023-09-24_04:54:00.000197255, [-256, 16]
2023-09-24_04:54:00.000295883, [-759, -47]
2023-09-24_04:54:00.000394511, [-953, -34]
2023-09-24_04:54:00.000493139, [-984, 98]
2023-09-24_04:54:00.000591767, [-763, 104]
2023-09-24_04:54:00.000690395, [-503, 10]
2023-09-24_04:54:00.000789023, [-21, -183]
2023-09-24_04:54:00.000887651, [333, -136]
2023-09-24_04:54:00.000986279, [614, -26]
2023-09-24_04:54:00.001084907, [997, -37]
2023-09-24_04:54:00.001183535, [892, -39]
2023-09-24_04:54:00.001282163, [165, -76]
2023-09-24_04:54:00.001380791, [-889, -74]
2023-09-24_04:54:00.001479419, [-1637, -41]
2023-09-24_04:54:00.001578047, [-1579, 59]
2023-09-24_04:54:00.001676675, [-1066, -24]
2023-09-24_04:54:00.001775303, [-267, -222]
2023-09-24_04:54:00.001873931, [151, -221]
2023-09-24_04:54:00.001972559, [-119, -57]
2023-09-24_04:54:00.002071187, [122, 96]
2023-09-24_04:54:00.002169815, [729, 102]
2023-09-24_04:54:00.002268443, [1003, 148]
2023-09-24_04:54:00.002367071, [498, 266]
2023-09-24_04:54:00.002465699, [-263, 373]
2023-09-24_04:54:00.002564326, [-582, 265]
2023-09-24_04:54:00.002662954, [-201, 84]
2023-09-24_04:54:00.002761582, [445, 23]
2023-09-24_04:54:00.002860210, [504, 13]
2023-09-24_04:54:00.002958838, [-220, -28]
2023-09-24_04:54:00.003057466, [-1090, -70]
2023-09-24_04:54:00.003156094, [-980, 14]
2023-09-24_04:54:00.003254722, [-10, 59]
2023-09-24_04:54:00.003353350, [375, 24]
2023-09-24_04:54:00.003451978, [73, 39]
2023-09-24_04:54:00.003550606, [-116, 158]
2023-09-24_04:54:00.003649234, [23, 236]
2023-09-24_04:54:00.003747862, [458, 186]
2023-09-24_04:54:00.003846490, [545, 192]
2023-09-24_04:54:00.003945118, [-90, 259]
2023-09-24_04:54:00.004043746, [-878, 222]
2023-09-24_04:54:00.004142374, [-1293, 190]
2023-09-24_04:54:00.004241002, [-1147, 78]
2023-09-24_04:54:00.004339630, [-494, 52]
2023-09-24_04:54:00.004438258, [17, 84]
2023-09-24_04:54:00.004536886, [-3, 116]
2023-09-24_04:54:00.004635514, [55, 206]
2023-09-24_04:54:00.004734142, [258, 81]
2023-09-24_04:54:00.004832770, [453, -40]
2023-09-24_04:54:00.004931398, [102, 44]
2023-09-24_04:54:00.005030025, [-867, 166]
2023-09-24_04:54:00.005128653, [-1103, 161]
2023-09-24_04:54:00.005227281, [-685, 37]
2023-09-24_04:54:00.005325909, [134, -96]
2023-09-24_04:54:00.005424537, [489, -203]
2023-09-24_04:54:00.005523165, [112, -210]
2023-09-24_04:54:00.005621793, [16, -189]
2023-09-24_04:54:00.005720421, [-290, -78]
2023-09-24_04:54:00.005819049, [-387, -39]
2023-09-24_04:54:00.005917677, [-34, -91]
2023-09-24_04:54:00.006016305, [193, -21]
2023-09-24_04:54:00.006114933, [447, -6]
2023-09-24_04:54:00.006213561, [599, 44]
2023-09-24_04:54:00.006312189, [353, 46]
2023-09-24_04:54:00.006410817, [66, -69]
2023-09-24_04:54:00.006509445, [137, -46]
2023-09-24_04:54:00.006608073, [257, 57]
2023-09-24_04:54:00.006706701, [-79, 50]
2023-09-24_04:54:00.006805329, [-139, -83]
2023-09-24_04:54:00.006903957, [418, -179]
2023-09-24_04:54:00.007002585, [488, -246]
2023-09-24_04:54:00.007101213, [-281, -290]
2023-09-24_04:54:00.007199841, [-464, -249]
2023-09-24_04:54:00.007298469, [99, -269]
2023-09-24_04:54:00.007397097, [173, -251]
2023-09-24_04:54:00.007495724, [74, -200]
2023-09-24_04:54:00.007594352, [559, -222]
2023-09-24_04:54:00.007692980, [628, -94]
2023-09-24_04:54:00.007791608, [77, 14]
2023-09-24_04:54:00.007890236, [-308, -76]
2023-09-24_04:54:00.007988864, [-530, -192]
2023-09-24_04:54:00.008087492, [-560, -239]
2023-09-24_04:54:00.008186120, [-146, -249]
2023-09-24_04:54:00.008284748, [393, -196]
2023-09-24_04:54:00.008383376, [528, -196]
2023-09-24_04:54:00.008482004, [620, -126]
2023-09-24_04:54:00.008580632, [765, -87]
2023-09-24_04:54:00.008679260, [786, -128]
2023-09-24_04:54:00.008777888, [949, -28]
2023-09-24_04:54:00.008876516, [1043, 39]
2023-09-24_04:54:00.008975144, [769, 88]
2023-09-24_04:54:00.009073772, [-9, 125]
2023-09-24_04:54:00.009172400, [-338, 25]
2023-09-24_04:54:00.009271028, [116, -36]
2023-09-24_04:54:00.009369656, [46, -4]
2023-09-24_04:54:00.009468284, [-486, -7]
2023-09-24_04:54:00.009566912, [-789, -78]
2023-09-24_04:54:00.009665540, [-665, -145]
2023-09-24_04:54:00.009764168, [-131, -128]
2023-09-24_04:54:00.009862796, [337, -60]
2023-09-24_04:54:00.009961423, [617, -55]
2023-09-24_04:54:00.010060051, [791, -150]
2023-09-24_04:54:00.010158679, [549, -253]
2023-09-24_04:54:00.010257307, [71, -300]
2023-09-24_04:54:00.010355935, [-341, -197]
2023-09-24_04:54:00.010454563, [-615, -202]
2023-09-24_04:54:00.010553191, [-760, -323]
2023-09-24_04:54:00.010651819, [-718, -309]
2023-09-24_04:54:00.010750447, [-268, -205]
2023-09-24_04:54:00.010849075, [147, -160]
2023-09-24_04:54:00.010947703, [54, -108]
2023-09-24_04:54:00.011046331, [74, -156]
