"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-314U1/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [64, -2223]
2023-09-24_04:54:00.000098627, [16, -2300]
2023-09-24_04:54:00.000197255, [-225, -2364]
2023-09-24_04:54:00.000295883, [-527, -2506]
2023-09-24_04:54:00.000394511, [-533, -2521]
2023-09-24_04:54:00.000493139, [-182, -2381]
2023-09-24_04:54:00.000591767, [225, -2314]
2023-09-24_04:54:00.000690395, [507, -2341]
2023-09-24_04:54:00.000789023, [1084, -2263]
2023-09-24_04:54:00.000887651, [1626, -2136]
2023-09-24_04:54:00.000986279, [2018, -2170]
2023-09-24_04:54:00.001084907, [2436, -2221]
2023-09-24_04:54:00.001183535, [2393, -2276]
2023-09-24_04:54:00.001282163, [1727, -2252]
2023-09-24_04:54:00.001380791, [782, -2270]
2023-09-24_04:54:00.001479419, [138, -2326]
2023-09-24_04:54:00.001578047, [105, -2378]
2023-09-24_04:54:00.001676675, [495, -2399]
2023-09-24_04:54:00.001775303, [1284, -2350]
2023-09-24_04:54:00.001873931, [1753, -2289]
2023-09-24_04:54:00.001972559, [1509, -2256]
2023-09-24_04:54:00.002071187, [1558, -2348]
2023-09-24_04:54:00.002169815, [2225, -2401]
2023-09-24_04:54:00.002268443, [2693, -2154]
2023-09-24_04:54:00.002367071, [2186, -2057]
2023-09-24_04:54:00.002465699, [1527, -2109]
2023-09-24_04:54:00.002564326, [1264, -2119]
2023-09-24_04:54:00.002662954, [1543, -2185]
2023-09-24_04:54:00.002761582, [2147, -2226]
2023-09-24_04:54:00.002860210, [2294, -2277]
2023-09-24_04:54:00.002958838, [1649, -2221]
2023-09-24_04:54:00.003057466, [1036, -2199]
2023-09-24_04:54:00.003156094, [1283, -2440]
2023-09-24_04:54:00.003254722, [2092, -2395]
2023-09-24_04:54:00.003353350, [2397, -2305]
2023-09-24_04:54:00.003451978, [2156, -2277]
2023-09-24_04:54:00.003550606, [1972, -2224]
2023-09-24_04:54:00.003649234, [2117, -2383]
2023-09-24_04:54:00.003747862, [2610, -2415]
2023-09-24_04:54:00.003846490, [2778, -2231]
2023-09-24_04:54:00.003945118, [2233, -2182]
2023-09-24_04:54:00.004043746, [1235, -2296]
2023-09-24_04:54:00.004142374, [621, -2356]
2023-09-24_04:54:00.004241002, [845, -2269]
2023-09-24_04:54:00.004339630, [1694, -2195]
2023-09-24_04:54:00.004438258, [2401, -2211]
2023-09-24_04:54:00.004536886, [2345, -2101]
2023-09-24_04:54:00.004635514, [2256, -2056]
2023-09-24_04:54:00.004734142, [2438, -2191]
2023-09-24_04:54:00.004832770, [2499, -2198]
2023-09-24_04:54:00.004931398, [2167, -2167]
2023-09-24_04:54:00.005030025, [1410, -2317]
2023-09-24_04:54:00.005128653, [1169, -2416]
2023-09-24_04:54:00.005227281, [1397, -2433]
2023-09-24_04:54:00.005325909, [2059, -2490]
2023-09-24_04:54:00.005424537, [2493, -2515]
2023-09-24_04:54:00.005523165, [1936, -2539]
2023-09-24_04:54:00.005621793, [1620, -2471]
2023-09-24_04:54:00.005720421, [1321, -2424]
2023-09-24_04:54:00.005819049, [1164, -2368]
2023-09-24_04:54:00.005917677, [1296, -2422]
2023-09-24_04:54:00.006016305, [1287, -2574]
2023-09-24_04:54:00.006114933, [1475, -2491]
2023-09-24_04:54:00.006213561, [1376, -2343]
2023-09-24_04:54:00.006312189, [801, -2325]
2023-09-24_04:54:00.006410817, [494, -2433]
2023-09-24_04:54:00.006509445, [534, -2458]
2023-09-24_04:54:00.006608073, [520, -2328]
2023-09-24_04:54:00.006706701, [149, -2297]
2023-09-24_04:54:00.006805329, [-176, -2438]
2023-09-24_04:54:00.006903957, [-31, -2466]
2023-09-24_04:54:00.007002585, [-94, -2455]
2023-09-24_04:54:00.007101213, [-771, -2518]
2023-09-24_04:54:00.007199841, [-1138, -2600]
2023-09-24_04:54:00.007298469, [-896, -2818]
2023-09-24_04:54:00.007397097, [-911, -2769]
2023-09-24_04:54:00.007495724, [-941, -2582]
2023-09-24_04:54:00.007594352, [-730, -2617]
2023-09-24_04:54:00.007692980, [-956, -2631]
2023-09-24_04:54:00.007791608, [-1438, -2575]
2023-09-24_04:54:00.007890236, [-1802, -2445]
2023-09-24_04:54:00.007988864, [-2053, -2350]
2023-09-24_04:54:00.008087492, [-2182, -2430]
2023-09-24_04:54:00.008186120, [-2173, -2463]
2023-09-24_04:54:00.008284748, [-1812, -2414]
2023-09-24_04:54:00.008383376, [-1596, -2422]
2023-09-24_04:54:00.008482004, [-1611, -2513]
2023-09-24_04:54:00.008580632, [-1591, -2633]
2023-09-24_04:54:00.008679260, [-1791, -2617]
2023-09-24_04:54:00.008777888, [-1612, -2548]
2023-09-24_04:54:00.008876516, [-1283, -2496]
2023-09-24_04:54:00.008975144, [-1530, -2507]
2023-09-24_04:54:00.009073772, [-2228, -2523]
2023-09-24_04:54:00.009172400, [-2559, -2458]
2023-09-24_04:54:00.009271028, [-2049, -2408]
2023-09-24_04:54:00.009369656, [-1750, -2400]
2023-09-24_04:54:00.009468284, [-2058, -2604]
2023-09-24_04:54:00.009566912, [-2343, -2759]
2023-09-24_04:54:00.009665540, [-2040, -2702]
2023-09-24_04:54:00.009764168, [-1394, -2648]
2023-09-24_04:54:00.009862796, [-1022, -2596]
2023-09-24_04:54:00.009961423, [-646, -2596]
2023-09-24_04:54:00.010060051, [-325, -2635]
2023-09-24_04:54:00.010158679, [-444, -2617]
2023-09-24_04:54:00.010257307, [-748, -2554]
2023-09-24_04:54:00.010355935, [-991, -2512]
2023-09-24_04:54:00.010454563, [-1087, -2552]
2023-09-24_04:54:00.010553191, [-1034, -2697]
2023-09-24_04:54:00.010651819, [-935, -2625]
2023-09-24_04:54:00.010750447, [-460, -2473]
2023-09-24_04:54:00.010849075, [144, -2608]
2023-09-24_04:54:00.010947703, [313, -2627]
2023-09-24_04:54:00.011046331, [536, -2507]
2023-09-24_04:54:00.011144959, [898, -2548]
2023-09-24_04:54:00.011243587, [1028, -2599]
2023-09-24_04:54:00.011342215, [1107, -2604]
2023-09-24_04:54:00.011440843, [794, -2617]
2023-09-24_04:54:00.011539471, [144, -2691]
2023-09-24_04:54:00.011638099, [-226, -2798]
2023-09-24_04:54:00.011736727, [384, -2810]
2023-09-24_04:54:00.011835355, [1270, -2750]
2023-09-24_04:54:00.011933983, [1576, -2663]
2023-09-24_04:54:00.012032611, [1492, -2603]
2023-09-24_04:54:00.012131239, [1312, -2519]
2023-09-24_04:54:00.012229867, [1675, -2544]
2023-09-24_04:54:00.012328495, [2255, -2637]
2023-09-24_04:54:00.012427122, [1932, -2637]
2023-09-24_04:54:00.012525750, [1492, -2639]
2023-09-24_04:54:00.012624378, [1357, -2690]
2023-09-24_04:54:00.012723006, [1132, -2701]
2023-09-24_04:54:00.012821634, [931, -2637]
2023-09-24_04:54:00.012920262, [1050, -2488]
2023-09-24_04:54:00.013018890, [1671, -2372]
2023-09-24_04:54:00.013117518, [2091, -2487]
2023-09-24_04:54:00.013216146, [2211, -2523]
2023-09-24_04:54:00.013314774, [2315, -2471]
2023-09-24_04:54:00.013413402, [2383, -2552]
2023-09-24_04:54:00.013512030, [1928, -2587]
2023-09-24_04:54:00.013610658, [1822, -2582]
2023-09-24_04:54:00.013709286, [1801, -2569]
2023-09-24_04:54:00.013807914, [1288, -2656]
2023-09-24_04:54:00.013906542, [1463, -2618]
2023-09-24_04:54:00.014005170, [2003, -2500]
2023-09-24_04:54:00.014103798, [2206, -2456]
2023-09-24_04:54:00.014202426, [2034, -2521]
2023-09-24_04:54:00.014301054, [1958, -2476]
2023-09-24_04:54:00.014399682, [1901, -2377]
2023-09-24_04:54:00.014498310, [1618, -2393]
2023-09-24_04:54:00.014596938, [1631, -2405]
2023-09-24_04:54:00.014695566, [2348, -2375]
2023-09-24_04:54:00.014794194, [2813, -2258]
2023-09-24_04:54:00.014892821, [2422, -2258]
2023-09-24_04:54:00.014991449, [2018, -2362]
2023-09-24_04:54:00.015090077, [1411, -2357]
2023-09-24_04:54:00.015188705, [530, -2229]
2023-09-24_04:54:00.015287333, [88, -2213]
2023-09-24_04:54:00.015385961, [1041, -2288]
2023-09-24_04:54:00.015484589, [2415, -2336]
2023-09-24_04:54:00.015583217, [2738, -2340]
2023-09-24_04:54:00.015681845, [2624, -2218]
2023-09-24_04:54:00.015780473, [2715, -2102]
2023-09-24_04:54:00.015879101, [2799, -2122]
2023-09-24_04:54:00.015977729, [2628, -2222]
2023-09-24_04:54:00.016076357, [2258, -2298]
