"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-308U1/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [156, -61339]
2023-09-24_04:54:00.000098627, [193, -61274]
2023-09-24_04:54:00.000197255, [-249, -61076]
2023-09-24_04:54:00.000295883, [-904, -61064]
2023-09-24_04:54:00.000394511, [-1010, -61246]
2023-09-24_04:54:00.000493139, [-756, -61344]
2023-09-24_04:54:00.000591767, [-568, -61318]
2023-09-24_04:54:00.000690395, [-475, -61197]
2023-09-24_04:54:00.000789023, [263, -61182]
2023-09-24_04:54:00.000887651, [934, -61236]
2023-09-24_04:54:00.000986279, [1054, -61194]
2023-09-24_04:54:00.001084907, [1267, -61164]
2023-09-24_04:54:00.001183535, [1090, -61164]
2023-09-24_04:54:00.001282163, [258, -61107]
2023-09-24_04:54:00.001380791, [-750, -61031]
2023-09-24_04:54:00.001479419, [-1338, -61119]
2023-09-24_04:54:00.001578047, [-1335, -61227]
2023-09-24_04:54:00.001676675, [-796, -61237]
2023-09-24_04:54:00.001775303, [260, -61257]
2023-09-24_04:54:00.001873931, [766, -61335]
2023-09-24_04:54:00.001972559, [367, -61376]
2023-09-24_04:54:00.002071187, [385, -61366]
2023-09-24_04:54:00.002169815, [1045, -61282]
2023-09-24_04:54:00.002268443, [1562, -61259]
2023-09-24_04:54:00.002367071, [1132, -61250]
2023-09-24_04:54:00.002465699, [483, -61127]
2023-09-24_04:54:00.002564326, [319, -61170]
2023-09-24_04:54:00.002662954, [472, -61183]
2023-09-24_04:54:00.002761582, [1039, -61196]
2023-09-24_04:54:00.002860210, [1080, -61235]
2023-09-24_04:54:00.002958838, [126, -61356]
2023-09-24_04:54:00.003057466, [-664, -61453]
2023-09-24_04:54:00.003156094, [-538, -61269]
2023-09-24_04:54:00.003254722, [350, -61158]
2023-09-24_04:54:00.003353350, [966, -61037]
2023-09-24_04:54:00.003451978, [831, -61084]
2023-09-24_04:54:00.003550606, [467, -61230]
2023-09-24_04:54:00.003649234, [466, -61227]
2023-09-24_04:54:00.003747862, [783, -61270]
2023-09-24_04:54:00.003846490, [921, -61275]
2023-09-24_04:54:00.003945118, [523, -61251]
2023-09-24_04:54:00.004043746, [-363, -61358]
2023-09-24_04:54:00.004142374, [-817, -61444]
2023-09-24_04:54:00.004241002, [-642, -61445]
2023-09-24_04:54:00.004339630, [85, -61398]
2023-09-24_04:54:00.004438258, [790, -61342]
2023-09-24_04:54:00.004536886, [760, -61292]
2023-09-24_04:54:00.004635514, [648, -61187]
2023-09-24_04:54:00.004734142, [856, -61116]
2023-09-24_04:54:00.004832770, [1001, -61127]
2023-09-24_04:54:00.004931398, [585, -61223]
2023-09-24_04:54:00.005030025, [-217, -61271]
2023-09-24_04:54:00.005128653, [-486, -61274]
2023-09-24_04:54:00.005227281, [-49, -61251]
2023-09-24_04:54:00.005325909, [770, -61035]
2023-09-24_04:54:00.005424537, [1192, -60931]
2023-09-24_04:54:00.005523165, [804, -61166]
2023-09-24_04:54:00.005621793, [535, -61384]
2023-09-24_04:54:00.005720421, [270, -61471]
2023-09-24_04:54:00.005819049, [196, -61369]
2023-09-24_04:54:00.005917677, [446, -61135]
2023-09-24_04:54:00.006016305, [624, -61056]
2023-09-24_04:54:00.006114933, [973, -61135]
2023-09-24_04:54:00.006213561, [1052, -61099]
2023-09-24_04:54:00.006312189, [569, -61128]
2023-09-24_04:54:00.006410817, [358, -61082]
2023-09-24_04:54:00.006509445, [505, -61052]
2023-09-24_04:54:00.006608073, [387, -61229]
2023-09-24_04:54:00.006706701, [-30, -61306]
2023-09-24_04:54:00.006805329, [-133, -61299]
2023-09-24_04:54:00.006903957, [296, -61389]
2023-09-24_04:54:00.007002585, [353, -61408]
2023-09-24_04:54:00.007101213, [-306, -61400]
