"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-315U3/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [1081, 79]
2023-09-24_04:54:00.000098627, [969, 60]
2023-09-24_04:54:00.000197255, [-22, 33]
2023-09-24_04:54:00.000295883, [-877, 97]
2023-09-24_04:54:00.000394511, [-1052, 18]
2023-09-24_04:54:00.000493139, [-1128, -26]
2023-09-24_04:54:00.000591767, [-1259, -27]
2023-09-24_04:54:00.000690395, [-1024, -1]
2023-09-24_04:54:00.000789023, [-284, 53]
2023-09-24_04:54:00.000887651, [151, 76]
2023-09-24_04:54:00.000986279, [134, 100]
2023-09-24_04:54:00.001084907, [277, -83]
2023-09-24_04:54:00.001183535, [215, -165]
2023-09-24_04:54:00.001282163, [-598, -108]
2023-09-24_04:54:00.001380791, [-2107, -86]
2023-09-24_04:54:00.001479419, [-3145, -184]
2023-09-24_04:54:00.001578047, [-3034, -77]
2023-09-24_04:54:00.001676675, [-2266, 53]
2023-09-24_04:54:00.001775303, [-1442, 12]
2023-09-24_04:54:00.001873931, [-1223, 34]
2023-09-24_04:54:00.001972559, [-1652, 56]
2023-09-24_04:54:00.002071187, [-1492, -4]
2023-09-24_04:54:00.002169815, [-512, -32]
2023-09-24_04:54:00.002268443, [46, 42]
2023-09-24_04:54:00.002367071, [-568, 16]
2023-09-24_04:54:00.002465699, [-1714, -23]
2023-09-24_04:54:00.002564326, [-2421, 6]
2023-09-24_04:54:00.002662954, [-2153, 150]
2023-09-24_04:54:00.002761582, [-1244, 126]
2023-09-24_04:54:00.002860210, [-1005, -10]
2023-09-24_04:54:00.002958838, [-2063, 24]
2023-09-24_04:54:00.003057466, [-2979, -41]
2023-09-24_04:54:00.003156094, [-2676, -202]
2023-09-24_04:54:00.003254722, [-1672, -206]
2023-09-24_04:54:00.003353350, [-1029, 13]
2023-09-24_04:54:00.003451978, [-1298, 124]
2023-09-24_04:54:00.003550606, [-1511, 115]
2023-09-24_04:54:00.003649234, [-1032, 85]
2023-09-24_04:54:00.003747862, [-608, 91]
2023-09-24_04:54:00.003846490, [-678, 92]
2023-09-24_04:54:00.003945118, [-1400, 49]
2023-09-24_04:54:00.004043746, [-2562, 1]
2023-09-24_04:54:00.004142374, [-3369, -93]
2023-09-24_04:54:00.004241002, [-3154, -116]
2023-09-24_04:54:00.004339630, [-1989, -41]
2023-09-24_04:54:00.004438258, [-1125, -15]
2023-09-24_04:54:00.004536886, [-1400, -116]
2023-09-24_04:54:00.004635514, [-1517, -70]
2023-09-24_04:54:00.004734142, [-1033, -35]
2023-09-24_04:54:00.004832770, [-963, 15]
2023-09-24_04:54:00.004931398, [-1719, 9]
2023-09-24_04:54:00.005030025, [-2906, -82]
2023-09-24_04:54:00.005128653, [-3033, -54]
2023-09-24_04:54:00.005227281, [-2284, -51]
2023-09-24_04:54:00.005325909, [-1209, -164]
2023-09-24_04:54:00.005424537, [-857, -107]
2023-09-24_04:54:00.005523165, [-1466, 2]
2023-09-24_04:54:00.005621793, [-1627, 57]
2023-09-24_04:54:00.005720421, [-1722, 193]
2023-09-24_04:54:00.005819049, [-1814, -48]
2023-09-24_04:54:00.005917677, [-1315, -249]
2023-09-24_04:54:00.006016305, [-859, -144]
2023-09-24_04:54:00.006114933, [-697, -9]
2023-09-24_04:54:00.006213561, [-547, 20]
2023-09-24_04:54:00.006312189, [-792, -88]
2023-09-24_04:54:00.006410817, [-1075, -187]
2023-09-24_04:54:00.006509445, [-843, -33]
2023-09-24_04:54:00.006608073, [-679, 125]
2023-09-24_04:54:00.006706701, [-834, 45]
2023-09-24_04:54:00.006805329, [-706, 2]
2023-09-24_04:54:00.006903957, [-144, -109]
