"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-318M1/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [1333, -42980]
2023-09-24_04:54:00.000098627, [1390, -43023]
2023-09-24_04:54:00.000197255, [1047, -43037]
2023-09-24_04:54:00.000295883, [762, -43065]
2023-09-24_04:54:00.000394511, [808, -43053]
2023-09-24_04:54:00.000493139, [831, -43133]
2023-09-24_04:54:00.000591767, [817, -43144]
2023-09-24_04:54:00.000690395, [819, -43112]
2023-09-24_04:54:00.000789023, [842, -43222]
2023-09-24_04:54:00.000887651, [823, -43305]
2023-09-24_04:54:00.000986279, [802, -43153]
2023-09-24_04:54:00.001084907, [920, -43088]
2023-09-24_04:54:00.001183535, [848, -43175]
2023-09-24_04:54:00.001282163, [591, -43065]
2023-09-24_04:54:00.001380791, [233, -42917]
2023-09-24_04:54:00.001479419, [-71, -43005]
2023-09-24_04:54:00.001578047, [-118, -43050]
2023-09-24_04:54:00.001676675, [-6, -42945]
2023-09-24_04:54:00.001775303, [228, -42977]
2023-09-24_04:54:00.001873931, [290, -43011]
2023-09-24_04:54:00.001972559, [177, -42931]
2023-09-24_04:54:00.002071187, [305, -42950]
2023-09-24_04:54:00.002169815, [434, -43073]
2023-09-24_04:54:00.002268443, [507, -43158]
2023-09-24_04:54:00.002367071, [384, -42995]
2023-09-24_04:54:00.002465699, [106, -42934]
2023-09-24_04:54:00.002564326, [-98, -43098]
2023-09-24_04:54:00.002662954, [-43, -43159]
2023-09-24_04:54:00.002761582, [161, -43189]
2023-09-24_04:54:00.002860210, [225, -43329]
2023-09-24_04:54:00.002958838, [14, -43347]
2023-09-24_04:54:00.003057466, [-301, -43365]
2023-09-24_04:54:00.003156094, [-190, -43376]
2023-09-24_04:54:00.003254722, [108, -43277]
2023-09-24_04:54:00.003353350, [21, -43309]
2023-09-24_04:54:00.003451978, [-165, -43332]
2023-09-24_04:54:00.003550606, [-76, -43226]
2023-09-24_04:54:00.003649234, [-58, -43129]
2023-09-24_04:54:00.003747862, [-14, -43099]
2023-09-24_04:54:00.003846490, [79, -43213]
2023-09-24_04:54:00.003945118, [1, -43223]
2023-09-24_04:54:00.004043746, [-351, -43168]
2023-09-24_04:54:00.004142374, [-665, -43117]
2023-09-24_04:54:00.004241002, [-663, -43071]
2023-09-24_04:54:00.004339630, [-469, -43157]
2023-09-24_04:54:00.004438258, [-268, -43278]
2023-09-24_04:54:00.004536886, [-260, -43281]
2023-09-24_04:54:00.004635514, [-232, -43225]
2023-09-24_04:54:00.004734142, [-252, -43351]
2023-09-24_04:54:00.004832770, [-271, -43487]
2023-09-24_04:54:00.004931398, [-294, -43507]
2023-09-24_04:54:00.005030025, [-605, -43508]
2023-09-24_04:54:00.005128653, [-733, -43602]
2023-09-24_04:54:00.005227281, [-608, -43583]
2023-09-24_04:54:00.005325909, [-398, -43515]
2023-09-24_04:54:00.005424537, [-309, -43526]
2023-09-24_04:54:00.005523165, [-446, -43686]
2023-09-24_04:54:00.005621793, [-523, -43824]
2023-09-24_04:54:00.005720421, [-660, -43795]
2023-09-24_04:54:00.005819049, [-641, -43727]
2023-09-24_04:54:00.005917677, [-522, -43667]
2023-09-24_04:54:00.006016305, [-478, -43650]
2023-09-24_04:54:00.006114933, [-388, -43577]
2023-09-24_04:54:00.006213561, [-373, -43509]
2023-09-24_04:54:00.006312189, [-408, -43554]
2023-09-24_04:54:00.006410817, [-478, -43567]
2023-09-24_04:54:00.006509445, [-466, -43582]
2023-09-24_04:54:00.006608073, [-362, -43618]
2023-09-24_04:54:00.006706701, [-452, -43689]
2023-09-24_04:54:00.006805329, [-502, -43700]
2023-09-24_04:54:00.006903957, [-437, -43692]
2023-09-24_04:54:00.007002585, [-418, -43892]
2023-09-24_04:54:00.007101213, [-408, -43917]
2023-09-24_04:54:00.007199841, [-338, -43832]
2023-09-24_04:54:00.007298469, [-247, -43823]
2023-09-24_04:54:00.007397097, [-214, -43757]
2023-09-24_04:54:00.007495724, [-192, -43621]
2023-09-24_04:54:00.007594352, [-36, -43537]
2023-09-24_04:54:00.007692980, [75, -43546]
2023-09-24_04:54:00.007791608, [-43, -43562]
2023-09-24_04:54:00.007890236, [-285, -43640]
2023-09-24_04:54:00.007988864, [-546, -43777]
2023-09-24_04:54:00.008087492, [-596, -43774]
2023-09-24_04:54:00.008186120, [-381, -43611]
2023-09-24_04:54:00.008284748, [-181, -43396]
2023-09-24_04:54:00.008383376, [-123, -43475]
2023-09-24_04:54:00.008482004, [-107, -43535]
2023-09-24_04:54:00.008580632, [-302, -43519]
2023-09-24_04:54:00.008679260, [-346, -43624]
2023-09-24_04:54:00.008777888, [-188, -43681]
2023-09-24_04:54:00.008876516, [-147, -43673]
2023-09-24_04:54:00.008975144, [-281, -43657]
2023-09-24_04:54:00.009073772, [-505, -43619]
2023-09-24_04:54:00.009172400, [-659, -43588]
2023-09-24_04:54:00.009271028, [-570, -43731]
2023-09-24_04:54:00.009369656, [-579, -43841]
2023-09-24_04:54:00.009468284, [-686, -43887]
2023-09-24_04:54:00.009566912, [-661, -43903]
2023-09-24_04:54:00.009665540, [-630, -43783]
2023-09-24_04:54:00.009764168, [-520, -43775]
2023-09-24_04:54:00.009862796, [-456, -43812]
2023-09-24_04:54:00.009961423, [-457, -43913]
2023-09-24_04:54:00.010060051, [-458, -43987]
2023-09-24_04:54:00.010158679, [-551, -43877]
2023-09-24_04:54:00.010257307, [-813, -43753]
2023-09-24_04:54:00.010355935, [-933, -43852]
2023-09-24_04:54:00.010454563, [-995, -43812]
2023-09-24_04:54:00.010553191, [-1230, -43729]
2023-09-24_04:54:00.010651819, [-1445, -43717]
2023-09-24_04:54:00.010750447, [-1463, -43695]
2023-09-24_04:54:00.010849075, [-1275, -43767]
2023-09-24_04:54:00.010947703, [-1169, -43801]
2023-09-24_04:54:00.011046331, [-1214, -43771]
2023-09-24_04:54:00.011144959, [-1250, -43750]
2023-09-24_04:54:00.011243587, [-1258, -43768]
2023-09-24_04:54:00.011342215, [-1299, -43814]
2023-09-24_04:54:00.011440843, [-1549, -43899]
2023-09-24_04:54:00.011539471, [-1922, -43958]
2023-09-24_04:54:00.011638099, [-2083, -43980]
2023-09-24_04:54:00.011736727, [-1916, -43934]
2023-09-24_04:54:00.011835355, [-1741, -43890]
2023-09-24_04:54:00.011933983, [-1614, -43887]
2023-09-24_04:54:00.012032611, [-1568, -43925]
2023-09-24_04:54:00.012131239, [-1766, -43929]
2023-09-24_04:54:00.012229867, [-1904, -43814]
2023-09-24_04:54:00.012328495, [-1818, -43762]
2023-09-24_04:54:00.012427122, [-1926, -43732]
2023-09-24_04:54:00.012525750, [-2008, -43744]
2023-09-24_04:54:00.012624378, [-1843, -43801]
2023-09-24_04:54:00.012723006, [-2025, -43761]
2023-09-24_04:54:00.012821634, [-2232, -43655]
2023-09-24_04:54:00.012920262, [-2132, -43605]
2023-09-24_04:54:00.013018890, [-2006, -43559]
2023-09-24_04:54:00.013117518, [-1845, -43639]
2023-09-24_04:54:00.013216146, [-1747, -43710]
2023-09-24_04:54:00.013314774, [-1747, -43659]
2023-09-24_04:54:00.013413402, [-1755, -43713]
2023-09-24_04:54:00.013512030, [-1900, -43640]
2023-09-24_04:54:00.013610658, [-1812, -43494]
2023-09-24_04:54:00.013709286, [-1757, -43464]
2023-09-24_04:54:00.013807914, [-1937, -43456]
2023-09-24_04:54:00.013906542, [-1877, -43474]
2023-09-24_04:54:00.014005170, [-1717, -43387]
2023-09-24_04:54:00.014103798, [-1608, -43232]
2023-09-24_04:54:00.014202426, [-1684, -43176]
2023-09-24_04:54:00.014301054, [-1732, -43114]
2023-09-24_04:54:00.014399682, [-1760, -43072]
2023-09-24_04:54:00.014498310, [-1802, -43141]
2023-09-24_04:54:00.014596938, [-1623, -43274]
2023-09-24_04:54:00.014695566, [-1319, -43391]
2023-09-24_04:54:00.014794194, [-1219, -43320]
2023-09-24_04:54:00.014892821, [-1452, -43176]
2023-09-24_04:54:00.014991449, [-1632, -43054]
2023-09-24_04:54:00.015090077, [-1657, -42934]
2023-09-24_04:54:00.015188705, [-1832, -42874]
2023-09-24_04:54:00.015287333, [-1983, -42951]
2023-09-24_04:54:00.015385961, [-1600, -42955]
2023-09-24_04:54:00.015484589, [-919, -42875]
2023-09-24_04:54:00.015583217, [-660, -42961]
2023-09-24_04:54:00.015681845, [-723, -43126]
2023-09-24_04:54:00.015780473, [-570, -43064]
2023-09-24_04:54:00.015879101, [-468, -43028]
2023-09-24_04:54:00.015977729, [-637, -43109]
2023-09-24_04:54:00.016076357, [-671, -43170]
2023-09-24_04:54:00.016174985, [-623, -43050]
2023-09-24_04:54:00.016273613, [-750, -43047]
2023-09-24_04:54:00.016372241, [-793, -43210]
2023-09-24_04:54:00.016470869, [-643, -43066]
2023-09-24_04:54:00.016569497, [-357, -42877]
2023-09-24_04:54:00.016668125, [-16, -42889]
2023-09-24_04:54:00.016766753, [313, -42868]
2023-09-24_04:54:00.016865381, [421, -42859]
2023-09-24_04:54:00.016964009, [345, -42835]
2023-09-24_04:54:00.017062637, [365, -42884]
2023-09-24_04:54:00.017161265, [481, -42931]
2023-09-24_04:54:00.017259893, [522, -43004]
2023-09-24_04:54:00.017358520, [389, -43018]
2023-09-24_04:54:00.017457148, [320, -42954]
2023-09-24_04:54:00.017555776, [391, -42881]
2023-09-24_04:54:00.017654404, [556, -42795]
2023-09-24_04:54:00.017753032, [889, -42889]
2023-09-24_04:54:00.017851660, [997, -42925]
2023-09-24_04:54:00.017950288, [798, -42901]
2023-09-24_04:54:00.018048916, [714, -42975]
2023-09-24_04:54:00.018147544, [859, -43200]
2023-09-24_04:54:00.018246172, [1118, -43219]
2023-09-24_04:54:00.018344800, [1426, -43198]
2023-09-24_04:54:00.018443428, [1574, -43182]
2023-09-24_04:54:00.018542056, [1486, -43141]
2023-09-24_04:54:00.018640684, [1362, -43122]
2023-09-24_04:54:00.018739312, [1174, -43098]
2023-09-24_04:54:00.018837940, [1113, -43187]
2023-09-24_04:54:00.018936568, [1171, -43233]
2023-09-24_04:54:00.019035196, [1276, -43139]
2023-09-24_04:54:00.019133824, [1557, -43008]
2023-09-24_04:54:00.019232452, [1790, -42937]
2023-09-24_04:54:00.019331080, [1745, -43000]
2023-09-24_04:54:00.019429708, [1405, -43153]
2023-09-24_04:54:00.019528336, [1293, -43191]
2023-09-24_04:54:00.019626964, [1381, -43146]
2023-09-24_04:54:00.019725592, [1436, -43182]
2023-09-24_04:54:00.019824220, [1401, -43258]
2023-09-24_04:54:00.019922847, [1248, -43272]
2023-09-24_04:54:00.020021475, [1071, -43294]
2023-09-24_04:54:00.020120103, [901, -43330]
2023-09-24_04:54:00.020218731, [1033, -43266]
2023-09-24_04:54:00.020317359, [1234, -43136]
2023-09-24_04:54:00.020415987, [1419, -43040]
2023-09-24_04:54:00.020514615, [1313, -43009]
2023-09-24_04:54:00.020613243, [1077, -43012]
2023-09-24_04:54:00.020711871, [991, -43142]
2023-09-24_04:54:00.020810499, [832, -43151]
2023-09-24_04:54:00.020909127, [967, -43072]
2023-09-24_04:54:00.021007755, [1096, -43067]
2023-09-24_04:54:00.021106383, [965, -43034]
2023-09-24_04:54:00.021205011, [841, -43064]
2023-09-24_04:54:00.021303639, [572, -43085]
2023-09-24_04:54:00.021402267, [417, -43166]
2023-09-24_04:54:00.021500895, [373, -43237]
2023-09-24_04:54:00.021599523, [400, -43109]
2023-09-24_04:54:00.021698151, [621, -43088]
2023-09-24_04:54:00.021796779, [790, -43167]
2023-09-24_04:54:00.021895407, [674, -43216]
2023-09-24_04:54:00.021994035, [590, -43245]
2023-09-24_04:54:00.022092663, [710, -43287]
2023-09-24_04:54:00.022191291, [758, -43282]
2023-09-24_04:54:00.022289919, [632, -43302]
2023-09-24_04:54:00.022388546, [378, -43272]
2023-09-24_04:54:00.022487174, [434, -43141]
2023-09-24_04:54:00.022585802, [565, -43082]
2023-09-24_04:54:00.022684430, [506, -43005]
2023-09-24_04:54:00.022783058, [564, -42989]
2023-09-24_04:54:00.022881686, [555, -42887]
2023-09-24_04:54:00.022980314, [586, -42820]
2023-09-24_04:54:00.023078942, [600, -42910]
2023-09-24_04:54:00.023177570, [474, -42958]
2023-09-24_04:54:00.023276198, [396, -43065]
2023-09-24_04:54:00.023374826, [317, -43067]
2023-09-24_04:54:00.023473454, [217, -43038]
2023-09-24_04:54:00.023572082, [299, -42995]
2023-09-24_04:54:00.023670710, [382, -42986]
2023-09-24_04:54:00.023769338, [476, -43130]
2023-09-24_04:54:00.023867966, [470, -43164]
