"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-309U4/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [286, -74]
2023-09-24_04:54:00.000098627, [255, -180]
2023-09-24_04:54:00.000197255, [-184, -63]
2023-09-24_04:54:00.000295883, [-705, 9]
2023-09-24_04:54:00.000394511, [-993, -92]
2023-09-24_04:54:00.000493139, [-934, -19]
2023-09-24_04:54:00.000591767, [-641, 70]
2023-09-24_04:54:00.000690395, [-526, 25]
2023-09-24_04:54:00.000789023, [-92, -82]
2023-09-24_04:54:00.000887651, [599, -194]
2023-09-24_04:54:00.000986279, [875, -247]
2023-09-24_04:54:00.001084907, [967, -323]
2023-09-24_04:54:00.001183535, [853, -188]
2023-09-24_04:54:00.001282163, [227, 26]
2023-09-24_04:54:00.001380791, [-724, 4]
2023-09-24_04:54:00.001479419, [-1398, -157]
2023-09-24_04:54:00.001578047, [-1385, -126]
2023-09-24_04:54:00.001676675, [-823, -154]
2023-09-24_04:54:00.001775303, [-48, -204]
2023-09-24_04:54:00.001873931, [232, -132]
2023-09-24_04:54:00.001972559, [74, -169]
2023-09-24_04:54:00.002071187, [171, -233]
2023-09-24_04:54:00.002169815, [613, -197]
2023-09-24_04:54:00.002268443, [958, -99]
2023-09-24_04:54:00.002367071, [540, -10]
2023-09-24_04:54:00.002465699, [-160, -3]
2023-09-24_04:54:00.002564326, [-330, 107]
2023-09-24_04:54:00.002662954, [114, 181]
2023-09-24_04:54:00.002761582, [671, -92]
2023-09-24_04:54:00.002860210, [683, -145]
2023-09-24_04:54:00.002958838, [-85, -116]
2023-09-24_04:54:00.003057466, [-732, -115]
2023-09-24_04:54:00.003156094, [-369, -114]
2023-09-24_04:54:00.003254722, [426, -252]
2023-09-24_04:54:00.003353350, [644, -270]
2023-09-24_04:54:00.003451978, [358, -322]
2023-09-24_04:54:00.003550606, [186, -380]
2023-09-24_04:54:00.003649234, [342, -222]
2023-09-24_04:54:00.003747862, [738, -53]
2023-09-24_04:54:00.003846490, [770, -133]
2023-09-24_04:54:00.003945118, [291, -246]
2023-09-24_04:54:00.004043746, [-399, -223]
2023-09-24_04:54:00.004142374, [-958, -153]
2023-09-24_04:54:00.004241002, [-695, -155]
2023-09-24_04:54:00.004339630, [140, -313]
2023-09-24_04:54:00.004438258, [573, -411]
2023-09-24_04:54:00.004536886, [385, -377]
2023-09-24_04:54:00.004635514, [142, -277]
2023-09-24_04:54:00.004734142, [359, -227]
2023-09-24_04:54:00.004832770, [551, -258]
2023-09-24_04:54:00.004931398, [235, -199]
2023-09-24_04:54:00.005030025, [-565, -66]
2023-09-24_04:54:00.005128653, [-780, -15]
2023-09-24_04:54:00.005227281, [-201, 101]
2023-09-24_04:54:00.005325909, [527, 71]
2023-09-24_04:54:00.005424537, [699, -54]
2023-09-24_04:54:00.005523165, [267, -207]
2023-09-24_04:54:00.005621793, [173, -267]
2023-09-24_04:54:00.005720421, [-92, -151]
2023-09-24_04:54:00.005819049, [-204, -81]
2023-09-24_04:54:00.005917677, [159, -21]
2023-09-24_04:54:00.006016305, [471, -40]
2023-09-24_04:54:00.006114933, [504, -312]
2023-09-24_04:54:00.006213561, [466, -257]
2023-09-24_04:54:00.006312189, [371, 56]
2023-09-24_04:54:00.006410817, [298, 211]
2023-09-24_04:54:00.006509445, [579, 194]
2023-09-24_04:54:00.006608073, [604, -22]
2023-09-24_04:54:00.006706701, [339, -152]
2023-09-24_04:54:00.006805329, [315, -316]
2023-09-24_04:54:00.006903957, [445, -335]
2023-09-24_04:54:00.007002585, [312, -45]
2023-09-24_04:54:00.007101213, [-377, 7]
2023-09-24_04:54:00.007199841, [-444, -177]
2023-09-24_04:54:00.007298469, [56, -315]
2023-09-24_04:54:00.007397097, [-78, -252]
2023-09-24_04:54:00.007495724, [-78, -48]
2023-09-24_04:54:00.007594352, [477, 165]
2023-09-24_04:54:00.007692980, [513, 291]
2023-09-24_04:54:00.007791608, [-7, 216]
2023-09-24_04:54:00.007890236, [-340, 89]
2023-09-24_04:54:00.007988864, [-479, 48]
2023-09-24_04:54:00.008087492, [-577, 64]
2023-09-24_04:54:00.008186120, [-468, 184]
2023-09-24_04:54:00.008284748, [-23, 188]
2023-09-24_04:54:00.008383376, [220, 182]
2023-09-24_04:54:00.008482004, [191, 245]
2023-09-24_04:54:00.008580632, [337, 227]
2023-09-24_04:54:00.008679260, [261, 224]
2023-09-24_04:54:00.008777888, [429, 98]
2023-09-24_04:54:00.008876516, [734, -48]
2023-09-24_04:54:00.008975144, [428, -75]
2023-09-24_04:54:00.009073772, [-276, -63]
2023-09-24_04:54:00.009172400, [-605, -75]
2023-09-24_04:54:00.009271028, [-243, -7]
2023-09-24_04:54:00.009369656, [-178, 79]
2023-09-24_04:54:00.009468284, [-863, -36]
2023-09-24_04:54:00.009566912, [-1228, 3]
2023-09-24_04:54:00.009665540, [-996, 62]
2023-09-24_04:54:00.009764168, [-536, 133]
2023-09-24_04:54:00.009862796, [39, -9]
2023-09-24_04:54:00.009961423, [349, -264]
2023-09-24_04:54:00.010060051, [406, -71]
2023-09-24_04:54:00.010158679, [294, -93]
2023-09-24_04:54:00.010257307, [60, -293]
2023-09-24_04:54:00.010355935, [-224, -79]
2023-09-24_04:54:00.010454563, [-566, 26]
2023-09-24_04:54:00.010553191, [-769, -95]
2023-09-24_04:54:00.010651819, [-921, -166]
2023-09-24_04:54:00.010750447, [-719, -274]
2023-09-24_04:54:00.010849075, [-373, -154]
2023-09-24_04:54:00.010947703, [-339, -90]
2023-09-24_04:54:00.011046331, [-7, -249]
2023-09-24_04:54:00.011144959, [177, -115]
2023-09-24_04:54:00.011243587, [320, -139]
2023-09-24_04:54:00.011342215, [249, -246]
2023-09-24_04:54:00.011440843, [-319, -129]
2023-09-24_04:54:00.011539471, [-909, -113]
2023-09-24_04:54:00.011638099, [-1229, -126]
2023-09-24_04:54:00.011736727, [-783, -14]
2023-09-24_04:54:00.011835355, [55, -101]
2023-09-24_04:54:00.011933983, [528, -175]
2023-09-24_04:54:00.012032611, [428, -94]
2023-09-24_04:54:00.012131239, [174, -97]
2023-09-24_04:54:00.012229867, [429, -126]
2023-09-24_04:54:00.012328495, [917, -302]
2023-09-24_04:54:00.012427122, [384, -233]
2023-09-24_04:54:00.012525750, [-236, -48]
2023-09-24_04:54:00.012624378, [-69, -176]
2023-09-24_04:54:00.012723006, [-60, -276]
2023-09-24_04:54:00.012821634, [-441, -207]
2023-09-24_04:54:00.012920262, [-395, -168]
2023-09-24_04:54:00.013018890, [17, -335]
2023-09-24_04:54:00.013117518, [207, -472]
2023-09-24_04:54:00.013216146, [289, -350]
2023-09-24_04:54:00.013314774, [607, -161]
2023-09-24_04:54:00.013413402, [907, -113]
2023-09-24_04:54:00.013512030, [428, -202]
2023-09-24_04:54:00.013610658, [145, -256]
2023-09-24_04:54:00.013709286, [-33, -155]
2023-09-24_04:54:00.013807914, [-632, -45]
2023-09-24_04:54:00.013906542, [-450, -190]
2023-09-24_04:54:00.014005170, [104, -272]
2023-09-24_04:54:00.014103798, [212, -191]
2023-09-24_04:54:00.014202426, [83, -138]
2023-09-24_04:54:00.014301054, [111, -80]
2023-09-24_04:54:00.014399682, [31, -89]
2023-09-24_04:54:00.014498310, [-155, -166]
2023-09-24_04:54:00.014596938, [73, -201]
2023-09-24_04:54:00.014695566, [831, -112]
2023-09-24_04:54:00.014794194, [1364, 13]
2023-09-24_04:54:00.014892821, [1188, -110]
2023-09-24_04:54:00.014991449, [709, -158]
2023-09-24_04:54:00.015090077, [-28, 106]
2023-09-24_04:54:00.015188705, [-911, 287]
2023-09-24_04:54:00.015287333, [-1294, 111]
2023-09-24_04:54:00.015385961, [-506, -139]
2023-09-24_04:54:00.015484589, [529, -308]
2023-09-24_04:54:00.015583217, [749, -381]
2023-09-24_04:54:00.015681845, [651, -275]
2023-09-24_04:54:00.015780473, [713, -261]
