"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-308U4/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [207, 83]
2023-09-24_04:54:00.000098627, [80, 102]
2023-09-24_04:54:00.000197255, [-357, 167]
2023-09-24_04:54:00.000295883, [-614, 74]
2023-09-24_04:54:00.000394511, [-659, -90]
2023-09-24_04:54:00.000493139, [-537, 1]
2023-09-24_04:54:00.000591767, [-356, 146]
2023-09-24_04:54:00.000690395, [-228, 118]
2023-09-24_04:54:00.000789023, [76, -37]
2023-09-24_04:54:00.000887651, [552, -167]
2023-09-24_04:54:00.000986279, [786, -230]
2023-09-24_04:54:00.001084907, [917, -173]
2023-09-24_04:54:00.001183535, [837, -84]
2023-09-24_04:54:00.001282163, [388, -24]
2023-09-24_04:54:00.001380791, [-331, -22]
2023-09-24_04:54:00.001479419, [-1229, -48]
2023-09-24_04:54:00.001578047, [-1316, -143]
2023-09-24_04:54:00.001676675, [-521, -138]
2023-09-24_04:54:00.001775303, [288, -46]
2023-09-24_04:54:00.001873931, [639, -7]
2023-09-24_04:54:00.001972559, [262, -64]
2023-09-24_04:54:00.002071187, [365, -132]
2023-09-24_04:54:00.002169815, [1106, -108]
2023-09-24_04:54:00.002268443, [1552, -63]
2023-09-24_04:54:00.002367071, [1174, 57]
2023-09-24_04:54:00.002465699, [579, -86]
2023-09-24_04:54:00.002564326, [316, -308]
2023-09-24_04:54:00.002662954, [505, -238]
2023-09-24_04:54:00.002761582, [943, -126]
2023-09-24_04:54:00.002860210, [847, -96]
2023-09-24_04:54:00.002958838, [259, -33]
2023-09-24_04:54:00.003057466, [-158, 84]
2023-09-24_04:54:00.003156094, [-59, 156]
2023-09-24_04:54:00.003254722, [497, 21]
2023-09-24_04:54:00.003353350, [998, -137]
2023-09-24_04:54:00.003451978, [908, -89]
2023-09-24_04:54:00.003550606, [671, -149]
2023-09-24_04:54:00.003649234, [651, -222]
2023-09-24_04:54:00.003747862, [891, -97]
2023-09-24_04:54:00.003846490, [953, -25]
2023-09-24_04:54:00.003945118, [435, -137]
2023-09-24_04:54:00.004043746, [-205, -224]
2023-09-24_04:54:00.004142374, [-755, -207]
2023-09-24_04:54:00.004241002, [-626, -141]
2023-09-24_04:54:00.004339630, [146, -118]
2023-09-24_04:54:00.004438258, [819, -141]
2023-09-24_04:54:00.004536886, [811, -106]
2023-09-24_04:54:00.004635514, [667, 45]
2023-09-24_04:54:00.004734142, [889, 27]
2023-09-24_04:54:00.004832770, [989, -171]
2023-09-24_04:54:00.004931398, [666, -156]
2023-09-24_04:54:00.005030025, [-93, -68]
2023-09-24_04:54:00.005128653, [-423, 140]
2023-09-24_04:54:00.005227281, [-48, 167]
2023-09-24_04:54:00.005325909, [758, -19]
2023-09-24_04:54:00.005424537, [1034, -155]
2023-09-24_04:54:00.005523165, [412, -190]
2023-09-24_04:54:00.005621793, [299, -29]
2023-09-24_04:54:00.005720421, [357, 3]
2023-09-24_04:54:00.005819049, [409, -20]
2023-09-24_04:54:00.005917677, [758, 100]
2023-09-24_04:54:00.006016305, [966, 229]
2023-09-24_04:54:00.006114933, [966, 292]
2023-09-24_04:54:00.006213561, [952, 222]
2023-09-24_04:54:00.006312189, [581, 67]
2023-09-24_04:54:00.006410817, [252, -80]
2023-09-24_04:54:00.006509445, [335, -56]
2023-09-24_04:54:00.006608073, [406, 31]
2023-09-24_04:54:00.006706701, [168, 62]
2023-09-24_04:54:00.006805329, [47, -13]
