"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-302M2/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [47363, 90380]
2023-09-24_04:54:00.000098627, [47470, 90314]
2023-09-24_04:54:00.000197255, [47591, 90266]
2023-09-24_04:54:00.000295883, [47547, 90291]
2023-09-24_04:54:00.000394511, [47362, 90274]
2023-09-24_04:54:00.000493139, [47270, 90250]
2023-09-24_04:54:00.000591767, [47408, 90252]
2023-09-24_04:54:00.000690395, [47546, 90403]
2023-09-24_04:54:00.000789023, [47486, 90389]
2023-09-24_04:54:00.000887651, [47421, 90296]
2023-09-24_04:54:00.000986279, [47364, 90411]
2023-09-24_04:54:00.001084907, [47303, 90397]
2023-09-24_04:54:00.001183535, [47294, 90273]
2023-09-24_04:54:00.001282163, [47337, 90229]
2023-09-24_04:54:00.001380791, [47386, 90202]
2023-09-24_04:54:00.001479419, [47278, 90180]
2023-09-24_04:54:00.001578047, [47102, 90149]
2023-09-24_04:54:00.001676675, [47073, 90170]
2023-09-24_04:54:00.001775303, [47054, 90320]
2023-09-24_04:54:00.001873931, [46929, 90373]
2023-09-24_04:54:00.001972559, [46934, 90353]
2023-09-24_04:54:00.002071187, [47132, 90348]
2023-09-24_04:54:00.002169815, [47135, 90321]
2023-09-24_04:54:00.002268443, [47127, 90252]
2023-09-24_04:54:00.002367071, [47251, 90193]
2023-09-24_04:54:00.002465699, [47343, 90133]
2023-09-24_04:54:00.002564326, [47377, 90061]
2023-09-24_04:54:00.002662954, [47185, 90116]
2023-09-24_04:54:00.002761582, [47134, 90278]
2023-09-24_04:54:00.002860210, [47173, 90349]
2023-09-24_04:54:00.002958838, [47137, 90258]
2023-09-24_04:54:00.003057466, [47285, 90141]
2023-09-24_04:54:00.003156094, [47282, 90209]
2023-09-24_04:54:00.003254722, [47112, 90201]
2023-09-24_04:54:00.003353350, [47297, 90223]
2023-09-24_04:54:00.003451978, [47504, 90283]
2023-09-24_04:54:00.003550606, [47411, 90286]
2023-09-24_04:54:00.003649234, [47326, 90269]
2023-09-24_04:54:00.003747862, [47269, 90196]
2023-09-24_04:54:00.003846490, [47297, 90169]
2023-09-24_04:54:00.003945118, [47315, 90264]
2023-09-24_04:54:00.004043746, [47227, 90245]
2023-09-24_04:54:00.004142374, [47281, 90258]
2023-09-24_04:54:00.004241002, [47298, 90291]
2023-09-24_04:54:00.004339630, [47179, 90192]
2023-09-24_04:54:00.004438258, [47150, 90165]
2023-09-24_04:54:00.004536886, [47071, 90162]
2023-09-24_04:54:00.004635514, [46987, 90176]
2023-09-24_04:54:00.004734142, [46879, 90218]
2023-09-24_04:54:00.004832770, [46800, 90253]
2023-09-24_04:54:00.004931398, [46847, 90239]
2023-09-24_04:54:00.005030025, [47019, 90220]
2023-09-24_04:54:00.005128653, [47176, 90185]
2023-09-24_04:54:00.005227281, [47049, 90227]
2023-09-24_04:54:00.005325909, [46828, 90132]
2023-09-24_04:54:00.005424537, [46726, 89952]
2023-09-24_04:54:00.005523165, [46603, 89953]
2023-09-24_04:54:00.005621793, [46585, 90082]
2023-09-24_04:54:00.005720421, [46678, 90193]
2023-09-24_04:54:00.005819049, [46716, 90124]
2023-09-24_04:54:00.005917677, [46639, 90128]
2023-09-24_04:54:00.006016305, [46619, 90228]
2023-09-24_04:54:00.006114933, [46837, 90229]
2023-09-24_04:54:00.006213561, [46947, 90211]
2023-09-24_04:54:00.006312189, [46887, 90228]
2023-09-24_04:54:00.006410817, [46697, 90326]
