"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-308M2/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [-22898, 78951]
2023-09-24_04:54:00.000098627, [-22879, 78831]
2023-09-24_04:54:00.000197255, [-22892, 78744]
2023-09-24_04:54:00.000295883, [-22886, 78697]
2023-09-24_04:54:00.000394511, [-22760, 78718]
2023-09-24_04:54:00.000493139, [-22700, 78854]
2023-09-24_04:54:00.000591767, [-22799, 78896]
2023-09-24_04:54:00.000690395, [-22921, 78704]
2023-09-24_04:54:00.000789023, [-23065, 78470]
2023-09-24_04:54:00.000887651, [-23051, 78486]
2023-09-24_04:54:00.000986279, [-23107, 78617]
2023-09-24_04:54:00.001084907, [-23199, 78642]
2023-09-24_04:54:00.001183535, [-23125, 78574]
2023-09-24_04:54:00.001282163, [-23174, 78608]
2023-09-24_04:54:00.001380791, [-23367, 78596]
2023-09-24_04:54:00.001479419, [-23394, 78591]
2023-09-24_04:54:00.001578047, [-23208, 78663]
2023-09-24_04:54:00.001676675, [-23195, 78746]
2023-09-24_04:54:00.001775303, [-23426, 78718]
2023-09-24_04:54:00.001873931, [-23613, 78575]
2023-09-24_04:54:00.001972559, [-23590, 78594]
2023-09-24_04:54:00.002071187, [-23543, 78619]
2023-09-24_04:54:00.002169815, [-23565, 78572]
2023-09-24_04:54:00.002268443, [-23531, 78514]
2023-09-24_04:54:00.002367071, [-23504, 78481]
2023-09-24_04:54:00.002465699, [-23485, 78536]
2023-09-24_04:54:00.002564326, [-23373, 78580]
2023-09-24_04:54:00.002662954, [-23348, 78593]
2023-09-24_04:54:00.002761582, [-23504, 78562]
2023-09-24_04:54:00.002860210, [-23545, 78581]
2023-09-24_04:54:00.002958838, [-23453, 78684]
2023-09-24_04:54:00.003057466, [-23347, 78652]
2023-09-24_04:54:00.003156094, [-23332, 78592]
2023-09-24_04:54:00.003254722, [-23363, 78551]
2023-09-24_04:54:00.003353350, [-23343, 78505]
2023-09-24_04:54:00.003451978, [-23382, 78507]
2023-09-24_04:54:00.003550606, [-23434, 78476]
2023-09-24_04:54:00.003649234, [-23440, 78541]
2023-09-24_04:54:00.003747862, [-23526, 78563]
2023-09-24_04:54:00.003846490, [-23580, 78542]
2023-09-24_04:54:00.003945118, [-23379, 78563]
2023-09-24_04:54:00.004043746, [-23222, 78734]
2023-09-24_04:54:00.004142374, [-23248, 78832]
2023-09-24_04:54:00.004241002, [-23308, 78822]
2023-09-24_04:54:00.004339630, [-23389, 78757]
2023-09-24_04:54:00.004438258, [-23391, 78508]
2023-09-24_04:54:00.004536886, [-23305, 78587]
2023-09-24_04:54:00.004635514, [-23283, 78692]
2023-09-24_04:54:00.004734142, [-23275, 78520]
2023-09-24_04:54:00.004832770, [-23312, 78513]
2023-09-24_04:54:00.004931398, [-23376, 78608]
2023-09-24_04:54:00.005030025, [-23367, 78517]
2023-09-24_04:54:00.005128653, [-23466, 78402]
2023-09-24_04:54:00.005227281, [-23581, 78411]
