"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-313U1/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [107, -3775]
2023-09-24_04:54:00.000098627, [200, -3815]
2023-09-24_04:54:00.000197255, [-139, -3920]
2023-09-24_04:54:00.000295883, [-598, -3923]
2023-09-24_04:54:00.000394511, [-727, -4023]
2023-09-24_04:54:00.000493139, [-505, -3996]
2023-09-24_04:54:00.000591767, [-163, -3959]
2023-09-24_04:54:00.000690395, [43, -3904]
2023-09-24_04:54:00.000789023, [558, -3766]
2023-09-24_04:54:00.000887651, [1055, -3803]
2023-09-24_04:54:00.000986279, [1345, -3871]
2023-09-24_04:54:00.001084907, [1744, -3816]
2023-09-24_04:54:00.001183535, [1677, -3659]
2023-09-24_04:54:00.001282163, [1058, -3732]
2023-09-24_04:54:00.001380791, [-33, -3850]
2023-09-24_04:54:00.001479419, [-798, -3740]
2023-09-24_04:54:00.001578047, [-773, -3819]
2023-09-24_04:54:00.001676675, [-38, -3984]
2023-09-24_04:54:00.001775303, [887, -4033]
2023-09-24_04:54:00.001873931, [1104, -3888]
2023-09-24_04:54:00.001972559, [788, -3699]
2023-09-24_04:54:00.002071187, [786, -3733]
2023-09-24_04:54:00.002169815, [1320, -3819]
2023-09-24_04:54:00.002268443, [1675, -3710]
2023-09-24_04:54:00.002367071, [1352, -3624]
2023-09-24_04:54:00.002465699, [705, -3632]
2023-09-24_04:54:00.002564326, [407, -3766]
2023-09-24_04:54:00.002662954, [807, -3918]
2023-09-24_04:54:00.002761582, [1385, -3907]
2023-09-24_04:54:00.002860210, [1518, -3929]
2023-09-24_04:54:00.002958838, [817, -3843]
2023-09-24_04:54:00.003057466, [213, -3748]
2023-09-24_04:54:00.003156094, [504, -3777]
2023-09-24_04:54:00.003254722, [1209, -3910]
2023-09-24_04:54:00.003353350, [1572, -3960]
2023-09-24_04:54:00.003451978, [1313, -3847]
2023-09-24_04:54:00.003550606, [1098, -3773]
2023-09-24_04:54:00.003649234, [1271, -3789]
2023-09-24_04:54:00.003747862, [1621, -3779]
2023-09-24_04:54:00.003846490, [1829, -3918]
2023-09-24_04:54:00.003945118, [1292, -3945]
2023-09-24_04:54:00.004043746, [214, -3872]
2023-09-24_04:54:00.004142374, [-380, -3883]
2023-09-24_04:54:00.004241002, [-120, -3866]
2023-09-24_04:54:00.004339630, [691, -3868]
2023-09-24_04:54:00.004438258, [1263, -3908]
2023-09-24_04:54:00.004536886, [1188, -3958]
2023-09-24_04:54:00.004635514, [1227, -4043]
2023-09-24_04:54:00.004734142, [1548, -3955]
2023-09-24_04:54:00.004832770, [1797, -3772]
2023-09-24_04:54:00.004931398, [1346, -3847]
2023-09-24_04:54:00.005030025, [282, -3888]
2023-09-24_04:54:00.005128653, [-133, -3838]
2023-09-24_04:54:00.005227281, [247, -3954]
2023-09-24_04:54:00.005325909, [1236, -3995]
2023-09-24_04:54:00.005424537, [1802, -4050]
2023-09-24_04:54:00.005523165, [1295, -4162]
2023-09-24_04:54:00.005621793, [964, -4131]
2023-09-24_04:54:00.005720421, [582, -4094]
2023-09-24_04:54:00.005819049, [329, -4081]
2023-09-24_04:54:00.005917677, [602, -3998]
