"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-310M2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [273, -198]
2023-09-24_04:54:00.000098627, [271, -72]
2023-09-24_04:54:00.000197255, [18, -71]
2023-09-24_04:54:00.000295883, [-116, -207]
2023-09-24_04:54:00.000394511, [-13, -316]
2023-09-24_04:54:00.000493139, [145, -354]
2023-09-24_04:54:00.000591767, [71, -265]
2023-09-24_04:54:00.000690395, [-50, -178]
2023-09-24_04:54:00.000789023, [140, -115]
2023-09-24_04:54:00.000887651, [366, -111]
2023-09-24_04:54:00.000986279, [415, -158]
2023-09-24_04:54:00.001084907, [471, -109]
2023-09-24_04:54:00.001183535, [304, -41]
2023-09-24_04:54:00.001282163, [105, -70]
2023-09-24_04:54:00.001380791, [-64, 13]
2023-09-24_04:54:00.001479419, [-194, -40]
2023-09-24_04:54:00.001578047, [-120, -232]
2023-09-24_04:54:00.001676675, [-113, -249]
2023-09-24_04:54:00.001775303, [8, -355]
2023-09-24_04:54:00.001873931, [93, -356]
2023-09-24_04:54:00.001972559, [-84, -300]
2023-09-24_04:54:00.002071187, [-51, -327]
2023-09-24_04:54:00.002169815, [205, -323]
2023-09-24_04:54:00.002268443, [333, -352]
2023-09-24_04:54:00.002367071, [226, -341]
2023-09-24_04:54:00.002465699, [99, -121]
2023-09-24_04:54:00.002564326, [88, 27]
2023-09-24_04:54:00.002662954, [35, -70]
2023-09-24_04:54:00.002761582, [59, -200]
2023-09-24_04:54:00.002860210, [172, -184]
2023-09-24_04:54:00.002958838, [19, -154]
2023-09-24_04:54:00.003057466, [-229, -191]
2023-09-24_04:54:00.003156094, [-267, -347]
2023-09-24_04:54:00.003254722, [-76, -420]
2023-09-24_04:54:00.003353350, [97, -378]
2023-09-24_04:54:00.003451978, [187, -345]
2023-09-24_04:54:00.003550606, [261, -406]
2023-09-24_04:54:00.003649234, [254, -427]
2023-09-24_04:54:00.003747862, [147, -369]
2023-09-24_04:54:00.003846490, [71, -339]
2023-09-24_04:54:00.003945118, [34, -377]
2023-09-24_04:54:00.004043746, [-54, -459]
2023-09-24_04:54:00.004142374, [-114, -511]
2023-09-24_04:54:00.004241002, [-229, -610]
2023-09-24_04:54:00.004339630, [-98, -643]
2023-09-24_04:54:00.004438258, [313, -626]
2023-09-24_04:54:00.004536886, [369, -614]
2023-09-24_04:54:00.004635514, [239, -679]
2023-09-24_04:54:00.004734142, [168, -654]
2023-09-24_04:54:00.004832770, [102, -555]
2023-09-24_04:54:00.004931398, [119, -514]
2023-09-24_04:54:00.005030025, [-5, -420]
2023-09-24_04:54:00.005128653, [-17, -284]
2023-09-24_04:54:00.005227281, [149, -272]
2023-09-24_04:54:00.005325909, [256, -413]
2023-09-24_04:54:00.005424537, [318, -453]
2023-09-24_04:54:00.005523165, [226, -485]
2023-09-24_04:54:00.005621793, [136, -541]
2023-09-24_04:54:00.005720421, [-11, -439]
2023-09-24_04:54:00.005819049, [-37, -399]
2023-09-24_04:54:00.005917677, [179, -401]
2023-09-24_04:54:00.006016305, [264, -243]
2023-09-24_04:54:00.006114933, [319, -294]
2023-09-24_04:54:00.006213561, [307, -412]
2023-09-24_04:54:00.006312189, [118, -432]
2023-09-24_04:54:00.006410817, [20, -431]
2023-09-24_04:54:00.006509445, [52, -353]
2023-09-24_04:54:00.006608073, [-15, -335]
2023-09-24_04:54:00.006706701, [-156, -455]
2023-09-24_04:54:00.006805329, [-122, -593]
2023-09-24_04:54:00.006903957, [108, -629]
2023-09-24_04:54:00.007002585, [175, -577]
2023-09-24_04:54:00.007101213, [-79, -531]
2023-09-24_04:54:00.007199841, [-33, -484]
2023-09-24_04:54:00.007298469, [260, -371]
2023-09-24_04:54:00.007397097, [300, -98]
2023-09-24_04:54:00.007495724, [264, 52]
2023-09-24_04:54:00.007594352, [317, 40]
2023-09-24_04:54:00.007692980, [271, -15]
2023-09-24_04:54:00.007791608, [109, -154]
2023-09-24_04:54:00.007890236, [12, -199]
2023-09-24_04:54:00.007988864, [-67, -160]
2023-09-24_04:54:00.008087492, [10, -206]
2023-09-24_04:54:00.008186120, [136, -219]
2023-09-24_04:54:00.008284748, [61, -181]
2023-09-24_04:54:00.008383376, [-8, -185]
2023-09-24_04:54:00.008482004, [75, -175]
2023-09-24_04:54:00.008580632, [242, -283]
2023-09-24_04:54:00.008679260, [320, -220]
2023-09-24_04:54:00.008777888, [317, -189]
2023-09-24_04:54:00.008876516, [231, -262]
2023-09-24_04:54:00.008975144, [162, -205]
2023-09-24_04:54:00.009073772, [34, -211]
2023-09-24_04:54:00.009172400, [-8, -309]
2023-09-24_04:54:00.009271028, [118, -290]
2023-09-24_04:54:00.009369656, [92, -208]
2023-09-24_04:54:00.009468284, [1, -183]
2023-09-24_04:54:00.009566912, [-38, -351]
2023-09-24_04:54:00.009665540, [-74, -608]
2023-09-24_04:54:00.009764168, [139, -601]
2023-09-24_04:54:00.009862796, [366, -485]
2023-09-24_04:54:00.009961423, [416, -424]
2023-09-24_04:54:00.010060051, [377, -404]
2023-09-24_04:54:00.010158679, [201, -386]
2023-09-24_04:54:00.010257307, [128, -385]
2023-09-24_04:54:00.010355935, [-19, -454]
2023-09-24_04:54:00.010454563, [-213, -456]
2023-09-24_04:54:00.010553191, [-179, -375]
2023-09-24_04:54:00.010651819, [-98, -428]
2023-09-24_04:54:00.010750447, [-79, -537]
2023-09-24_04:54:00.010849075, [-17, -732]
2023-09-24_04:54:00.010947703, [-63, -904]
2023-09-24_04:54:00.011046331, [65, -852]
2023-09-24_04:54:00.011144959, [84, -783]
2023-09-24_04:54:00.011243587, [33, -773]
2023-09-24_04:54:00.011342215, [117, -687]
2023-09-24_04:54:00.011440843, [37, -712]
2023-09-24_04:54:00.011539471, [-135, -720]
2023-09-24_04:54:00.011638099, [-461, -665]
2023-09-24_04:54:00.011736727, [-513, -636]
2023-09-24_04:54:00.011835355, [-230, -571]
2023-09-24_04:54:00.011933983, [-79, -487]
2023-09-24_04:54:00.012032611, [-77, -518]
2023-09-24_04:54:00.012131239, [-38, -697]
2023-09-24_04:54:00.012229867, [5, -850]
2023-09-24_04:54:00.012328495, [81, -905]
2023-09-24_04:54:00.012427122, [-37, -729]
2023-09-24_04:54:00.012525750, [-198, -589]
2023-09-24_04:54:00.012624378, [-165, -702]
2023-09-24_04:54:00.012723006, [-377, -687]
2023-09-24_04:54:00.012821634, [-457, -479]
2023-09-24_04:54:00.012920262, [-265, -269]
2023-09-24_04:54:00.013018890, [-91, -348]
2023-09-24_04:54:00.013117518, [60, -505]
2023-09-24_04:54:00.013216146, [160, -518]
2023-09-24_04:54:00.013314774, [183, -468]
2023-09-24_04:54:00.013413402, [84, -564]
2023-09-24_04:54:00.013512030, [-35, -764]
2023-09-24_04:54:00.013610658, [-63, -878]
2023-09-24_04:54:00.013709286, [-161, -903]
2023-09-24_04:54:00.013807914, [-353, -856]
2023-09-24_04:54:00.013906542, [-368, -851]
2023-09-24_04:54:00.014005170, [-170, -741]
2023-09-24_04:54:00.014103798, [-130, -557]
2023-09-24_04:54:00.014202426, [-170, -458]
2023-09-24_04:54:00.014301054, [-102, -384]
2023-09-24_04:54:00.014399682, [-91, -456]
2023-09-24_04:54:00.014498310, [-341, -401]
2023-09-24_04:54:00.014596938, [-426, -360]
2023-09-24_04:54:00.014695566, [-137, -451]
2023-09-24_04:54:00.014794194, [207, -410]
2023-09-24_04:54:00.014892821, [295, -347]
2023-09-24_04:54:00.014991449, [72, -193]
2023-09-24_04:54:00.015090077, [-238, -83]
2023-09-24_04:54:00.015188705, [-610, -63]
2023-09-24_04:54:00.015287333, [-852, -170]
2023-09-24_04:54:00.015385961, [-656, -111]
2023-09-24_04:54:00.015484589, [-317, -4]
2023-09-24_04:54:00.015583217, [-152, -240]
2023-09-24_04:54:00.015681845, [-82, -346]
2023-09-24_04:54:00.015780473, [-126, -264]
2023-09-24_04:54:00.015879101, [-145, -286]
2023-09-24_04:54:00.015977729, [-44, -349]
2023-09-24_04:54:00.016076357, [-22, -364]
2023-09-24_04:54:00.016174985, [-156, -295]
2023-09-24_04:54:00.016273613, [-404, -171]
2023-09-24_04:54:00.016372241, [-515, -75]
2023-09-24_04:54:00.016470869, [-439, -16]
2023-09-24_04:54:00.016569497, [-377, 74]
2023-09-24_04:54:00.016668125, [-209, 122]
2023-09-24_04:54:00.016766753, [-91, 185]
2023-09-24_04:54:00.016865381, [-73, 146]
2023-09-24_04:54:00.016964009, [53, -10]
2023-09-24_04:54:00.017062637, [43, -73]
2023-09-24_04:54:00.017161265, [-115, -25]
2023-09-24_04:54:00.017259893, [-228, -34]
2023-09-24_04:54:00.017358520, [-261, 26]
2023-09-24_04:54:00.017457148, [-271, 61]
2023-09-24_04:54:00.017555776, [-259, 134]
2023-09-24_04:54:00.017654404, [-146, 103]
2023-09-24_04:54:00.017753032, [-39, 44]
2023-09-24_04:54:00.017851660, [-32, 72]
2023-09-24_04:54:00.017950288, [-192, 65]
2023-09-24_04:54:00.018048916, [-270, 49]
2023-09-24_04:54:00.018147544, [59, 50]
2023-09-24_04:54:00.018246172, [373, 83]
2023-09-24_04:54:00.018344800, [308, 110]
2023-09-24_04:54:00.018443428, [250, 115]
2023-09-24_04:54:00.018542056, [166, -1]
2023-09-24_04:54:00.018640684, [135, -94]
2023-09-24_04:54:00.018739312, [28, 30]
2023-09-24_04:54:00.018837940, [-103, 155]
2023-09-24_04:54:00.018936568, [41, 193]
2023-09-24_04:54:00.019035196, [181, 254]
2023-09-24_04:54:00.019133824, [201, 256]
2023-09-24_04:54:00.019232452, [313, 318]
2023-09-24_04:54:00.019331080, [471, 191]
2023-09-24_04:54:00.019429708, [469, -15]
2023-09-24_04:54:00.019528336, [216, 84]
2023-09-24_04:54:00.019626964, [-2, -41]
2023-09-24_04:54:00.019725592, [159, -125]
2023-09-24_04:54:00.019824220, [380, -20]
2023-09-24_04:54:00.019922847, [271, 108]
2023-09-24_04:54:00.020021475, [-24, 195]
2023-09-24_04:54:00.020120103, [-158, 153]
2023-09-24_04:54:00.020218731, [12, 71]
2023-09-24_04:54:00.020317359, [295, 161]
2023-09-24_04:54:00.020415987, [427, 239]
2023-09-24_04:54:00.020514615, [384, 212]
2023-09-24_04:54:00.020613243, [281, 118]
2023-09-24_04:54:00.020711871, [162, -89]
2023-09-24_04:54:00.020810499, [99, -130]
2023-09-24_04:54:00.020909127, [155, -35]
2023-09-24_04:54:00.021007755, [153, -139]
2023-09-24_04:54:00.021106383, [54, -347]
2023-09-24_04:54:00.021205011, [-79, -394]
2023-09-24_04:54:00.021303639, [-109, -299]
2023-09-24_04:54:00.021402267, [-107, -265]
2023-09-24_04:54:00.021500895, [-256, -216]
2023-09-24_04:54:00.021599523, [-260, -221]
2023-09-24_04:54:00.021698151, [98, -69]
2023-09-24_04:54:00.021796779, [355, -75]
2023-09-24_04:54:00.021895407, [293, -294]
2023-09-24_04:54:00.021994035, [308, -332]
2023-09-24_04:54:00.022092663, [354, -434]
2023-09-24_04:54:00.022191291, [234, -522]
2023-09-24_04:54:00.022289919, [-86, -434]
2023-09-24_04:54:00.022388546, [-108, -414]
2023-09-24_04:54:00.022487174, [25, -372]
2023-09-24_04:54:00.022585802, [3, -406]
2023-09-24_04:54:00.022684430, [-43, -336]
2023-09-24_04:54:00.022783058, [60, -146]
