"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-305U1/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [424, -1003]
2023-09-24_04:54:00.000098627, [417, -1106]
2023-09-24_04:54:00.000197255, [-155, -1086]
2023-09-24_04:54:00.000295883, [-721, -1172]
2023-09-24_04:54:00.000394511, [-787, -1249]
2023-09-24_04:54:00.000493139, [-506, -1202]
2023-09-24_04:54:00.000591767, [-175, -1120]
2023-09-24_04:54:00.000690395, [15, -1162]
2023-09-24_04:54:00.000789023, [441, -1210]
2023-09-24_04:54:00.000887651, [772, -1189]
2023-09-24_04:54:00.000986279, [950, -1029]
2023-09-24_04:54:00.001084907, [1237, -997]
2023-09-24_04:54:00.001183535, [987, -1052]
2023-09-24_04:54:00.001282163, [343, -1120]
2023-09-24_04:54:00.001380791, [-565, -1254]
2023-09-24_04:54:00.001479419, [-1384, -1189]
2023-09-24_04:54:00.001578047, [-1469, -1000]
2023-09-24_04:54:00.001676675, [-910, -948]
2023-09-24_04:54:00.001775303, [-8, -924]
2023-09-24_04:54:00.001873931, [329, -838]
2023-09-24_04:54:00.001972559, [3, -797]
2023-09-24_04:54:00.002071187, [181, -838]
2023-09-24_04:54:00.002169815, [658, -871]
2023-09-24_04:54:00.002268443, [834, -812]
2023-09-24_04:54:00.002367071, [466, -759]
2023-09-24_04:54:00.002465699, [-125, -863]
2023-09-24_04:54:00.002564326, [-453, -960]
2023-09-24_04:54:00.002662954, [-118, -1027]
2023-09-24_04:54:00.002761582, [456, -1058]
2023-09-24_04:54:00.002860210, [425, -1012]
2023-09-24_04:54:00.002958838, [-312, -991]
2023-09-24_04:54:00.003057466, [-946, -978]
2023-09-24_04:54:00.003156094, [-582, -1001]
2023-09-24_04:54:00.003254722, [248, -969]
2023-09-24_04:54:00.003353350, [542, -935]
2023-09-24_04:54:00.003451978, [321, -846]
2023-09-24_04:54:00.003550606, [17, -778]
2023-09-24_04:54:00.003649234, [185, -841]
2023-09-24_04:54:00.003747862, [618, -810]
2023-09-24_04:54:00.003846490, [765, -845]
2023-09-24_04:54:00.003945118, [472, -898]
2023-09-24_04:54:00.004043746, [-393, -796]
2023-09-24_04:54:00.004142374, [-1014, -673]
2023-09-24_04:54:00.004241002, [-851, -637]
2023-09-24_04:54:00.004339630, [-30, -691]
2023-09-24_04:54:00.004438258, [803, -720]
2023-09-24_04:54:00.004536886, [825, -635]
2023-09-24_04:54:00.004635514, [606, -728]
2023-09-24_04:54:00.004734142, [757, -870]
2023-09-24_04:54:00.004832770, [1003, -912]
2023-09-24_04:54:00.004931398, [647, -963]
2023-09-24_04:54:00.005030025, [-341, -974]
2023-09-24_04:54:00.005128653, [-599, -1039]
2023-09-24_04:54:00.005227281, [-31, -1022]
2023-09-24_04:54:00.005325909, [829, -982]
2023-09-24_04:54:00.005424537, [1116, -962]
2023-09-24_04:54:00.005523165, [632, -978]
2023-09-24_04:54:00.005621793, [525, -995]
2023-09-24_04:54:00.005720421, [318, -935]
2023-09-24_04:54:00.005819049, [186, -944]
2023-09-24_04:54:00.005917677, [433, -942]
2023-09-24_04:54:00.006016305, [557, -847]
2023-09-24_04:54:00.006114933, [801, -821]
2023-09-24_04:54:00.006213561, [900, -903]
2023-09-24_04:54:00.006312189, [431, -935]
2023-09-24_04:54:00.006410817, [141, -873]
2023-09-24_04:54:00.006509445, [323, -682]
2023-09-24_04:54:00.006608073, [301, -600]
2023-09-24_04:54:00.006706701, [-26, -714]
2023-09-24_04:54:00.006805329, [-39, -846]
2023-09-24_04:54:00.006903957, [540, -835]
2023-09-24_04:54:00.007002585, [642, -785]
2023-09-24_04:54:00.007101213, [-82, -884]
2023-09-24_04:54:00.007199841, [-201, -896]
2023-09-24_04:54:00.007298469, [234, -857]
2023-09-24_04:54:00.007397097, [333, -908]
2023-09-24_04:54:00.007495724, [324, -944]
2023-09-24_04:54:00.007594352, [571, -1013]
2023-09-24_04:54:00.007692980, [472, -978]
2023-09-24_04:54:00.007791608, [30, -963]
2023-09-24_04:54:00.007890236, [-274, -1119]
2023-09-24_04:54:00.007988864, [-606, -1056]
2023-09-24_04:54:00.008087492, [-614, -992]
2023-09-24_04:54:00.008186120, [-279, -900]
2023-09-24_04:54:00.008284748, [90, -842]
2023-09-24_04:54:00.008383376, [234, -937]
2023-09-24_04:54:00.008482004, [174, -889]
2023-09-24_04:54:00.008580632, [327, -891]
2023-09-24_04:54:00.008679260, [222, -984]
2023-09-24_04:54:00.008777888, [159, -1035]
2023-09-24_04:54:00.008876516, [453, -983]
2023-09-24_04:54:00.008975144, [181, -887]
2023-09-24_04:54:00.009073772, [-506, -850]
2023-09-24_04:54:00.009172400, [-679, -871]
2023-09-24_04:54:00.009271028, [-352, -796]
2023-09-24_04:54:00.009369656, [-278, -797]
2023-09-24_04:54:00.009468284, [-663, -908]
2023-09-24_04:54:00.009566912, [-896, -921]
2023-09-24_04:54:00.009665540, [-641, -855]
2023-09-24_04:54:00.009764168, [-259, -837]
2023-09-24_04:54:00.009862796, [44, -892]
2023-09-24_04:54:00.009961423, [466, -960]
2023-09-24_04:54:00.010060051, [672, -1012]
2023-09-24_04:54:00.010158679, [287, -999]
2023-09-24_04:54:00.010257307, [-91, -1014]
2023-09-24_04:54:00.010355935, [-321, -945]
2023-09-24_04:54:00.010454563, [-493, -834]
2023-09-24_04:54:00.010553191, [-674, -883]
2023-09-24_04:54:00.010651819, [-963, -876]
2023-09-24_04:54:00.010750447, [-599, -683]
2023-09-24_04:54:00.010849075, [129, -620]
2023-09-24_04:54:00.010947703, [246, -623]
2023-09-24_04:54:00.011046331, [354, -656]
2023-09-24_04:54:00.011144959, [424, -628]
2023-09-24_04:54:00.011243587, [410, -658]
2023-09-24_04:54:00.011342215, [383, -781]
2023-09-24_04:54:00.011440843, [-106, -806]
2023-09-24_04:54:00.011539471, [-899, -804]
2023-09-24_04:54:00.011638099, [-1383, -859]
2023-09-24_04:54:00.011736727, [-933, -873]
2023-09-24_04:54:00.011835355, [-21, -821]
2023-09-24_04:54:00.011933983, [427, -752]
2023-09-24_04:54:00.012032611, [174, -786]
2023-09-24_04:54:00.012131239, [-76, -691]
2023-09-24_04:54:00.012229867, [197, -601]
2023-09-24_04:54:00.012328495, [695, -694]
2023-09-24_04:54:00.012427122, [495, -661]
2023-09-24_04:54:00.012525750, [230, -697]
2023-09-24_04:54:00.012624378, [314, -818]
2023-09-24_04:54:00.012723006, [-29, -814]
2023-09-24_04:54:00.012821634, [-432, -768]
2023-09-24_04:54:00.012920262, [-428, -668]
2023-09-24_04:54:00.013018890, [7, -546]
2023-09-24_04:54:00.013117518, [317, -581]
2023-09-24_04:54:00.013216146, [352, -672]
2023-09-24_04:54:00.013314774, [396, -646]
2023-09-24_04:54:00.013413402, [482, -648]
2023-09-24_04:54:00.013512030, [195, -669]
2023-09-24_04:54:00.013610658, [85, -711]
2023-09-24_04:54:00.013709286, [-55, -799]
2023-09-24_04:54:00.013807914, [-657, -780]
2023-09-24_04:54:00.013906542, [-576, -909]
2023-09-24_04:54:00.014005170, [-48, -967]
2023-09-24_04:54:00.014103798, [147, -861]
2023-09-24_04:54:00.014202426, [11, -1063]
2023-09-24_04:54:00.014301054, [-54, -1144]
2023-09-24_04:54:00.014399682, [-251, -963]
2023-09-24_04:54:00.014498310, [-722, -831]
2023-09-24_04:54:00.014596938, [-615, -761]
2023-09-24_04:54:00.014695566, [210, -757]
2023-09-24_04:54:00.014794194, [894, -747]
2023-09-24_04:54:00.014892821, [597, -696]
2023-09-24_04:54:00.014991449, [-196, -786]
2023-09-24_04:54:00.015090077, [-817, -884]
