"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-307U3/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [882, 43]
2023-09-24_04:54:00.000098627, [826, 120]
2023-09-24_04:54:00.000197255, [47, 220]
2023-09-24_04:54:00.000295883, [-730, 224]
2023-09-24_04:54:00.000394511, [-899, 364]
2023-09-24_04:54:00.000493139, [-653, 261]
2023-09-24_04:54:00.000591767, [-421, 218]
2023-09-24_04:54:00.000690395, [-180, 182]
2023-09-24_04:54:00.000789023, [491, -11]
2023-09-24_04:54:00.000887651, [952, -5]
2023-09-24_04:54:00.000986279, [1153, 44]
2023-09-24_04:54:00.001084907, [1471, -46]
2023-09-24_04:54:00.001183535, [1339, 127]
2023-09-24_04:54:00.001282163, [342, 74]
2023-09-24_04:54:00.001380791, [-1049, -1]
2023-09-24_04:54:00.001479419, [-1987, 120]
2023-09-24_04:54:00.001578047, [-2118, -29]
2023-09-24_04:54:00.001676675, [-1450, -39]
2023-09-24_04:54:00.001775303, [-358, 31]
2023-09-24_04:54:00.001873931, [-42, -87]
2023-09-24_04:54:00.001972559, [-704, -64]
2023-09-24_04:54:00.002071187, [-480, 40]
2023-09-24_04:54:00.002169815, [466, -86]
2023-09-24_04:54:00.002268443, [956, -254]
2023-09-24_04:54:00.002367071, [337, -189]
2023-09-24_04:54:00.002465699, [-747, -126]
2023-09-24_04:54:00.002564326, [-1193, -178]
2023-09-24_04:54:00.002662954, [-753, -92]
2023-09-24_04:54:00.002761582, [60, -51]
2023-09-24_04:54:00.002860210, [239, -37]
2023-09-24_04:54:00.002958838, [-617, 65]
2023-09-24_04:54:00.003057466, [-1432, 186]
2023-09-24_04:54:00.003156094, [-1179, 185]
2023-09-24_04:54:00.003254722, [-210, -91]
2023-09-24_04:54:00.003353350, [199, -122]
2023-09-24_04:54:00.003451978, [-67, 161]
2023-09-24_04:54:00.003550606, [-240, 97]
2023-09-24_04:54:00.003649234, [-157, -100]
2023-09-24_04:54:00.003747862, [176, -98]
2023-09-24_04:54:00.003846490, [349, -129]
2023-09-24_04:54:00.003945118, [-240, -224]
2023-09-24_04:54:00.004043746, [-1324, -197]
2023-09-24_04:54:00.004142374, [-2197, 27]
2023-09-24_04:54:00.004241002, [-2060, 125]
2023-09-24_04:54:00.004339630, [-693, -59]
2023-09-24_04:54:00.004438258, [165, -78]
2023-09-24_04:54:00.004536886, [-51, 45]
2023-09-24_04:54:00.004635514, [-187, -58]
2023-09-24_04:54:00.004734142, [5, -125]
2023-09-24_04:54:00.004832770, [151, 140]
2023-09-24_04:54:00.004931398, [-436, 310]
2023-09-24_04:54:00.005030025, [-1491, 67]
2023-09-24_04:54:00.005128653, [-1702, -91]
2023-09-24_04:54:00.005227281, [-1084, 49]
2023-09-24_04:54:00.005325909, [23, 31]
2023-09-24_04:54:00.005424537, [379, -154]
2023-09-24_04:54:00.005523165, [-363, -194]
2023-09-24_04:54:00.005621793, [-696, 2]
2023-09-24_04:54:00.005720421, [-918, 29]
2023-09-24_04:54:00.005819049, [-1042, 67]
2023-09-24_04:54:00.005917677, [-875, 260]
2023-09-24_04:54:00.006016305, [-559, 223]
2023-09-24_04:54:00.006114933, [-8, 44]
2023-09-24_04:54:00.006213561, [28, 76]
2023-09-24_04:54:00.006312189, [-552, 185]
2023-09-24_04:54:00.006410817, [-716, 108]
2023-09-24_04:54:00.006509445, [-454, 155]
2023-09-24_04:54:00.006608073, [-487, 225]
2023-09-24_04:54:00.006706701, [-865, 184]
2023-09-24_04:54:00.006805329, [-766, 253]
2023-09-24_04:54:00.006903957, [-6, 318]
2023-09-24_04:54:00.007002585, [-16, 320]
2023-09-24_04:54:00.007101213, [-854, 262]
2023-09-24_04:54:00.007199841, [-894, 300]
2023-09-24_04:54:00.007298469, [-330, 314]
2023-09-24_04:54:00.007397097, [-388, 217]
2023-09-24_04:54:00.007495724, [-274, 63]
2023-09-24_04:54:00.007594352, [308, 127]
2023-09-24_04:54:00.007692980, [242, 175]
2023-09-24_04:54:00.007791608, [-354, -10]
2023-09-24_04:54:00.007890236, [-694, 105]
2023-09-24_04:54:00.007988864, [-784, 48]
2023-09-24_04:54:00.008087492, [-819, -235]
2023-09-24_04:54:00.008186120, [-573, -210]
2023-09-24_04:54:00.008284748, [-48, 16]
2023-09-24_04:54:00.008383376, [253, 321]
2023-09-24_04:54:00.008482004, [295, 391]
2023-09-24_04:54:00.008580632, [414, 270]
2023-09-24_04:54:00.008679260, [269, 86]
2023-09-24_04:54:00.008777888, [436, -60]
2023-09-24_04:54:00.008876516, [924, 64]
2023-09-24_04:54:00.008975144, [663, 176]
2023-09-24_04:54:00.009073772, [-323, 177]
2023-09-24_04:54:00.009172400, [-746, 232]
2023-09-24_04:54:00.009271028, [-63, 252]
2023-09-24_04:54:00.009369656, [25, 243]
2023-09-24_04:54:00.009468284, [-623, 170]
2023-09-24_04:54:00.009566912, [-912, 127]
2023-09-24_04:54:00.009665540, [-572, 328]
2023-09-24_04:54:00.009764168, [82, 412]
2023-09-24_04:54:00.009862796, [479, 326]
2023-09-24_04:54:00.009961423, [886, 250]
2023-09-24_04:54:00.010060051, [1174, 280]
2023-09-24_04:54:00.010158679, [750, 315]
2023-09-24_04:54:00.010257307, [37, 244]
2023-09-24_04:54:00.010355935, [-388, 175]
2023-09-24_04:54:00.010454563, [-503, 233]
2023-09-24_04:54:00.010553191, [-896, 257]
2023-09-24_04:54:00.010651819, [-1324, 249]
2023-09-24_04:54:00.010750447, [-884, 331]
2023-09-24_04:54:00.010849075, [-33, 428]
