"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-319U5/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [-2244, 327]
2023-09-24_04:54:00.000098627, [-2071, 243]
2023-09-24_04:54:00.000197255, [-2404, 65]
2023-09-24_04:54:00.000295883, [-2715, -16]
2023-09-24_04:54:00.000394511, [-2682, -134]
2023-09-24_04:54:00.000493139, [-2458, -179]
2023-09-24_04:54:00.000591767, [-2196, 1]
2023-09-24_04:54:00.000690395, [-1718, 51]
2023-09-24_04:54:00.000789023, [-1029, 12]
2023-09-24_04:54:00.000887651, [-678, 100]
2023-09-24_04:54:00.000986279, [-454, 79]
2023-09-24_04:54:00.001084907, [-4, -84]
2023-09-24_04:54:00.001183535, [152, -39]
2023-09-24_04:54:00.001282163, [-354, 23]
2023-09-24_04:54:00.001380791, [-1334, -87]
2023-09-24_04:54:00.001479419, [-1926, -114]
2023-09-24_04:54:00.001578047, [-1926, 1]
2023-09-24_04:54:00.001676675, [-1417, 119]
2023-09-24_04:54:00.001775303, [-477, 113]
2023-09-24_04:54:00.001873931, [-154, 26]
2023-09-24_04:54:00.001972559, [-502, 71]
2023-09-24_04:54:00.002071187, [-263, 85]
2023-09-24_04:54:00.002169815, [419, 12]
2023-09-24_04:54:00.002268443, [517, 57]
2023-09-24_04:54:00.002367071, [-35, -83]
2023-09-24_04:54:00.002465699, [-624, -179]
2023-09-24_04:54:00.002564326, [-819, -82]
2023-09-24_04:54:00.002662954, [-406, 24]
2023-09-24_04:54:00.002761582, [244, 39]
2023-09-24_04:54:00.002860210, [426, -65]
2023-09-24_04:54:00.002958838, [-232, -205]
2023-09-24_04:54:00.003057466, [-889, -226]
2023-09-24_04:54:00.003156094, [-592, -36]
2023-09-24_04:54:00.003254722, [344, 137]
2023-09-24_04:54:00.003353350, [849, 57]
2023-09-24_04:54:00.003451978, [680, -67]
2023-09-24_04:54:00.003550606, [499, -21]
2023-09-24_04:54:00.003649234, [691, 118]
2023-09-24_04:54:00.003747862, [1127, 199]
2023-09-24_04:54:00.003846490, [1186, 108]
2023-09-24_04:54:00.003945118, [691, -10]
2023-09-24_04:54:00.004043746, [-34, -94]
2023-09-24_04:54:00.004142374, [-434, -152]
2023-09-24_04:54:00.004241002, [-232, -122]
2023-09-24_04:54:00.004339630, [609, -172]
2023-09-24_04:54:00.004438258, [1209, -242]
2023-09-24_04:54:00.004536886, [1068, -146]
2023-09-24_04:54:00.004635514, [1109, 24]
2023-09-24_04:54:00.004734142, [1358, 68]
2023-09-24_04:54:00.004832770, [1672, 4]
2023-09-24_04:54:00.004931398, [1458, 82]
2023-09-24_04:54:00.005030025, [798, 79]
2023-09-24_04:54:00.005128653, [582, -51]
2023-09-24_04:54:00.005227281, [802, 11]
2023-09-24_04:54:00.005325909, [1744, 119]
2023-09-24_04:54:00.005424537, [2251, 33]
2023-09-24_04:54:00.005523165, [1752, -77]
2023-09-24_04:54:00.005621793, [1588, -38]
2023-09-24_04:54:00.005720421, [1247, 27]
2023-09-24_04:54:00.005819049, [1074, -64]
2023-09-24_04:54:00.005917677, [1267, -131]
2023-09-24_04:54:00.006016305, [1537, -157]
2023-09-24_04:54:00.006114933, [1852, -147]
2023-09-24_04:54:00.006213561, [1814, -114]
2023-09-24_04:54:00.006312189, [1256, 25]
2023-09-24_04:54:00.006410817, [883, 62]
2023-09-24_04:54:00.006509445, [1152, -160]
2023-09-24_04:54:00.006608073, [1203, -160]
2023-09-24_04:54:00.006706701, [781, -263]
2023-09-24_04:54:00.006805329, [766, -321]
2023-09-24_04:54:00.006903957, [1123, -200]
2023-09-24_04:54:00.007002585, [936, -162]
2023-09-24_04:54:00.007101213, [224, -48]
2023-09-24_04:54:00.007199841, [183, -32]
2023-09-24_04:54:00.007298469, [714, -47]
2023-09-24_04:54:00.007397097, [767, -70]
2023-09-24_04:54:00.007495724, [803, -172]
2023-09-24_04:54:00.007594352, [1082, -159]
2023-09-24_04:54:00.007692980, [819, -120]
2023-09-24_04:54:00.007791608, [211, -54]
2023-09-24_04:54:00.007890236, [-114, -41]
2023-09-24_04:54:00.007988864, [-263, -44]
2023-09-24_04:54:00.008087492, [-326, -29]
2023-09-24_04:54:00.008186120, [-89, -24]
2023-09-24_04:54:00.008284748, [315, -30]
2023-09-24_04:54:00.008383376, [555, -120]
2023-09-24_04:54:00.008482004, [836, -124]
2023-09-24_04:54:00.008580632, [949, -198]
2023-09-24_04:54:00.008679260, [745, -247]
2023-09-24_04:54:00.008777888, [932, -124]
2023-09-24_04:54:00.008876516, [1238, -107]
2023-09-24_04:54:00.008975144, [917, -118]
2023-09-24_04:54:00.009073772, [272, -138]
2023-09-24_04:54:00.009172400, [166, -195]
2023-09-24_04:54:00.009271028, [742, -205]
2023-09-24_04:54:00.009369656, [680, -368]
2023-09-24_04:54:00.009468284, [187, -332]
2023-09-24_04:54:00.009566912, [-124, -199]
2023-09-24_04:54:00.009665540, [233, -164]
2023-09-24_04:54:00.009764168, [1188, -95]
2023-09-24_04:54:00.009862796, [1878, -36]
2023-09-24_04:54:00.009961423, [2368, -12]
2023-09-24_04:54:00.010060051, [2604, -60]
2023-09-24_04:54:00.010158679, [2425, 38]
2023-09-24_04:54:00.010257307, [2215, 111]
2023-09-24_04:54:00.010355935, [2159, 116]
2023-09-24_04:54:00.010454563, [2188, 23]
2023-09-24_04:54:00.010553191, [2090, -70]
2023-09-24_04:54:00.010651819, [1915, -136]
2023-09-24_04:54:00.010750447, [2311, -278]
2023-09-24_04:54:00.010849075, [2973, -338]
2023-09-24_04:54:00.010947703, [3349, -254]
2023-09-24_04:54:00.011046331, [3743, -128]
2023-09-24_04:54:00.011144959, [3991, -115]
2023-09-24_04:54:00.011243587, [4024, -31]
2023-09-24_04:54:00.011342215, [4015, 108]
2023-09-24_04:54:00.011440843, [3700, 35]
2023-09-24_04:54:00.011539471, [3007, -74]
2023-09-24_04:54:00.011638099, [2602, -45]
2023-09-24_04:54:00.011736727, [3194, 20]
2023-09-24_04:54:00.011835355, [4091, -89]
2023-09-24_04:54:00.011933983, [4440, -93]
