"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-313M1/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [591, 5546]
2023-09-24_04:54:00.000098627, [626, 5479]
2023-09-24_04:54:00.000197255, [307, 5435]
2023-09-24_04:54:00.000295883, [-142, 5481]
2023-09-24_04:54:00.000394511, [-476, 5532]
2023-09-24_04:54:00.000493139, [-389, 5482]
2023-09-24_04:54:00.000591767, [-287, 5452]
2023-09-24_04:54:00.000690395, [-269, 5499]
2023-09-24_04:54:00.000789023, [-113, 5572]
2023-09-24_04:54:00.000887651, [29, 5467]
2023-09-24_04:54:00.000986279, [136, 5346]
2023-09-24_04:54:00.001084907, [88, 5550]
2023-09-24_04:54:00.001183535, [-9, 5783]
2023-09-24_04:54:00.001282163, [-183, 5771]
2023-09-24_04:54:00.001380791, [-642, 5636]
2023-09-24_04:54:00.001479419, [-936, 5655]
2023-09-24_04:54:00.001578047, [-989, 5721]
2023-09-24_04:54:00.001676675, [-873, 5505]
2023-09-24_04:54:00.001775303, [-657, 5329]
2023-09-24_04:54:00.001873931, [-511, 5369]
2023-09-24_04:54:00.001972559, [-530, 5447]
2023-09-24_04:54:00.002071187, [-553, 5430]
2023-09-24_04:54:00.002169815, [-352, 5530]
2023-09-24_04:54:00.002268443, [-321, 5631]
2023-09-24_04:54:00.002367071, [-600, 5588]
2023-09-24_04:54:00.002465699, [-658, 5737]
2023-09-24_04:54:00.002564326, [-566, 5824]
2023-09-24_04:54:00.002662954, [-623, 5674]
2023-09-24_04:54:00.002761582, [-535, 5612]
2023-09-24_04:54:00.002860210, [-481, 5652]
2023-09-24_04:54:00.002958838, [-735, 5672]
2023-09-24_04:54:00.003057466, [-900, 5639]
2023-09-24_04:54:00.003156094, [-824, 5576]
2023-09-24_04:54:00.003254722, [-565, 5608]
2023-09-24_04:54:00.003353350, [-394, 5693]
2023-09-24_04:54:00.003451978, [-513, 5782]
2023-09-24_04:54:00.003550606, [-684, 5822]
2023-09-24_04:54:00.003649234, [-629, 5706]
2023-09-24_04:54:00.003747862, [-534, 5561]
2023-09-24_04:54:00.003846490, [-559, 5479]
2023-09-24_04:54:00.003945118, [-803, 5336]
2023-09-24_04:54:00.004043746, [-1147, 5194]
2023-09-24_04:54:00.004142374, [-1074, 5164]
2023-09-24_04:54:00.004241002, [-989, 5240]
2023-09-24_04:54:00.004339630, [-813, 5388]
2023-09-24_04:54:00.004438258, [-365, 5412]
2023-09-24_04:54:00.004536886, [-324, 5342]
2023-09-24_04:54:00.004635514, [-540, 5285]
2023-09-24_04:54:00.004734142, [-593, 5237]
2023-09-24_04:54:00.004832770, [-680, 5288]
2023-09-24_04:54:00.004931398, [-842, 5354]
2023-09-24_04:54:00.005030025, [-971, 5378]
2023-09-24_04:54:00.005128653, [-877, 5408]
2023-09-24_04:54:00.005227281, [-727, 5460]
2023-09-24_04:54:00.005325909, [-609, 5363]
2023-09-24_04:54:00.005424537, [-628, 5111]
2023-09-24_04:54:00.005523165, [-757, 5113]
2023-09-24_04:54:00.005621793, [-563, 5122]
2023-09-24_04:54:00.005720421, [-408, 5205]
2023-09-24_04:54:00.005819049, [-562, 5239]
2023-09-24_04:54:00.005917677, [-664, 5203]
2023-09-24_04:54:00.006016305, [-668, 5318]
2023-09-24_04:54:00.006114933, [-477, 5444]
2023-09-24_04:54:00.006213561, [-106, 5193]
2023-09-24_04:54:00.006312189, [-97, 4961]
2023-09-24_04:54:00.006410817, [-286, 5129]
2023-09-24_04:54:00.006509445, [-361, 5197]
2023-09-24_04:54:00.006608073, [-393, 5219]
2023-09-24_04:54:00.006706701, [-368, 5059]
2023-09-24_04:54:00.006805329, [-286, 4862]
2023-09-24_04:54:00.006903957, [-71, 4829]
2023-09-24_04:54:00.007002585, [2, 4854]
2023-09-24_04:54:00.007101213, [-160, 4890]
2023-09-24_04:54:00.007199841, [-112, 5002]
2023-09-24_04:54:00.007298469, [-8, 5077]
2023-09-24_04:54:00.007397097, [62, 5120]
2023-09-24_04:54:00.007495724, [145, 5254]
2023-09-24_04:54:00.007594352, [376, 5248]
2023-09-24_04:54:00.007692980, [336, 5219]
2023-09-24_04:54:00.007791608, [73, 5353]
2023-09-24_04:54:00.007890236, [131, 5321]
2023-09-24_04:54:00.007988864, [137, 5251]
2023-09-24_04:54:00.008087492, [205, 5254]
2023-09-24_04:54:00.008186120, [385, 5246]
2023-09-24_04:54:00.008284748, [377, 5133]
2023-09-24_04:54:00.008383376, [383, 4956]
2023-09-24_04:54:00.008482004, [454, 4893]
2023-09-24_04:54:00.008580632, [529, 4962]
