"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-309M1/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [162, -50728]
2023-09-24_04:54:00.000098627, [243, -50571]
2023-09-24_04:54:00.000197255, [241, -50412]
2023-09-24_04:54:00.000295883, [-39, -50475]
2023-09-24_04:54:00.000394511, [-244, -50541]
2023-09-24_04:54:00.000493139, [-89, -50595]
2023-09-24_04:54:00.000591767, [120, -50709]
2023-09-24_04:54:00.000690395, [109, -50691]
2023-09-24_04:54:00.000789023, [50, -50554]
2023-09-24_04:54:00.000887651, [197, -50443]
2023-09-24_04:54:00.000986279, [366, -50441]
2023-09-24_04:54:00.001084907, [524, -50416]
2023-09-24_04:54:00.001183535, [513, -50400]
2023-09-24_04:54:00.001282163, [182, -50490]
2023-09-24_04:54:00.001380791, [-142, -50545]
2023-09-24_04:54:00.001479419, [-216, -50494]
2023-09-24_04:54:00.001578047, [-246, -50515]
2023-09-24_04:54:00.001676675, [-386, -50517]
2023-09-24_04:54:00.001775303, [-212, -50378]
2023-09-24_04:54:00.001873931, [93, -50357]
2023-09-24_04:54:00.001972559, [39, -50356]
2023-09-24_04:54:00.002071187, [-15, -50401]
2023-09-24_04:54:00.002169815, [187, -50310]
2023-09-24_04:54:00.002268443, [323, -50297]
2023-09-24_04:54:00.002367071, [196, -50325]
2023-09-24_04:54:00.002465699, [-129, -50318]
2023-09-24_04:54:00.002564326, [-194, -50358]
2023-09-24_04:54:00.002662954, [-75, -50241]
2023-09-24_04:54:00.002761582, [123, -50243]
2023-09-24_04:54:00.002860210, [331, -50343]
2023-09-24_04:54:00.002958838, [140, -50417]
2023-09-24_04:54:00.003057466, [-38, -50528]
2023-09-24_04:54:00.003156094, [-78, -50556]
2023-09-24_04:54:00.003254722, [-19, -50528]
2023-09-24_04:54:00.003353350, [195, -50424]
2023-09-24_04:54:00.003451978, [237, -50444]
2023-09-24_04:54:00.003550606, [261, -50475]
2023-09-24_04:54:00.003649234, [316, -50436]
2023-09-24_04:54:00.003747862, [299, -50460]
2023-09-24_04:54:00.003846490, [224, -50434]
2023-09-24_04:54:00.003945118, [121, -50351]
2023-09-24_04:54:00.004043746, [-121, -50275]
2023-09-24_04:54:00.004142374, [-290, -50241]
2023-09-24_04:54:00.004241002, [-208, -50166]
2023-09-24_04:54:00.004339630, [92, -50224]
2023-09-24_04:54:00.004438258, [460, -50245]
2023-09-24_04:54:00.004536886, [386, -50299]
2023-09-24_04:54:00.004635514, [233, -50340]
2023-09-24_04:54:00.004734142, [308, -50338]
2023-09-24_04:54:00.004832770, [408, -50370]
2023-09-24_04:54:00.004931398, [330, -50292]
2023-09-24_04:54:00.005030025, [63, -50392]
2023-09-24_04:54:00.005128653, [-76, -50661]
2023-09-24_04:54:00.005227281, [-160, -50684]
2023-09-24_04:54:00.005325909, [89, -50580]
2023-09-24_04:54:00.005424537, [365, -50610]
2023-09-24_04:54:00.005523165, [175, -50610]
2023-09-24_04:54:00.005621793, [69, -50618]
2023-09-24_04:54:00.005720421, [58, -50651]
2023-09-24_04:54:00.005819049, [44, -50714]
2023-09-24_04:54:00.005917677, [67, -50708]
2023-09-24_04:54:00.006016305, [105, -50578]
2023-09-24_04:54:00.006114933, [155, -50615]
2023-09-24_04:54:00.006213561, [85, -50700]
2023-09-24_04:54:00.006312189, [-52, -50648]
2023-09-24_04:54:00.006410817, [-74, -50546]
2023-09-24_04:54:00.006509445, [127, -50615]
2023-09-24_04:54:00.006608073, [187, -50783]
2023-09-24_04:54:00.006706701, [-32, -50852]
