"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-319U4/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [-216, 206]
2023-09-24_04:54:00.000098627, [-182, 342]
2023-09-24_04:54:00.000197255, [-806, 476]
2023-09-24_04:54:00.000295883, [-1269, 441]
2023-09-24_04:54:00.000394511, [-1213, 393]
2023-09-24_04:54:00.000493139, [-1083, 228]
2023-09-24_04:54:00.000591767, [-1105, 52]
2023-09-24_04:54:00.000690395, [-981, 122]
2023-09-24_04:54:00.000789023, [-382, 216]
2023-09-24_04:54:00.000887651, [9, 265]
2023-09-24_04:54:00.000986279, [225, 270]
2023-09-24_04:54:00.001084907, [599, 408]
2023-09-24_04:54:00.001183535, [472, 571]
2023-09-24_04:54:00.001282163, [-152, 444]
2023-09-24_04:54:00.001380791, [-993, 393]
2023-09-24_04:54:00.001479419, [-1539, 440]
2023-09-24_04:54:00.001578047, [-1442, 386]
2023-09-24_04:54:00.001676675, [-935, 224]
2023-09-24_04:54:00.001775303, [-191, 11]
2023-09-24_04:54:00.001873931, [52, 86]
2023-09-24_04:54:00.001972559, [-219, 302]
2023-09-24_04:54:00.002071187, [-96, 279]
2023-09-24_04:54:00.002169815, [507, 160]
2023-09-24_04:54:00.002268443, [719, 115]
2023-09-24_04:54:00.002367071, [186, 146]
2023-09-24_04:54:00.002465699, [-391, 122]
2023-09-24_04:54:00.002564326, [-667, 98]
2023-09-24_04:54:00.002662954, [-433, 28]
2023-09-24_04:54:00.002761582, [46, -12]
2023-09-24_04:54:00.002860210, [55, 96]
2023-09-24_04:54:00.002958838, [-570, 134]
2023-09-24_04:54:00.003057466, [-1075, 120]
2023-09-24_04:54:00.003156094, [-727, 111]
2023-09-24_04:54:00.003254722, [145, 168]
2023-09-24_04:54:00.003353350, [580, 148]
2023-09-24_04:54:00.003451978, [262, 43]
2023-09-24_04:54:00.003550606, [-11, 106]
2023-09-24_04:54:00.003649234, [105, 145]
2023-09-24_04:54:00.003747862, [303, -35]
2023-09-24_04:54:00.003846490, [353, -196]
2023-09-24_04:54:00.003945118, [33, -37]
2023-09-24_04:54:00.004043746, [-554, 134]
2023-09-24_04:54:00.004142374, [-1058, 37]
2023-09-24_04:54:00.004241002, [-997, 2]
2023-09-24_04:54:00.004339630, [-305, -38]
2023-09-24_04:54:00.004438258, [307, -151]
2023-09-24_04:54:00.004536886, [314, -130]
2023-09-24_04:54:00.004635514, [268, -39]
2023-09-24_04:54:00.004734142, [550, 26]
2023-09-24_04:54:00.004832770, [695, 16]
2023-09-24_04:54:00.004931398, [166, -68]
2023-09-24_04:54:00.005030025, [-721, -30]
2023-09-24_04:54:00.005128653, [-901, 25]
2023-09-24_04:54:00.005227281, [-346, -43]
2023-09-24_04:54:00.005325909, [420, -142]
2023-09-24_04:54:00.005424537, [606, -185]
2023-09-24_04:54:00.005523165, [89, -251]
2023-09-24_04:54:00.005621793, [-29, -336]
2023-09-24_04:54:00.005720421, [-51, -243]
2023-09-24_04:54:00.005819049, [-105, -75]
2023-09-24_04:54:00.005917677, [185, 61]
2023-09-24_04:54:00.006016305, [500, 13]
2023-09-24_04:54:00.006114933, [772, -213]
2023-09-24_04:54:00.006213561, [739, -418]
2023-09-24_04:54:00.006312189, [308, -407]
2023-09-24_04:54:00.006410817, [71, -309]
2023-09-24_04:54:00.006509445, [261, -249]
2023-09-24_04:54:00.006608073, [296, -374]
2023-09-24_04:54:00.006706701, [-27, -611]
2023-09-24_04:54:00.006805329, [-40, -505]
2023-09-24_04:54:00.006903957, [319, -315]
2023-09-24_04:54:00.007002585, [153, -195]
2023-09-24_04:54:00.007101213, [-430, -171]
2023-09-24_04:54:00.007199841, [-421, -330]
2023-09-24_04:54:00.007298469, [49, -411]
2023-09-24_04:54:00.007397097, [66, -408]
2023-09-24_04:54:00.007495724, [-32, -345]
2023-09-24_04:54:00.007594352, [288, -294]
2023-09-24_04:54:00.007692980, [400, -302]
2023-09-24_04:54:00.007791608, [-58, -251]
2023-09-24_04:54:00.007890236, [-468, -112]
2023-09-24_04:54:00.007988864, [-586, -205]
2023-09-24_04:54:00.008087492, [-566, -262]
2023-09-24_04:54:00.008186120, [-341, -90]
2023-09-24_04:54:00.008284748, [142, -94]
2023-09-24_04:54:00.008383376, [272, -131]
2023-09-24_04:54:00.008482004, [208, -133]
2023-09-24_04:54:00.008580632, [256, -190]
2023-09-24_04:54:00.008679260, [238, -191]
2023-09-24_04:54:00.008777888, [459, -232]
2023-09-24_04:54:00.008876516, [757, -209]
2023-09-24_04:54:00.008975144, [536, -217]
2023-09-24_04:54:00.009073772, [-67, -274]
2023-09-24_04:54:00.009172400, [-517, -417]
2023-09-24_04:54:00.009271028, [-289, -495]
2023-09-24_04:54:00.009369656, [-153, -314]
2023-09-24_04:54:00.009468284, [-640, -235]
2023-09-24_04:54:00.009566912, [-918, -226]
2023-09-24_04:54:00.009665540, [-507, -300]
2023-09-24_04:54:00.009764168, [191, -325]
2023-09-24_04:54:00.009862796, [527, -263]
2023-09-24_04:54:00.009961423, [762, -413]
2023-09-24_04:54:00.010060051, [999, -284]
2023-09-24_04:54:00.010158679, [715, -298]
2023-09-24_04:54:00.010257307, [236, -512]
2023-09-24_04:54:00.010355935, [-58, -425]
2023-09-24_04:54:00.010454563, [-161, -426]
2023-09-24_04:54:00.010553191, [-221, -345]
2023-09-24_04:54:00.010651819, [-271, -367]
2023-09-24_04:54:00.010750447, [129, -394]
2023-09-24_04:54:00.010849075, [579, -340]
2023-09-24_04:54:00.010947703, [663, -332]
2023-09-24_04:54:00.011046331, [880, -241]
2023-09-24_04:54:00.011144959, [1002, -109]
2023-09-24_04:54:00.011243587, [1112, -124]
2023-09-24_04:54:00.011342215, [1223, -202]
2023-09-24_04:54:00.011440843, [747, -269]
2023-09-24_04:54:00.011539471, [131, -235]
2023-09-24_04:54:00.011638099, [49, -159]
2023-09-24_04:54:00.011736727, [693, -158]
2023-09-24_04:54:00.011835355, [1274, -144]
2023-09-24_04:54:00.011933983, [1469, -80]
2023-09-24_04:54:00.012032611, [1505, -70]
2023-09-24_04:54:00.012131239, [1255, -195]
2023-09-24_04:54:00.012229867, [1346, -241]
2023-09-24_04:54:00.012328495, [1823, -213]
2023-09-24_04:54:00.012427122, [1511, -226]
2023-09-24_04:54:00.012525750, [1063, -195]
2023-09-24_04:54:00.012624378, [968, -158]
2023-09-24_04:54:00.012723006, [724, -157]
2023-09-24_04:54:00.012821634, [564, -203]
2023-09-24_04:54:00.012920262, [665, -262]
2023-09-24_04:54:00.013018890, [1054, -232]
2023-09-24_04:54:00.013117518, [1374, -190]
2023-09-24_04:54:00.013216146, [1420, -285]
2023-09-24_04:54:00.013314774, [1646, -380]
2023-09-24_04:54:00.013413402, [1771, -254]
2023-09-24_04:54:00.013512030, [1279, -175]
2023-09-24_04:54:00.013610658, [1039, -192]
2023-09-24_04:54:00.013709286, [792, -293]
2023-09-24_04:54:00.013807914, [342, -236]
2023-09-24_04:54:00.013906542, [690, -122]
2023-09-24_04:54:00.014005170, [1215, -136]
2023-09-24_04:54:00.014103798, [1144, -60]
2023-09-24_04:54:00.014202426, [945, 28]
2023-09-24_04:54:00.014301054, [973, 22]
2023-09-24_04:54:00.014399682, [866, 107]
2023-09-24_04:54:00.014498310, [707, 103]
2023-09-24_04:54:00.014596938, [757, -21]
2023-09-24_04:54:00.014695566, [1365, -67]
2023-09-24_04:54:00.014794194, [1957, -208]
2023-09-24_04:54:00.014892821, [1722, -407]
2023-09-24_04:54:00.014991449, [1194, -327]
2023-09-24_04:54:00.015090077, [600, -233]
2023-09-24_04:54:00.015188705, [-81, -77]
2023-09-24_04:54:00.015287333, [-356, 80]
2023-09-24_04:54:00.015385961, [265, 145]
2023-09-24_04:54:00.015484589, [1246, 236]
2023-09-24_04:54:00.015583217, [1680, 225]
2023-09-24_04:54:00.015681845, [1550, 115]
2023-09-24_04:54:00.015780473, [1338, 185]
2023-09-24_04:54:00.015879101, [1255, 185]
2023-09-24_04:54:00.015977729, [1143, 70]
2023-09-24_04:54:00.016076357, [905, 272]
2023-09-24_04:54:00.016174985, [275, 336]
2023-09-24_04:54:00.016273613, [-471, 123]
2023-09-24_04:54:00.016372241, [-794, 103]
2023-09-24_04:54:00.016470869, [-327, 57]
2023-09-24_04:54:00.016569497, [268, 132]
2023-09-24_04:54:00.016668125, [363, 308]
2023-09-24_04:54:00.016766753, [497, 279]
2023-09-24_04:54:00.016865381, [792, 262]
2023-09-24_04:54:00.016964009, [1023, 258]
2023-09-24_04:54:00.017062637, [976, 83]
2023-09-24_04:54:00.017161265, [615, 232]
2023-09-24_04:54:00.017259893, [232, 372]
2023-09-24_04:54:00.017358520, [-240, 245]
2023-09-24_04:54:00.017457148, [-595, 354]
2023-09-24_04:54:00.017555776, [-507, 330]
2023-09-24_04:54:00.017654404, [-134, 234]
2023-09-24_04:54:00.017753032, [54, 267]
2023-09-24_04:54:00.017851660, [-40, 143]
2023-09-24_04:54:00.017950288, [-331, 145]
2023-09-24_04:54:00.018048916, [-430, 208]
2023-09-24_04:54:00.018147544, [-214, 205]
2023-09-24_04:54:00.018246172, [162, 325]
2023-09-24_04:54:00.018344800, [429, 307]
2023-09-24_04:54:00.018443428, [427, 171]
2023-09-24_04:54:00.018542056, [139, 162]
2023-09-24_04:54:00.018640684, [-414, 144]
2023-09-24_04:54:00.018739312, [-967, 106]
2023-09-24_04:54:00.018837940, [-1438, 178]
2023-09-24_04:54:00.018936568, [-1518, 318]
2023-09-24_04:54:00.019035196, [-1103, 414]
2023-09-24_04:54:00.019133824, [-650, 594]
2023-09-24_04:54:00.019232452, [-168, 703]
2023-09-24_04:54:00.019331080, [-79, 569]
2023-09-24_04:54:00.019429708, [-361, 384]
2023-09-24_04:54:00.019528336, [-597, 254]
2023-09-24_04:54:00.019626964, [-915, 261]
2023-09-24_04:54:00.019725592, [-888, 243]
2023-09-24_04:54:00.019824220, [-721, 163]
2023-09-24_04:54:00.019922847, [-1124, 233]
2023-09-24_04:54:00.020021475, [-1570, 253]
2023-09-24_04:54:00.020120103, [-1507, 130]
2023-09-24_04:54:00.020218731, [-931, 91]
2023-09-24_04:54:00.020317359, [-243, 133]
2023-09-24_04:54:00.020415987, [82, 233]
2023-09-24_04:54:00.020514615, [125, 285]
2023-09-24_04:54:00.020613243, [-262, 212]
2023-09-24_04:54:00.020711871, [-860, 187]
2023-09-24_04:54:00.020810499, [-832, 185]
2023-09-24_04:54:00.020909127, [-359, 247]
2023-09-24_04:54:00.021007755, [-98, 267]
2023-09-24_04:54:00.021106383, [1, 232]
2023-09-24_04:54:00.021205011, [-34, 252]
2023-09-24_04:54:00.021303639, [-332, 106]
2023-09-24_04:54:00.021402267, [-674, 46]
2023-09-24_04:54:00.021500895, [-956, 324]
2023-09-24_04:54:00.021599523, [-833, 430]
2023-09-24_04:54:00.021698151, [-75, 235]
2023-09-24_04:54:00.021796779, [406, 28]
2023-09-24_04:54:00.021895407, [309, 114]
2023-09-24_04:54:00.021994035, [303, 384]
2023-09-24_04:54:00.022092663, [420, 329]
2023-09-24_04:54:00.022191291, [297, 196]
2023-09-24_04:54:00.022289919, [-368, 164]
2023-09-24_04:54:00.022388546, [-991, 235]
