"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-302U1/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [-2226, -3981]
2023-09-24_04:54:00.000098627, [-2147, -3933]
2023-09-24_04:54:00.000197255, [-2492, -3861]
2023-09-24_04:54:00.000295883, [-2778, -3894]
2023-09-24_04:54:00.000394511, [-2666, -3837]
2023-09-24_04:54:00.000493139, [-2459, -3640]
2023-09-24_04:54:00.000591767, [-2194, -3715]
2023-09-24_04:54:00.000690395, [-1830, -3868]
2023-09-24_04:54:00.000789023, [-1142, -3878]
2023-09-24_04:54:00.000887651, [-580, -3910]
2023-09-24_04:54:00.000986279, [-283, -3827]
2023-09-24_04:54:00.001084907, [111, -3821]
2023-09-24_04:54:00.001183535, [148, -3973]
2023-09-24_04:54:00.001282163, [-445, -3842]
2023-09-24_04:54:00.001380791, [-1401, -3762]
2023-09-24_04:54:00.001479419, [-2010, -3807]
2023-09-24_04:54:00.001578047, [-1908, -3805]
2023-09-24_04:54:00.001676675, [-1277, -3815]
2023-09-24_04:54:00.001775303, [-467, -3815]
2023-09-24_04:54:00.001873931, [-156, -3904]
2023-09-24_04:54:00.001972559, [-391, -3766]
2023-09-24_04:54:00.002071187, [-290, -3611]
2023-09-24_04:54:00.002169815, [357, -3752]
2023-09-24_04:54:00.002268443, [680, -3900]
2023-09-24_04:54:00.002367071, [203, -3789]
2023-09-24_04:54:00.002465699, [-530, -3764]
2023-09-24_04:54:00.002564326, [-857, -3877]
2023-09-24_04:54:00.002662954, [-383, -3843]
2023-09-24_04:54:00.002761582, [229, -3856]
2023-09-24_04:54:00.002860210, [291, -3906]
2023-09-24_04:54:00.002958838, [-328, -3820]
2023-09-24_04:54:00.003057466, [-926, -3827]
2023-09-24_04:54:00.003156094, [-721, -3831]
2023-09-24_04:54:00.003254722, [86, -3764]
2023-09-24_04:54:00.003353350, [631, -3743]
2023-09-24_04:54:00.003451978, [532, -3834]
2023-09-24_04:54:00.003550606, [383, -3869]
2023-09-24_04:54:00.003649234, [608, -3811]
2023-09-24_04:54:00.003747862, [1021, -3780]
2023-09-24_04:54:00.003846490, [1081, -3769]
2023-09-24_04:54:00.003945118, [667, -3756]
2023-09-24_04:54:00.004043746, [-87, -3761]
2023-09-24_04:54:00.004142374, [-629, -3737]
2023-09-24_04:54:00.004241002, [-457, -3653]
2023-09-24_04:54:00.004339630, [464, -3531]
2023-09-24_04:54:00.004438258, [1208, -3685]
2023-09-24_04:54:00.004536886, [1176, -3886]
2023-09-24_04:54:00.004635514, [1183, -3811]
2023-09-24_04:54:00.004734142, [1502, -3722]
2023-09-24_04:54:00.004832770, [1739, -3737]
2023-09-24_04:54:00.004931398, [1268, -3788]
2023-09-24_04:54:00.005030025, [398, -3788]
2023-09-24_04:54:00.005128653, [315, -3804]
2023-09-24_04:54:00.005227281, [837, -3757]
2023-09-24_04:54:00.005325909, [1618, -3671]
2023-09-24_04:54:00.005424537, [1958, -3657]
2023-09-24_04:54:00.005523165, [1450, -3625]
2023-09-24_04:54:00.005621793, [1288, -3547]
2023-09-24_04:54:00.005720421, [1152, -3631]
2023-09-24_04:54:00.005819049, [968, -3695]
2023-09-24_04:54:00.005917677, [1096, -3834]
2023-09-24_04:54:00.006016305, [1344, -3871]
