"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-310U5/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [305, 87]
2023-09-24_04:54:00.000098627, [278, -77]
2023-09-24_04:54:00.000197255, [-259, -147]
2023-09-24_04:54:00.000295883, [-786, -184]
2023-09-24_04:54:00.000394511, [-805, -207]
2023-09-24_04:54:00.000493139, [-632, -193]
2023-09-24_04:54:00.000591767, [-533, -214]
2023-09-24_04:54:00.000690395, [-426, -229]
2023-09-24_04:54:00.000789023, [46, -282]
2023-09-24_04:54:00.000887651, [456, -221]
2023-09-24_04:54:00.000986279, [669, -43]
2023-09-24_04:54:00.001084907, [1004, 37]
2023-09-24_04:54:00.001183535, [931, 80]
2023-09-24_04:54:00.001282163, [125, 95]
2023-09-24_04:54:00.001380791, [-909, -35]
2023-09-24_04:54:00.001479419, [-1452, -164]
2023-09-24_04:54:00.001578047, [-1456, -240]
2023-09-24_04:54:00.001676675, [-1010, -275]
2023-09-24_04:54:00.001775303, [-259, -247]
2023-09-24_04:54:00.001873931, [9, -211]
2023-09-24_04:54:00.001972559, [-296, -198]
2023-09-24_04:54:00.002071187, [-263, -266]
2023-09-24_04:54:00.002169815, [334, -403]
2023-09-24_04:54:00.002268443, [674, -355]
2023-09-24_04:54:00.002367071, [205, -204]
2023-09-24_04:54:00.002465699, [-419, -63]
2023-09-24_04:54:00.002564326, [-673, -32]
2023-09-24_04:54:00.002662954, [-205, -136]
2023-09-24_04:54:00.002761582, [625, -97]
2023-09-24_04:54:00.002860210, [734, -70]
2023-09-24_04:54:00.002958838, [-249, -109]
2023-09-24_04:54:00.003057466, [-989, -144]
2023-09-24_04:54:00.003156094, [-661, -215]
2023-09-24_04:54:00.003254722, [74, -240]
2023-09-24_04:54:00.003353350, [352, -304]
2023-09-24_04:54:00.003451978, [199, -271]
2023-09-24_04:54:00.003550606, [120, -269]
2023-09-24_04:54:00.003649234, [243, -240]
2023-09-24_04:54:00.003747862, [514, -181]
2023-09-24_04:54:00.003846490, [561, -372]
2023-09-24_04:54:00.003945118, [-46, -415]
2023-09-24_04:54:00.004043746, [-1063, -390]
2023-09-24_04:54:00.004142374, [-1578, -435]
2023-09-24_04:54:00.004241002, [-1175, -340]
2023-09-24_04:54:00.004339630, [-205, -293]
2023-09-24_04:54:00.004438258, [497, -269]
2023-09-24_04:54:00.004536886, [469, -332]
2023-09-24_04:54:00.004635514, [350, -460]
2023-09-24_04:54:00.004734142, [613, -457]
2023-09-24_04:54:00.004832770, [775, -502]
2023-09-24_04:54:00.004931398, [369, -467]
2023-09-24_04:54:00.005030025, [-618, -357]
2023-09-24_04:54:00.005128653, [-1082, -365]
2023-09-24_04:54:00.005227281, [-618, -478]
2023-09-24_04:54:00.005325909, [332, -475]
2023-09-24_04:54:00.005424537, [761, -428]
2023-09-24_04:54:00.005523165, [424, -372]
2023-09-24_04:54:00.005621793, [319, -279]
2023-09-24_04:54:00.005720421, [154, -346]
2023-09-24_04:54:00.005819049, [165, -455]
2023-09-24_04:54:00.005917677, [224, -429]
2023-09-24_04:54:00.006016305, [198, -348]
2023-09-24_04:54:00.006114933, [526, -291]
2023-09-24_04:54:00.006213561, [877, -279]
2023-09-24_04:54:00.006312189, [562, -329]
2023-09-24_04:54:00.006410817, [224, -419]
2023-09-24_04:54:00.006509445, [397, -425]
2023-09-24_04:54:00.006608073, [414, -296]
2023-09-24_04:54:00.006706701, [131, -323]
2023-09-24_04:54:00.006805329, [43, -597]
2023-09-24_04:54:00.006903957, [594, -752]
2023-09-24_04:54:00.007002585, [715, -615]
2023-09-24_04:54:00.007101213, [163, -455]
2023-09-24_04:54:00.007199841, [95, -361]
2023-09-24_04:54:00.007298469, [498, -412]
2023-09-24_04:54:00.007397097, [449, -333]
2023-09-24_04:54:00.007495724, [453, -354]
2023-09-24_04:54:00.007594352, [843, -417]
2023-09-24_04:54:00.007692980, [620, -336]
2023-09-24_04:54:00.007791608, [-21, -148]
2023-09-24_04:54:00.007890236, [-316, -5]
2023-09-24_04:54:00.007988864, [-444, -147]
2023-09-24_04:54:00.008087492, [-488, -187]
2023-09-24_04:54:00.008186120, [-263, -158]
2023-09-24_04:54:00.008284748, [113, -190]
2023-09-24_04:54:00.008383376, [384, -360]
2023-09-24_04:54:00.008482004, [427, -420]
2023-09-24_04:54:00.008580632, [418, -392]
2023-09-24_04:54:00.008679260, [185, -524]
2023-09-24_04:54:00.008777888, [176, -433]
2023-09-24_04:54:00.008876516, [709, -282]
2023-09-24_04:54:00.008975144, [585, -261]
2023-09-24_04:54:00.009073772, [-244, -291]
2023-09-24_04:54:00.009172400, [-593, -439]
2023-09-24_04:54:00.009271028, [-173, -382]
2023-09-24_04:54:00.009369656, [-193, -288]
2023-09-24_04:54:00.009468284, [-832, -334]
2023-09-24_04:54:00.009566912, [-1121, -402]
2023-09-24_04:54:00.009665540, [-871, -481]
2023-09-24_04:54:00.009764168, [-263, -462]
2023-09-24_04:54:00.009862796, [173, -435]
2023-09-24_04:54:00.009961423, [484, -549]
2023-09-24_04:54:00.010060051, [602, -606]
2023-09-24_04:54:00.010158679, [156, -485]
2023-09-24_04:54:00.010257307, [-296, -349]
2023-09-24_04:54:00.010355935, [-524, -332]
2023-09-24_04:54:00.010454563, [-671, -407]
2023-09-24_04:54:00.010553191, [-972, -431]
2023-09-24_04:54:00.010651819, [-1221, -498]
2023-09-24_04:54:00.010750447, [-899, -611]
2023-09-24_04:54:00.010849075, [-416, -652]
2023-09-24_04:54:00.010947703, [-390, -601]
2023-09-24_04:54:00.011046331, [-284, -598]
2023-09-24_04:54:00.011144959, [-24, -518]
2023-09-24_04:54:00.011243587, [-17, -519]
2023-09-24_04:54:00.011342215, [-175, -568]
2023-09-24_04:54:00.011440843, [-551, -470]
2023-09-24_04:54:00.011539471, [-1340, -329]
2023-09-24_04:54:00.011638099, [-1757, -246]
2023-09-24_04:54:00.011736727, [-1095, -331]
2023-09-24_04:54:00.011835355, [-66, -451]
2023-09-24_04:54:00.011933983, [250, -473]
2023-09-24_04:54:00.012032611, [-51, -469]
2023-09-24_04:54:00.012131239, [-225, -488]
2023-09-24_04:54:00.012229867, [43, -608]
2023-09-24_04:54:00.012328495, [560, -605]
2023-09-24_04:54:00.012427122, [164, -628]
2023-09-24_04:54:00.012525750, [-314, -595]
2023-09-24_04:54:00.012624378, [-176, -392]
2023-09-24_04:54:00.012723006, [-233, -334]
2023-09-24_04:54:00.012821634, [-474, -422]
2023-09-24_04:54:00.012920262, [-517, -533]
2023-09-24_04:54:00.013018890, [-211, -405]
2023-09-24_04:54:00.013117518, [206, -206]
2023-09-24_04:54:00.013216146, [375, -267]
2023-09-24_04:54:00.013314774, [630, -257]
2023-09-24_04:54:00.013413402, [774, -305]
2023-09-24_04:54:00.013512030, [277, -454]
2023-09-24_04:54:00.013610658, [180, -460]
2023-09-24_04:54:00.013709286, [-55, -520]
2023-09-24_04:54:00.013807914, [-695, -517]
2023-09-24_04:54:00.013906542, [-505, -438]
2023-09-24_04:54:00.014005170, [65, -380]
2023-09-24_04:54:00.014103798, [118, -323]
2023-09-24_04:54:00.014202426, [-191, -362]
2023-09-24_04:54:00.014301054, [-76, -508]
2023-09-24_04:54:00.014399682, [-31, -504]
2023-09-24_04:54:00.014498310, [-376, -446]
2023-09-24_04:54:00.014596938, [-265, -386]
2023-09-24_04:54:00.014695566, [593, -243]
2023-09-24_04:54:00.014794194, [1246, -329]
2023-09-24_04:54:00.014892821, [981, -454]
2023-09-24_04:54:00.014991449, [441, -284]
2023-09-24_04:54:00.015090077, [-225, -253]
2023-09-24_04:54:00.015188705, [-1158, -334]
2023-09-24_04:54:00.015287333, [-1440, -157]
2023-09-24_04:54:00.015385961, [-405, -102]
2023-09-24_04:54:00.015484589, [720, -45]
2023-09-24_04:54:00.015583217, [1113, -14]
2023-09-24_04:54:00.015681845, [1166, -194]
2023-09-24_04:54:00.015780473, [1289, -251]
2023-09-24_04:54:00.015879101, [1245, -253]
2023-09-24_04:54:00.015977729, [1035, -126]
2023-09-24_04:54:00.016076357, [848, 44]
2023-09-24_04:54:00.016174985, [-5, -13]
2023-09-24_04:54:00.016273613, [-861, -187]
2023-09-24_04:54:00.016372241, [-849, -151]
2023-09-24_04:54:00.016470869, [-235, -118]
2023-09-24_04:54:00.016569497, [274, -114]
2023-09-24_04:54:00.016668125, [452, -108]
2023-09-24_04:54:00.016766753, [670, -198]
2023-09-24_04:54:00.016865381, [889, -176]
2023-09-24_04:54:00.016964009, [875, -96]
2023-09-24_04:54:00.017062637, [822, -45]
2023-09-24_04:54:00.017161265, [447, -101]
2023-09-24_04:54:00.017259893, [31, -7]
2023-09-24_04:54:00.017358520, [-204, 127]
2023-09-24_04:54:00.017457148, [-635, 112]
2023-09-24_04:54:00.017555776, [-802, 72]
2023-09-24_04:54:00.017654404, [-272, -20]
2023-09-24_04:54:00.017753032, [408, -104]
2023-09-24_04:54:00.017851660, [334, -120]
2023-09-24_04:54:00.017950288, [-206, -38]
2023-09-24_04:54:00.018048916, [-255, 84]
2023-09-24_04:54:00.018147544, [279, -22]
2023-09-24_04:54:00.018246172, [832, -184]
2023-09-24_04:54:00.018344800, [1070, -109]
2023-09-24_04:54:00.018443428, [1042, -25]
2023-09-24_04:54:00.018542056, [607, -96]
2023-09-24_04:54:00.018640684, [98, -78]
2023-09-24_04:54:00.018739312, [-428, -42]
2023-09-24_04:54:00.018837940, [-980, -83]
2023-09-24_04:54:00.018936568, [-880, -60]
2023-09-24_04:54:00.019035196, [-376, -116]
2023-09-24_04:54:00.019133824, [158, -195]
2023-09-24_04:54:00.019232452, [715, -121]
2023-09-24_04:54:00.019331080, [620, -6]
2023-09-24_04:54:00.019429708, [147, 92]
2023-09-24_04:54:00.019528336, [-88, 87]
2023-09-24_04:54:00.019626964, [-321, 20]
2023-09-24_04:54:00.019725592, [-308, -163]
2023-09-24_04:54:00.019824220, [-206, -368]
2023-09-24_04:54:00.019922847, [-303, -405]
2023-09-24_04:54:00.020021475, [-573, -382]
2023-09-24_04:54:00.020120103, [-670, -270]
2023-09-24_04:54:00.020218731, [-147, -145]
2023-09-24_04:54:00.020317359, [625, -123]
2023-09-24_04:54:00.020415987, [901, -205]
2023-09-24_04:54:00.020514615, [461, -316]
2023-09-24_04:54:00.020613243, [-189, -296]
2023-09-24_04:54:00.020711871, [-630, -272]
2023-09-24_04:54:00.020810499, [-604, -406]
2023-09-24_04:54:00.020909127, [-58, -491]
2023-09-24_04:54:00.021007755, [292, -406]
2023-09-24_04:54:00.021106383, [293, -300]
2023-09-24_04:54:00.021205011, [299, -309]
2023-09-24_04:54:00.021303639, [-225, -389]
2023-09-24_04:54:00.021402267, [-757, -399]
2023-09-24_04:54:00.021500895, [-925, -190]
2023-09-24_04:54:00.021599523, [-826, -150]
2023-09-24_04:54:00.021698151, [-81, -201]
2023-09-24_04:54:00.021796779, [445, -192]
2023-09-24_04:54:00.021895407, [565, -259]
2023-09-24_04:54:00.021994035, [900, -166]
2023-09-24_04:54:00.022092663, [948, -140]
2023-09-24_04:54:00.022191291, [699, -266]
2023-09-24_04:54:00.022289919, [100, -362]
2023-09-24_04:54:00.022388546, [-416, -344]
2023-09-24_04:54:00.022487174, [-93, -271]
2023-09-24_04:54:00.022585802, [87, -258]
2023-09-24_04:54:00.022684430, [0, -246]
2023-09-24_04:54:00.022783058, [112, -103]
2023-09-24_04:54:00.022881686, [221, 3]
2023-09-24_04:54:00.022980314, [388, -78]
2023-09-24_04:54:00.023078942, [472, -38]
2023-09-24_04:54:00.023177570, [534, -62]
2023-09-24_04:54:00.023276198, [399, -179]
2023-09-24_04:54:00.023374826, [-59, -116]
2023-09-24_04:54:00.023473454, [-350, -210]
2023-09-24_04:54:00.023572082, [-277, -330]
2023-09-24_04:54:00.023670710, [-22, -510]
2023-09-24_04:54:00.023769338, [139, -648]
2023-09-24_04:54:00.023867966, [-28, -537]
2023-09-24_04:54:00.023966594, [-450, -422]
2023-09-24_04:54:00.024065222, [-723, -437]
2023-09-24_04:54:00.024163850, [-853, -556]
2023-09-24_04:54:00.024262478, [-569, -584]
2023-09-24_04:54:00.024361106, [229, -454]
2023-09-24_04:54:00.024459734, [683, -373]
2023-09-24_04:54:00.024558362, [719, -378]
2023-09-24_04:54:00.024656990, [720, -326]
2023-09-24_04:54:00.024755618, [401, -339]
2023-09-24_04:54:00.024854245, [-99, -400]
2023-09-24_04:54:00.024952873, [-410, -469]
2023-09-24_04:54:00.025051501, [-350, -551]
2023-09-24_04:54:00.025150129, [77, -564]
2023-09-24_04:54:00.025248757, [520, -487]
2023-09-24_04:54:00.025347385, [721, -555]
2023-09-24_04:54:00.025446013, [580, -614]
2023-09-24_04:54:00.025544641, [346, -618]
2023-09-24_04:54:00.025643269, [165, -506]
2023-09-24_04:54:00.025741897, [-90, -400]
2023-09-24_04:54:00.025840525, [-115, -410]
2023-09-24_04:54:00.025939153, [-449, -460]
2023-09-24_04:54:00.026037781, [-675, -551]
2023-09-24_04:54:00.026136409, [-145, -515]
2023-09-24_04:54:00.026235037, [162, -497]
2023-09-24_04:54:00.026333665, [36, -439]
2023-09-24_04:54:00.026432293, [-259, -508]
2023-09-24_04:54:00.026530921, [-314, -537]
2023-09-24_04:54:00.026629549, [212, -401]
2023-09-24_04:54:00.026728177, [492, -440]
2023-09-24_04:54:00.026826805, [328, -529]
2023-09-24_04:54:00.026925433, [44, -547]
2023-09-24_04:54:00.027024061, [-192, -550]
2023-09-24_04:54:00.027122689, [-125, -584]
2023-09-24_04:54:00.027221317, [-127, -618]
2023-09-24_04:54:00.027319944, [-284, -586]
2023-09-24_04:54:00.027418572, [-333, -555]
2023-09-24_04:54:00.027517200, [-3, -580]
2023-09-24_04:54:00.027615828, [-113, -680]
2023-09-24_04:54:00.027714456, [-817, -681]
2023-09-24_04:54:00.027813084, [-1057, -678]
2023-09-24_04:54:00.027911712, [-774, -769]
2023-09-24_04:54:00.028010340, [-544, -700]
2023-09-24_04:54:00.028108968, [-24, -652]
2023-09-24_04:54:00.028207596, [174, -591]
2023-09-24_04:54:00.028306224, [-215, -428]
2023-09-24_04:54:00.028404852, [-521, -427]
2023-09-24_04:54:00.028503480, [-892, -334]
2023-09-24_04:54:00.028602108, [-904, -267]
2023-09-24_04:54:00.028700736, [-333, -432]
2023-09-24_04:54:00.028799364, [-173, -492]
2023-09-24_04:54:00.028897992, [-653, -510]
2023-09-24_04:54:00.028996620, [-1244, -511]
2023-09-24_04:54:00.029095248, [-1364, -450]
2023-09-24_04:54:00.029193876, [-810, -483]
2023-09-24_04:54:00.029292504, [-359, -514]
2023-09-24_04:54:00.029391132, [-426, -476]
2023-09-24_04:54:00.029489760, [-619, -337]
2023-09-24_04:54:00.029588388, [-889, -299]
2023-09-24_04:54:00.029687016, [-1007, -269]
2023-09-24_04:54:00.029785643, [-980, -148]
2023-09-24_04:54:00.029884271, [-1002, -94]
2023-09-24_04:54:00.029982899, [-1135, -60]
2023-09-24_04:54:00.030081527, [-1025, -291]
2023-09-24_04:54:00.030180155, [-844, -396]
2023-09-24_04:54:00.030278783, [-575, -460]
2023-09-24_04:54:00.030377411, [59, -590]
2023-09-24_04:54:00.030476039, [179, -515]
2023-09-24_04:54:00.030574667, [-266, -452]
2023-09-24_04:54:00.030673295, [-754, -387]
2023-09-24_04:54:00.030771923, [-1020, -151]
2023-09-24_04:54:00.030870551, [-1004, -11]
2023-09-24_04:54:00.030969179, [-873, -150]
2023-09-24_04:54:00.031067807, [-530, -437]
2023-09-24_04:54:00.031166435, [-117, -448]
2023-09-24_04:54:00.031265063, [-60, -196]
2023-09-24_04:54:00.031363691, [-321, -142]
2023-09-24_04:54:00.031462319, [-782, -221]
2023-09-24_04:54:00.031560947, [-833, -220]
2023-09-24_04:54:00.031659575, [-316, -193]
2023-09-24_04:54:00.031758203, [148, -99]
2023-09-24_04:54:00.031856831, [89, -91]
2023-09-24_04:54:00.031955459, [-515, -145]
2023-09-24_04:54:00.032054087, [-647, -236]
2023-09-24_04:54:00.032152715, [-290, -312]
2023-09-24_04:54:00.032251342, [-116, -258]
2023-09-24_04:54:00.032349970, [-52, -175]
2023-09-24_04:54:00.032448598, [-280, -101]
2023-09-24_04:54:00.032547226, [-590, 72]
2023-09-24_04:54:00.032645854, [-315, -23]
2023-09-24_04:54:00.032744482, [109, -222]
2023-09-24_04:54:00.032843110, [-166, -69]
2023-09-24_04:54:00.032941738, [-466, -78]
2023-09-24_04:54:00.033040366, [-105, -238]
2023-09-24_04:54:00.033138994, [95, -305]
2023-09-24_04:54:00.033237622, [163, -389]
2023-09-24_04:54:00.033336250, [25, -360]
2023-09-24_04:54:00.033434878, [-204, -241]
2023-09-24_04:54:00.033533506, [-337, -208]
2023-09-24_04:54:00.033632134, [-573, -291]
2023-09-24_04:54:00.033730762, [-481, -434]
2023-09-24_04:54:00.033829390, [-229, -488]
2023-09-24_04:54:00.033928018, [120, -367]
2023-09-24_04:54:00.034026646, [535, -441]
2023-09-24_04:54:00.034125274, [422, -496]
2023-09-24_04:54:00.034223902, [62, -496]
2023-09-24_04:54:00.034322530, [-26, -491]
2023-09-24_04:54:00.034421158, [-68, -369]
