"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-311U4/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [464464, -208039]
2023-09-24_04:54:00.000098627, [466220, -211474]
2023-09-24_04:54:00.000197255, [465338, -210261]
2023-09-24_04:54:00.000295883, [463620, -207797]
2023-09-24_04:54:00.000394511, [465161, -211252]
2023-09-24_04:54:00.000493139, [464356, -209428]
2023-09-24_04:54:00.000591767, [463709, -208028]
2023-09-24_04:54:00.000690395, [465446, -211231]
2023-09-24_04:54:00.000789023, [464381, -208647]
2023-09-24_04:54:00.000887651, [464504, -208524]
2023-09-24_04:54:00.000986279, [466219, -211524]
2023-09-24_04:54:00.001084907, [464622, -208334]
2023-09-24_04:54:00.001183535, [465155, -209414]
2023-09-24_04:54:00.001282163, [466053, -211586]
2023-09-24_04:54:00.001380791, [463022, -207486]
2023-09-24_04:54:00.001479419, [463107, -209043]
2023-09-24_04:54:00.001578047, [464102, -210905]
2023-09-24_04:54:00.001676675, [462852, -207380]
2023-09-24_04:54:00.001775303, [464542, -209630]
2023-09-24_04:54:00.001873931, [464988, -210295]
2023-09-24_04:54:00.001972559, [463204, -207442]
2023-09-24_04:54:00.002071187, [465329, -211147]
2023-09-24_04:54:00.002169815, [465378, -210489]
2023-09-24_04:54:00.002268443, [464273, -207859]
2023-09-24_04:54:00.002367071, [465974, -211462]
2023-09-24_04:54:00.002465699, [464627, -209712]
2023-09-24_04:54:00.002564326, [463368, -207942]
2023-09-24_04:54:00.002662954, [465498, -211701]
2023-09-24_04:54:00.002761582, [464758, -209645]
2023-09-24_04:54:00.002860210, [464621, -208916]
2023-09-24_04:54:00.002958838, [465810, -211674]
2023-09-24_04:54:00.003057466, [463590, -208240]
2023-09-24_04:54:00.003156094, [464095, -208889]
2023-09-24_04:54:00.003254722, [465772, -211791]
2023-09-24_04:54:00.003353350, [464188, -208311]
2023-09-24_04:54:00.003451978, [464835, -209491]
2023-09-24_04:54:00.003550606, [465490, -211260]
2023-09-24_04:54:00.003649234, [463942, -207962]
2023-09-24_04:54:00.003747862, [465309, -210086]
2023-09-24_04:54:00.003846490, [465643, -210753]
2023-09-24_04:54:00.003945118, [463823, -207445]
2023-09-24_04:54:00.004043746, [464720, -210117]
2023-09-24_04:54:00.004142374, [464296, -209848]
2023-09-24_04:54:00.004241002, [462615, -207014]
2023-09-24_04:54:00.004339630, [464627, -210455]
2023-09-24_04:54:00.004438258, [464732, -209650]
2023-09-24_04:54:00.004536886, [463433, -207495]
2023-09-24_04:54:00.004635514, [465097, -210885]
2023-09-24_04:54:00.004734142, [464381, -209201]
2023-09-24_04:54:00.004832770, [463858, -208019]
2023-09-24_04:54:00.004931398, [465382, -211326]
2023-09-24_04:54:00.005030025, [463351, -208332]
2023-09-24_04:54:00.005128653, [462959, -207965]
2023-09-24_04:54:00.005227281, [464971, -211259]
2023-09-24_04:54:00.005325909, [463858, -208107]
2023-09-24_04:54:00.005424537, [464669, -208928]
2023-09-24_04:54:00.005523165, [465567, -211263]
2023-09-24_04:54:00.005621793, [463524, -207829]
2023-09-24_04:54:00.005720421, [464258, -209475]
2023-09-24_04:54:00.005819049, [465062, -211141]
2023-09-24_04:54:00.005917677, [463439, -208000]
2023-09-24_04:54:00.006016305, [465013, -210410]
2023-09-24_04:54:00.006114933, [465829, -210793]
2023-09-24_04:54:00.006213561, [464191, -207590]
