"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-309U2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [209, -143]
2023-09-24_04:54:00.000098627, [249, -119]
2023-09-24_04:54:00.000197255, [-239, -149]
2023-09-24_04:54:00.000295883, [-901, -53]
2023-09-24_04:54:00.000394511, [-1130, -63]
2023-09-24_04:54:00.000493139, [-913, -116]
2023-09-24_04:54:00.000591767, [-570, -174]
2023-09-24_04:54:00.000690395, [-403, -248]
2023-09-24_04:54:00.000789023, [-3, -246]
2023-09-24_04:54:00.000887651, [309, -128]
2023-09-24_04:54:00.000986279, [696, -71]
2023-09-24_04:54:00.001084907, [1189, 80]
2023-09-24_04:54:00.001183535, [989, 246]
2023-09-24_04:54:00.001282163, [225, 109]
2023-09-24_04:54:00.001380791, [-805, 75]
2023-09-24_04:54:00.001479419, [-1340, 132]
2023-09-24_04:54:00.001578047, [-1201, 45]
2023-09-24_04:54:00.001676675, [-661, 3]
2023-09-24_04:54:00.001775303, [34, -144]
2023-09-24_04:54:00.001873931, [230, -259]
2023-09-24_04:54:00.001972559, [-127, -173]
2023-09-24_04:54:00.002071187, [-95, -121]
2023-09-24_04:54:00.002169815, [436, 58]
2023-09-24_04:54:00.002268443, [771, 111]
2023-09-24_04:54:00.002367071, [392, 34]
2023-09-24_04:54:00.002465699, [-245, 68]
2023-09-24_04:54:00.002564326, [-590, 117]
2023-09-24_04:54:00.002662954, [-331, 160]
2023-09-24_04:54:00.002761582, [227, 129]
2023-09-24_04:54:00.002860210, [230, 129]
2023-09-24_04:54:00.002958838, [-360, 63]
2023-09-24_04:54:00.003057466, [-801, -68]
2023-09-24_04:54:00.003156094, [-484, -95]
2023-09-24_04:54:00.003254722, [268, -35]
2023-09-24_04:54:00.003353350, [488, -10]
2023-09-24_04:54:00.003451978, [129, 14]
2023-09-24_04:54:00.003550606, [-93, 8]
2023-09-24_04:54:00.003649234, [122, -104]
2023-09-24_04:54:00.003747862, [414, -75]
2023-09-24_04:54:00.003846490, [340, 58]
2023-09-24_04:54:00.003945118, [-140, 111]
2023-09-24_04:54:00.004043746, [-825, 83]
2023-09-24_04:54:00.004142374, [-1239, 89]
2023-09-24_04:54:00.004241002, [-1064, 114]
