"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-311M1/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [35594, -173549]
2023-09-24_04:54:00.000098627, [35508, -173640]
2023-09-24_04:54:00.000197255, [35820, -173649]
2023-09-24_04:54:00.000295883, [35976, -173508]
2023-09-24_04:54:00.000394511, [35896, -173437]
2023-09-24_04:54:00.000493139, [35850, -173532]
2023-09-24_04:54:00.000591767, [35764, -173633]
2023-09-24_04:54:00.000690395, [35898, -173629]
2023-09-24_04:54:00.000789023, [35943, -173622]
2023-09-24_04:54:00.000887651, [35738, -173659]
2023-09-24_04:54:00.000986279, [35643, -173510]
2023-09-24_04:54:00.001084907, [35487, -173468]
2023-09-24_04:54:00.001183535, [35396, -173666]
2023-09-24_04:54:00.001282163, [35391, -173667]
2023-09-24_04:54:00.001380791, [35411, -173623]
2023-09-24_04:54:00.001479419, [35540, -173749]
2023-09-24_04:54:00.001578047, [35717, -173784]
2023-09-24_04:54:00.001676675, [35640, -173655]
2023-09-24_04:54:00.001775303, [35603, -173516]
2023-09-24_04:54:00.001873931, [35679, -173557]
2023-09-24_04:54:00.001972559, [35613, -173650]
2023-09-24_04:54:00.002071187, [35669, -173638]
2023-09-24_04:54:00.002169815, [35744, -173699]
2023-09-24_04:54:00.002268443, [35707, -173770]
2023-09-24_04:54:00.002367071, [35620, -173761]
2023-09-24_04:54:00.002465699, [35610, -173782]
2023-09-24_04:54:00.002564326, [35740, -173781]
2023-09-24_04:54:00.002662954, [35696, -173650]
2023-09-24_04:54:00.002761582, [35448, -173487]
2023-09-24_04:54:00.002860210, [35359, -173480]
2023-09-24_04:54:00.002958838, [35466, -173567]
2023-09-24_04:54:00.003057466, [35391, -173664]
2023-09-24_04:54:00.003156094, [35270, -173586]
2023-09-24_04:54:00.003254722, [35369, -173537]
2023-09-24_04:54:00.003353350, [35467, -173710]
2023-09-24_04:54:00.003451978, [35403, -173764]
2023-09-24_04:54:00.003550606, [35395, -173802]
2023-09-24_04:54:00.003649234, [35401, -173806]
2023-09-24_04:54:00.003747862, [35337, -173732]
2023-09-24_04:54:00.003846490, [35352, -173745]
2023-09-24_04:54:00.003945118, [35432, -173725]
2023-09-24_04:54:00.004043746, [35577, -173700]
2023-09-24_04:54:00.004142374, [35614, -173664]
2023-09-24_04:54:00.004241002, [35629, -173650]
2023-09-24_04:54:00.004339630, [35623, -173713]
2023-09-24_04:54:00.004438258, [35564, -173715]
2023-09-24_04:54:00.004536886, [35572, -173625]
2023-09-24_04:54:00.004635514, [35502, -173604]
2023-09-24_04:54:00.004734142, [35359, -173594]
2023-09-24_04:54:00.004832770, [35321, -173600]
2023-09-24_04:54:00.004931398, [35458, -173647]
2023-09-24_04:54:00.005030025, [35485, -173606]
2023-09-24_04:54:00.005128653, [35343, -173594]
2023-09-24_04:54:00.005227281, [35275, -173602]
2023-09-24_04:54:00.005325909, [35220, -173552]
2023-09-24_04:54:00.005424537, [35193, -173493]
2023-09-24_04:54:00.005523165, [35079, -173429]
2023-09-24_04:54:00.005621793, [35033, -173440]
2023-09-24_04:54:00.005720421, [35003, -173410]
2023-09-24_04:54:00.005819049, [34843, -173351]
2023-09-24_04:54:00.005917677, [34955, -173401]
2023-09-24_04:54:00.006016305, [35092, -173441]
2023-09-24_04:54:00.006114933, [34964, -173387]
2023-09-24_04:54:00.006213561, [34926, -173370]
2023-09-24_04:54:00.006312189, [34911, -173512]
2023-09-24_04:54:00.006410817, [34885, -173546]
2023-09-24_04:54:00.006509445, [34849, -173535]
2023-09-24_04:54:00.006608073, [34737, -173481]
2023-09-24_04:54:00.006706701, [34726, -173431]
2023-09-24_04:54:00.006805329, [34738, -173515]
2023-09-24_04:54:00.006903957, [34627, -173489]
2023-09-24_04:54:00.007002585, [34615, -173376]
2023-09-24_04:54:00.007101213, [34737, -173309]
2023-09-24_04:54:00.007199841, [34729, -173267]
2023-09-24_04:54:00.007298469, [34889, -173288]
2023-09-24_04:54:00.007397097, [35134, -173309]
2023-09-24_04:54:00.007495724, [35116, -173284]
2023-09-24_04:54:00.007594352, [34929, -173307]
2023-09-24_04:54:00.007692980, [34925, -173366]
2023-09-24_04:54:00.007791608, [35197, -173327]
2023-09-24_04:54:00.007890236, [35381, -173347]
2023-09-24_04:54:00.007988864, [35308, -173324]
2023-09-24_04:54:00.008087492, [35307, -173252]
2023-09-24_04:54:00.008186120, [35421, -173300]
2023-09-24_04:54:00.008284748, [35476, -173405]
2023-09-24_04:54:00.008383376, [35523, -173401]
2023-09-24_04:54:00.008482004, [35575, -173327]
2023-09-24_04:54:00.008580632, [35683, -173298]
2023-09-24_04:54:00.008679260, [35660, -173309]
2023-09-24_04:54:00.008777888, [35494, -173366]
2023-09-24_04:54:00.008876516, [35522, -173427]
2023-09-24_04:54:00.008975144, [35746, -173447]
2023-09-24_04:54:00.009073772, [35855, -173410]
2023-09-24_04:54:00.009172400, [35697, -173395]
2023-09-24_04:54:00.009271028, [35534, -173532]
2023-09-24_04:54:00.009369656, [35828, -173536]
2023-09-24_04:54:00.009468284, [36081, -173342]
2023-09-24_04:54:00.009566912, [36007, -173246]
2023-09-24_04:54:00.009665540, [36017, -173220]
2023-09-24_04:54:00.009764168, [36051, -173178]
2023-09-24_04:54:00.009862796, [35967, -173203]
2023-09-24_04:54:00.009961423, [35868, -173239]
2023-09-24_04:54:00.010060051, [35897, -173245]
2023-09-24_04:54:00.010158679, [35940, -173222]
2023-09-24_04:54:00.010257307, [35937, -173242]
2023-09-24_04:54:00.010355935, [35972, -173278]
2023-09-24_04:54:00.010454563, [36048, -173247]
2023-09-24_04:54:00.010553191, [36097, -173247]
2023-09-24_04:54:00.010651819, [36110, -173378]
2023-09-24_04:54:00.010750447, [36058, -173446]
2023-09-24_04:54:00.010849075, [35996, -173367]
2023-09-24_04:54:00.010947703, [35955, -173241]
2023-09-24_04:54:00.011046331, [35857, -173189]
2023-09-24_04:54:00.011144959, [35747, -173259]
2023-09-24_04:54:00.011243587, [35559, -173294]
2023-09-24_04:54:00.011342215, [35500, -173238]
2023-09-24_04:54:00.011440843, [35585, -173305]
2023-09-24_04:54:00.011539471, [35679, -173445]
2023-09-24_04:54:00.011638099, [35677, -173398]
2023-09-24_04:54:00.011736727, [35440, -173290]
2023-09-24_04:54:00.011835355, [35243, -173352]
2023-09-24_04:54:00.011933983, [35270, -173412]
2023-09-24_04:54:00.012032611, [35376, -173294]
2023-09-24_04:54:00.012131239, [35539, -173125]
2023-09-24_04:54:00.012229867, [35381, -173079]
2023-09-24_04:54:00.012328495, [35084, -173223]
2023-09-24_04:54:00.012427122, [35113, -173438]
2023-09-24_04:54:00.012525750, [35186, -173412]
2023-09-24_04:54:00.012624378, [35254, -173353]
2023-09-24_04:54:00.012723006, [35259, -173399]
2023-09-24_04:54:00.012821634, [35107, -173475]
2023-09-24_04:54:00.012920262, [34949, -173568]
2023-09-24_04:54:00.013018890, [34913, -173565]
2023-09-24_04:54:00.013117518, [34865, -173509]
2023-09-24_04:54:00.013216146, [34714, -173505]
2023-09-24_04:54:00.013314774, [34649, -173407]
2023-09-24_04:54:00.013413402, [34809, -173317]
2023-09-24_04:54:00.013512030, [34953, -173323]
2023-09-24_04:54:00.013610658, [34915, -173339]
2023-09-24_04:54:00.013709286, [34853, -173390]
2023-09-24_04:54:00.013807914, [34965, -173398]
2023-09-24_04:54:00.013906542, [35022, -173384]
2023-09-24_04:54:00.014005170, [34818, -173594]
2023-09-24_04:54:00.014103798, [34712, -173770]
2023-09-24_04:54:00.014202426, [34704, -173712]
2023-09-24_04:54:00.014301054, [34739, -173666]
2023-09-24_04:54:00.014399682, [34847, -173604]
2023-09-24_04:54:00.014498310, [34864, -173656]
2023-09-24_04:54:00.014596938, [34848, -173707]
2023-09-24_04:54:00.014695566, [34760, -173655]
2023-09-24_04:54:00.014794194, [34672, -173649]
2023-09-24_04:54:00.014892821, [34701, -173729]
2023-09-24_04:54:00.014991449, [34719, -173793]
2023-09-24_04:54:00.015090077, [34656, -173808]
2023-09-24_04:54:00.015188705, [34575, -173810]
2023-09-24_04:54:00.015287333, [34516, -173836]
2023-09-24_04:54:00.015385961, [34348, -173872]
2023-09-24_04:54:00.015484589, [34203, -173714]
2023-09-24_04:54:00.015583217, [34161, -173621]
2023-09-24_04:54:00.015681845, [33979, -173719]
2023-09-24_04:54:00.015780473, [33872, -173709]
2023-09-24_04:54:00.015879101, [33858, -173677]
2023-09-24_04:54:00.015977729, [33968, -173635]
2023-09-24_04:54:00.016076357, [34024, -173635]
2023-09-24_04:54:00.016174985, [34030, -173724]
2023-09-24_04:54:00.016273613, [34297, -173764]
2023-09-24_04:54:00.016372241, [34373, -173699]
2023-09-24_04:54:00.016470869, [34268, -173631]
2023-09-24_04:54:00.016569497, [34292, -173701]
2023-09-24_04:54:00.016668125, [34298, -173726]
2023-09-24_04:54:00.016766753, [34242, -173648]
2023-09-24_04:54:00.016865381, [34341, -173713]
2023-09-24_04:54:00.016964009, [34480, -173846]
2023-09-24_04:54:00.017062637, [34551, -173822]
2023-09-24_04:54:00.017161265, [34504, -173677]
2023-09-24_04:54:00.017259893, [34523, -173636]
2023-09-24_04:54:00.017358520, [34680, -173619]
2023-09-24_04:54:00.017457148, [34792, -173554]
2023-09-24_04:54:00.017555776, [34867, -173524]
2023-09-24_04:54:00.017654404, [34869, -173552]
2023-09-24_04:54:00.017753032, [34775, -173616]
2023-09-24_04:54:00.017851660, [34744, -173557]
2023-09-24_04:54:00.017950288, [34776, -173562]
2023-09-24_04:54:00.018048916, [34814, -173604]
2023-09-24_04:54:00.018147544, [34804, -173638]
2023-09-24_04:54:00.018246172, [34810, -173575]
2023-09-24_04:54:00.018344800, [34936, -173427]
2023-09-24_04:54:00.018443428, [35048, -173442]
2023-09-24_04:54:00.018542056, [35206, -173440]
2023-09-24_04:54:00.018640684, [35300, -173412]
2023-09-24_04:54:00.018739312, [35370, -173405]
2023-09-24_04:54:00.018837940, [35447, -173442]
2023-09-24_04:54:00.018936568, [35398, -173480]
2023-09-24_04:54:00.019035196, [35392, -173365]
2023-09-24_04:54:00.019133824, [35388, -173338]
2023-09-24_04:54:00.019232452, [35413, -173469]
2023-09-24_04:54:00.019331080, [35532, -173483]
2023-09-24_04:54:00.019429708, [35691, -173443]
2023-09-24_04:54:00.019528336, [35825, -173533]
2023-09-24_04:54:00.019626964, [35895, -173526]
2023-09-24_04:54:00.019725592, [35934, -173509]
2023-09-24_04:54:00.019824220, [35857, -173588]
2023-09-24_04:54:00.019922847, [35770, -173625]
2023-09-24_04:54:00.020021475, [35831, -173596]
2023-09-24_04:54:00.020120103, [35842, -173538]
2023-09-24_04:54:00.020218731, [35760, -173568]
2023-09-24_04:54:00.020317359, [35671, -173572]
2023-09-24_04:54:00.020415987, [35671, -173487]
2023-09-24_04:54:00.020514615, [35726, -173371]
2023-09-24_04:54:00.020613243, [35642, -173403]
2023-09-24_04:54:00.020711871, [35676, -173442]
2023-09-24_04:54:00.020810499, [35661, -173444]
2023-09-24_04:54:00.020909127, [35422, -173506]
2023-09-24_04:54:00.021007755, [35320, -173615]
2023-09-24_04:54:00.021106383, [35354, -173733]
2023-09-24_04:54:00.021205011, [35355, -173685]
2023-09-24_04:54:00.021303639, [35446, -173672]
2023-09-24_04:54:00.021402267, [35514, -173685]
2023-09-24_04:54:00.021500895, [35531, -173623]
2023-09-24_04:54:00.021599523, [35505, -173673]
2023-09-24_04:54:00.021698151, [35291, -173634]
2023-09-24_04:54:00.021796779, [35179, -173506]
2023-09-24_04:54:00.021895407, [35181, -173463]
2023-09-24_04:54:00.021994035, [35033, -173533]
2023-09-24_04:54:00.022092663, [34981, -173681]
2023-09-24_04:54:00.022191291, [35054, -173690]
2023-09-24_04:54:00.022289919, [35218, -173615]
2023-09-24_04:54:00.022388546, [35402, -173520]
2023-09-24_04:54:00.022487174, [35360, -173557]
2023-09-24_04:54:00.022585802, [35336, -173698]
2023-09-24_04:54:00.022684430, [35339, -173753]
2023-09-24_04:54:00.022783058, [35341, -173742]
2023-09-24_04:54:00.022881686, [35424, -173695]
2023-09-24_04:54:00.022980314, [35453, -173715]
2023-09-24_04:54:00.023078942, [35433, -173807]
2023-09-24_04:54:00.023177570, [35406, -173868]
2023-09-24_04:54:00.023276198, [35401, -173937]
2023-09-24_04:54:00.023374826, [35409, -173964]
2023-09-24_04:54:00.023473454, [35320, -173820]
2023-09-24_04:54:00.023572082, [35377, -173669]
2023-09-24_04:54:00.023670710, [35528, -173643]
2023-09-24_04:54:00.023769338, [35616, -173664]
2023-09-24_04:54:00.023867966, [35594, -173696]
2023-09-24_04:54:00.023966594, [35529, -173655]
2023-09-24_04:54:00.024065222, [35434, -173619]
2023-09-24_04:54:00.024163850, [35358, -173625]
2023-09-24_04:54:00.024262478, [35290, -173633]
2023-09-24_04:54:00.024361106, [35230, -173636]
2023-09-24_04:54:00.024459734, [35228, -173684]
2023-09-24_04:54:00.024558362, [35248, -173679]
2023-09-24_04:54:00.024656990, [35169, -173490]
2023-09-24_04:54:00.024755618, [35020, -173417]
2023-09-24_04:54:00.024854245, [34998, -173479]
2023-09-24_04:54:00.024952873, [34966, -173456]
2023-09-24_04:54:00.025051501, [34993, -173593]
2023-09-24_04:54:00.025150129, [34984, -173753]
2023-09-24_04:54:00.025248757, [34868, -173732]
2023-09-24_04:54:00.025347385, [34840, -173715]
2023-09-24_04:54:00.025446013, [34879, -173662]
2023-09-24_04:54:00.025544641, [34857, -173662]
2023-09-24_04:54:00.025643269, [34834, -173670]
2023-09-24_04:54:00.025741897, [34766, -173591]
2023-09-24_04:54:00.025840525, [34634, -173510]
2023-09-24_04:54:00.025939153, [34710, -173465]
2023-09-24_04:54:00.026037781, [34813, -173547]
2023-09-24_04:54:00.026136409, [34792, -173579]
2023-09-24_04:54:00.026235037, [34851, -173541]
2023-09-24_04:54:00.026333665, [34955, -173722]
2023-09-24_04:54:00.026432293, [34968, -173745]
2023-09-24_04:54:00.026530921, [34822, -173545]
2023-09-24_04:54:00.026629549, [34696, -173348]
2023-09-24_04:54:00.026728177, [34720, -173319]
2023-09-24_04:54:00.026826805, [34722, -173454]
2023-09-24_04:54:00.026925433, [34636, -173567]
2023-09-24_04:54:00.027024061, [34707, -173577]
2023-09-24_04:54:00.027122689, [34764, -173560]
2023-09-24_04:54:00.027221317, [34784, -173547]
2023-09-24_04:54:00.027319944, [34885, -173462]
2023-09-24_04:54:00.027418572, [34915, -173408]
2023-09-24_04:54:00.027517200, [34923, -173337]
2023-09-24_04:54:00.027615828, [35039, -173352]
2023-09-24_04:54:00.027714456, [35220, -173475]
2023-09-24_04:54:00.027813084, [35195, -173395]
2023-09-24_04:54:00.027911712, [35147, -173300]
2023-09-24_04:54:00.028010340, [35108, -173272]
2023-09-24_04:54:00.028108968, [35150, -173339]
2023-09-24_04:54:00.028207596, [35158, -173514]
2023-09-24_04:54:00.028306224, [35328, -173630]
2023-09-24_04:54:00.028404852, [35511, -173645]
2023-09-24_04:54:00.028503480, [35435, -173541]
2023-09-24_04:54:00.028602108, [35519, -173376]
2023-09-24_04:54:00.028700736, [35597, -173368]
2023-09-24_04:54:00.028799364, [35640, -173460]
2023-09-24_04:54:00.028897992, [35762, -173464]
2023-09-24_04:54:00.028996620, [35920, -173329]
2023-09-24_04:54:00.029095248, [35970, -173198]
2023-09-24_04:54:00.029193876, [35879, -173177]
2023-09-24_04:54:00.029292504, [35965, -173257]
2023-09-24_04:54:00.029391132, [36061, -173359]
2023-09-24_04:54:00.029489760, [36128, -173368]
2023-09-24_04:54:00.029588388, [36185, -173280]
2023-09-24_04:54:00.029687016, [36230, -173231]
2023-09-24_04:54:00.029785643, [36203, -173283]
2023-09-24_04:54:00.029884271, [36107, -173334]
2023-09-24_04:54:00.029982899, [36196, -173430]
2023-09-24_04:54:00.030081527, [36290, -173433]
2023-09-24_04:54:00.030180155, [36315, -173329]
2023-09-24_04:54:00.030278783, [36253, -173360]
2023-09-24_04:54:00.030377411, [36246, -173469]
2023-09-24_04:54:00.030476039, [36253, -173569]
2023-09-24_04:54:00.030574667, [36159, -173506]
2023-09-24_04:54:00.030673295, [36219, -173443]
2023-09-24_04:54:00.030771923, [36120, -173590]
2023-09-24_04:54:00.030870551, [35934, -173576]
2023-09-24_04:54:00.030969179, [35841, -173454]
2023-09-24_04:54:00.031067807, [35660, -173482]
2023-09-24_04:54:00.031166435, [35595, -173534]
2023-09-24_04:54:00.031265063, [35578, -173481]
2023-09-24_04:54:00.031363691, [35523, -173504]
2023-09-24_04:54:00.031462319, [35551, -173562]
2023-09-24_04:54:00.031560947, [35648, -173602]
2023-09-24_04:54:00.031659575, [35733, -173634]
2023-09-24_04:54:00.031758203, [35735, -173563]
2023-09-24_04:54:00.031856831, [35533, -173474]
2023-09-24_04:54:00.031955459, [35422, -173512]
2023-09-24_04:54:00.032054087, [35497, -173516]
2023-09-24_04:54:00.032152715, [35473, -173581]
2023-09-24_04:54:00.032251342, [35438, -173766]
2023-09-24_04:54:00.032349970, [35423, -173768]
2023-09-24_04:54:00.032448598, [35382, -173674]
2023-09-24_04:54:00.032547226, [35353, -173608]
2023-09-24_04:54:00.032645854, [35255, -173532]
2023-09-24_04:54:00.032744482, [35186, -173527]
2023-09-24_04:54:00.032843110, [35202, -173539]
2023-09-24_04:54:00.032941738, [35292, -173421]
2023-09-24_04:54:00.033040366, [35349, -173493]
2023-09-24_04:54:00.033138994, [35332, -173532]
2023-09-24_04:54:00.033237622, [35314, -173447]
2023-09-24_04:54:00.033336250, [35304, -173383]
2023-09-24_04:54:00.033434878, [35292, -173461]
2023-09-24_04:54:00.033533506, [35244, -173526]
2023-09-24_04:54:00.033632134, [35090, -173533]
2023-09-24_04:54:00.033730762, [34948, -173447]
2023-09-24_04:54:00.033829390, [34958, -173359]
2023-09-24_04:54:00.033928018, [35058, -173478]
2023-09-24_04:54:00.034026646, [35097, -173522]
2023-09-24_04:54:00.034125274, [34952, -173536]
2023-09-24_04:54:00.034223902, [34928, -173499]
2023-09-24_04:54:00.034322530, [35078, -173449]
2023-09-24_04:54:00.034421158, [35128, -173452]
2023-09-24_04:54:00.034519786, [35116, -173426]
2023-09-24_04:54:00.034618414, [35120, -173432]
2023-09-24_04:54:00.034717041, [35288, -173475]
2023-09-24_04:54:00.034815669, [35320, -173489]
2023-09-24_04:54:00.034914297, [35080, -173516]
2023-09-24_04:54:00.035012925, [34937, -173542]
2023-09-24_04:54:00.035111553, [34999, -173571]
2023-09-24_04:54:00.035210181, [35043, -173603]
2023-09-24_04:54:00.035308809, [35053, -173557]
2023-09-24_04:54:00.035407437, [35105, -173322]
2023-09-24_04:54:00.035506065, [35118, -173267]
2023-09-24_04:54:00.035604693, [34989, -173396]
2023-09-24_04:54:00.035703321, [34755, -173440]
2023-09-24_04:54:00.035801949, [34650, -173473]
2023-09-24_04:54:00.035900577, [34679, -173469]
2023-09-24_04:54:00.035999205, [34612, -173520]
2023-09-24_04:54:00.036097833, [34586, -173557]
2023-09-24_04:54:00.036196461, [34462, -173446]
2023-09-24_04:54:00.036295089, [34289, -173450]
2023-09-24_04:54:00.036393717, [34294, -173502]
2023-09-24_04:54:00.036492345, [34239, -173596]
2023-09-24_04:54:00.036590973, [34208, -173548]
2023-09-24_04:54:00.036689601, [34295, -173382]
