"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-304M1/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [219, -98646]
2023-09-24_04:54:00.000098627, [197, -98724]
2023-09-24_04:54:00.000197255, [-1, -98790]
2023-09-24_04:54:00.000295883, [-205, -98831]
2023-09-24_04:54:00.000394511, [-251, -98951]
2023-09-24_04:54:00.000493139, [-88, -98956]
2023-09-24_04:54:00.000591767, [-79, -98715]
2023-09-24_04:54:00.000690395, [-64, -98573]
2023-09-24_04:54:00.000789023, [113, -98685]
2023-09-24_04:54:00.000887651, [99, -98689]
2023-09-24_04:54:00.000986279, [148, -98642]
2023-09-24_04:54:00.001084907, [262, -98547]
2023-09-24_04:54:00.001183535, [166, -98518]
2023-09-24_04:54:00.001282163, [-12, -98516]
2023-09-24_04:54:00.001380791, [-336, -98674]
2023-09-24_04:54:00.001479419, [-629, -98678]
2023-09-24_04:54:00.001578047, [-649, -98498]
2023-09-24_04:54:00.001676675, [-475, -98396]
2023-09-24_04:54:00.001775303, [-170, -98376]
2023-09-24_04:54:00.001873931, [-64, -98529]
2023-09-24_04:54:00.001972559, [-227, -98479]
2023-09-24_04:54:00.002071187, [-222, -98273]
2023-09-24_04:54:00.002169815, [-40, -98190]
2023-09-24_04:54:00.002268443, [103, -98149]
2023-09-24_04:54:00.002367071, [-3, -98179]
2023-09-24_04:54:00.002465699, [-296, -98275]
2023-09-24_04:54:00.002564326, [-470, -98387]
2023-09-24_04:54:00.002662954, [-341, -98566]
2023-09-24_04:54:00.002761582, [-145, -98588]
2023-09-24_04:54:00.002860210, [-157, -98463]
2023-09-24_04:54:00.002958838, [-343, -98459]
2023-09-24_04:54:00.003057466, [-569, -98555]
2023-09-24_04:54:00.003156094, [-436, -98620]
2023-09-24_04:54:00.003254722, [-116, -98585]
2023-09-24_04:54:00.003353350, [-64, -98366]
2023-09-24_04:54:00.003451978, [-167, -98339]
2023-09-24_04:54:00.003550606, [-328, -98415]
2023-09-24_04:54:00.003649234, [-164, -98430]
2023-09-24_04:54:00.003747862, [-48, -98470]
2023-09-24_04:54:00.003846490, [-201, -98424]
2023-09-24_04:54:00.003945118, [-256, -98407]
2023-09-24_04:54:00.004043746, [-406, -98549]
2023-09-24_04:54:00.004142374, [-621, -98593]
2023-09-24_04:54:00.004241002, [-715, -98554]
2023-09-24_04:54:00.004339630, [-518, -98568]
2023-09-24_04:54:00.004438258, [-230, -98553]
2023-09-24_04:54:00.004536886, [-257, -98492]
2023-09-24_04:54:00.004635514, [-289, -98401]
2023-09-24_04:54:00.004734142, [-75, -98379]
2023-09-24_04:54:00.004832770, [-40, -98434]
2023-09-24_04:54:00.004931398, [-275, -98528]
2023-09-24_04:54:00.005030025, [-485, -98626]
2023-09-24_04:54:00.005128653, [-493, -98642]
2023-09-24_04:54:00.005227281, [-448, -98757]
2023-09-24_04:54:00.005325909, [-345, -98817]
2023-09-24_04:54:00.005424537, [-124, -98959]
2023-09-24_04:54:00.005523165, [-229, -99027]
2023-09-24_04:54:00.005621793, [-315, -98844]
2023-09-24_04:54:00.005720421, [-333, -98849]
2023-09-24_04:54:00.005819049, [-467, -98949]
2023-09-24_04:54:00.005917677, [-538, -98948]
2023-09-24_04:54:00.006016305, [-449, -98872]
2023-09-24_04:54:00.006114933, [-262, -98705]
2023-09-24_04:54:00.006213561, [-254, -98618]
2023-09-24_04:54:00.006312189, [-348, -98722]
2023-09-24_04:54:00.006410817, [-236, -98883]
2023-09-24_04:54:00.006509445, [-34, -98918]
2023-09-24_04:54:00.006608073, [-121, -98898]
2023-09-24_04:54:00.006706701, [-206, -98938]
2023-09-24_04:54:00.006805329, [-74, -99053]
2023-09-24_04:54:00.006903957, [59, -99165]
2023-09-24_04:54:00.007002585, [-7, -99086]
2023-09-24_04:54:00.007101213, [-202, -99090]
2023-09-24_04:54:00.007199841, [-154, -99117]
2023-09-24_04:54:00.007298469, [-91, -99040]
2023-09-24_04:54:00.007397097, [-191, -99033]
2023-09-24_04:54:00.007495724, [-164, -99099]
2023-09-24_04:54:00.007594352, [237, -99158]
2023-09-24_04:54:00.007692980, [353, -99271]
2023-09-24_04:54:00.007791608, [-11, -99342]
2023-09-24_04:54:00.007890236, [-328, -99285]
2023-09-24_04:54:00.007988864, [-330, -99171]
2023-09-24_04:54:00.008087492, [-306, -99116]
2023-09-24_04:54:00.008186120, [-215, -99165]
2023-09-24_04:54:00.008284748, [-12, -99066]
2023-09-24_04:54:00.008383376, [65, -99020]
2023-09-24_04:54:00.008482004, [67, -99158]
2023-09-24_04:54:00.008580632, [141, -99137]
2023-09-24_04:54:00.008679260, [230, -98968]
2023-09-24_04:54:00.008777888, [210, -98929]
2023-09-24_04:54:00.008876516, [135, -98993]
2023-09-24_04:54:00.008975144, [109, -99062]
2023-09-24_04:54:00.009073772, [-25, -99095]
2023-09-24_04:54:00.009172400, [-171, -99132]
2023-09-24_04:54:00.009271028, [-106, -99120]
2023-09-24_04:54:00.009369656, [-175, -98917]
2023-09-24_04:54:00.009468284, [-190, -98844]
2023-09-24_04:54:00.009566912, [-51, -98895]
2023-09-24_04:54:00.009665540, [-7, -98881]
2023-09-24_04:54:00.009764168, [40, -98894]
2023-09-24_04:54:00.009862796, [82, -98969]
2023-09-24_04:54:00.009961423, [270, -99043]
2023-09-24_04:54:00.010060051, [290, -99072]
2023-09-24_04:54:00.010158679, [69, -98960]
2023-09-24_04:54:00.010257307, [-19, -98942]
2023-09-24_04:54:00.010355935, [-32, -98874]
2023-09-24_04:54:00.010454563, [-104, -98737]
2023-09-24_04:54:00.010553191, [-324, -98776]
2023-09-24_04:54:00.010651819, [-441, -98786]
2023-09-24_04:54:00.010750447, [-281, -98671]
2023-09-24_04:54:00.010849075, [-162, -98635]
2023-09-24_04:54:00.010947703, [-215, -98540]
2023-09-24_04:54:00.011046331, [-196, -98588]
2023-09-24_04:54:00.011144959, [8, -98748]
2023-09-24_04:54:00.011243587, [115, -98736]
2023-09-24_04:54:00.011342215, [54, -98643]
2023-09-24_04:54:00.011440843, [-130, -98649]
2023-09-24_04:54:00.011539471, [-501, -98682]
2023-09-24_04:54:00.011638099, [-740, -98702]
2023-09-24_04:54:00.011736727, [-593, -98782]
2023-09-24_04:54:00.011835355, [-265, -98603]
2023-09-24_04:54:00.011933983, [-67, -98533]
2023-09-24_04:54:00.012032611, [-303, -98541]
2023-09-24_04:54:00.012131239, [-509, -98542]
2023-09-24_04:54:00.012229867, [-329, -98592]
2023-09-24_04:54:00.012328495, [-138, -98515]
2023-09-24_04:54:00.012427122, [-227, -98474]
2023-09-24_04:54:00.012525750, [-340, -98562]
2023-09-24_04:54:00.012624378, [-355, -98551]
2023-09-24_04:54:00.012723006, [-262, -98585]
2023-09-24_04:54:00.012821634, [-319, -98718]
2023-09-24_04:54:00.012920262, [-555, -98549]
2023-09-24_04:54:00.013018890, [-454, -98351]
2023-09-24_04:54:00.013117518, [-149, -98212]
2023-09-24_04:54:00.013216146, [47, -98120]
2023-09-24_04:54:00.013314774, [107, -98265]
2023-09-24_04:54:00.013413402, [26, -98483]
2023-09-24_04:54:00.013512030, [-176, -98615]
2023-09-24_04:54:00.013610658, [-196, -98627]
2023-09-24_04:54:00.013709286, [-234, -98643]
2023-09-24_04:54:00.013807914, [-431, -98715]
2023-09-24_04:54:00.013906542, [-376, -98747]
2023-09-24_04:54:00.014005170, [-204, -98755]
2023-09-24_04:54:00.014103798, [-70, -98715]
2023-09-24_04:54:00.014202426, [63, -98719]
2023-09-24_04:54:00.014301054, [9, -98681]
2023-09-24_04:54:00.014399682, [-145, -98617]
2023-09-24_04:54:00.014498310, [-251, -98587]
2023-09-24_04:54:00.014596938, [-230, -98563]
2023-09-24_04:54:00.014695566, [43, -98479]
2023-09-24_04:54:00.014794194, [203, -98331]
2023-09-24_04:54:00.014892821, [148, -98322]
2023-09-24_04:54:00.014991449, [3, -98467]
2023-09-24_04:54:00.015090077, [-208, -98557]
2023-09-24_04:54:00.015188705, [-510, -98549]
2023-09-24_04:54:00.015287333, [-602, -98597]
2023-09-24_04:54:00.015385961, [-243, -98617]
2023-09-24_04:54:00.015484589, [278, -98640]
2023-09-24_04:54:00.015583217, [469, -98786]
2023-09-24_04:54:00.015681845, [328, -99024]
2023-09-24_04:54:00.015780473, [198, -99028]
2023-09-24_04:54:00.015879101, [186, -98858]
2023-09-24_04:54:00.015977729, [157, -98925]
2023-09-24_04:54:00.016076357, [-26, -99122]
2023-09-24_04:54:00.016174985, [-230, -99129]
2023-09-24_04:54:00.016273613, [-383, -99084]
2023-09-24_04:54:00.016372241, [-472, -99059]
2023-09-24_04:54:00.016470869, [-361, -99055]
2023-09-24_04:54:00.016569497, [-76, -99080]
