"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-307M1/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [481, 8240]
2023-09-24_04:54:00.000098627, [373, 8289]
2023-09-24_04:54:00.000197255, [97, 8272]
2023-09-24_04:54:00.000295883, [151, 8176]
2023-09-24_04:54:00.000394511, [144, 8314]
2023-09-24_04:54:00.000493139, [9, 8478]
2023-09-24_04:54:00.000591767, [35, 8454]
2023-09-24_04:54:00.000690395, [128, 8276]
2023-09-24_04:54:00.000789023, [202, 8304]
2023-09-24_04:54:00.000887651, [296, 8451]
2023-09-24_04:54:00.000986279, [429, 8357]
2023-09-24_04:54:00.001084907, [575, 8213]
2023-09-24_04:54:00.001183535, [562, 8167]
2023-09-24_04:54:00.001282163, [330, 8166]
2023-09-24_04:54:00.001380791, [165, 8190]
2023-09-24_04:54:00.001479419, [-186, 8293]
2023-09-24_04:54:00.001578047, [-503, 8459]
2023-09-24_04:54:00.001676675, [-322, 8288]
2023-09-24_04:54:00.001775303, [110, 8053]
2023-09-24_04:54:00.001873931, [328, 7983]
2023-09-24_04:54:00.001972559, [316, 8090]
2023-09-24_04:54:00.002071187, [305, 8234]
2023-09-24_04:54:00.002169815, [355, 8105]
2023-09-24_04:54:00.002268443, [524, 8142]
2023-09-24_04:54:00.002367071, [430, 8265]
2023-09-24_04:54:00.002465699, [152, 8340]
2023-09-24_04:54:00.002564326, [96, 8303]
2023-09-24_04:54:00.002662954, [233, 8137]
2023-09-24_04:54:00.002761582, [324, 8080]
2023-09-24_04:54:00.002860210, [293, 8274]
2023-09-24_04:54:00.002958838, [153, 8411]
2023-09-24_04:54:00.003057466, [-219, 8261]
2023-09-24_04:54:00.003156094, [-166, 8230]
2023-09-24_04:54:00.003254722, [251, 8412]
2023-09-24_04:54:00.003353350, [382, 8493]
2023-09-24_04:54:00.003451978, [106, 8334]
2023-09-24_04:54:00.003550606, [-65, 8261]
2023-09-24_04:54:00.003649234, [174, 8343]
2023-09-24_04:54:00.003747862, [328, 8459]
2023-09-24_04:54:00.003846490, [395, 8382]
2023-09-24_04:54:00.003945118, [250, 8157]
2023-09-24_04:54:00.004043746, [-29, 8014]
2023-09-24_04:54:00.004142374, [-87, 7995]
2023-09-24_04:54:00.004241002, [-79, 8071]
2023-09-24_04:54:00.004339630, [118, 8026]
2023-09-24_04:54:00.004438258, [428, 7955]
2023-09-24_04:54:00.004536886, [444, 7942]
2023-09-24_04:54:00.004635514, [394, 7868]
2023-09-24_04:54:00.004734142, [353, 7930]
2023-09-24_04:54:00.004832770, [217, 8172]
2023-09-24_04:54:00.004931398, [171, 8262]
2023-09-24_04:54:00.005030025, [-32, 8259]
2023-09-24_04:54:00.005128653, [-67, 8265]
2023-09-24_04:54:00.005227281, [17, 8324]
2023-09-24_04:54:00.005325909, [26, 8444]
2023-09-24_04:54:00.005424537, [162, 8481]
2023-09-24_04:54:00.005523165, [109, 8394]
2023-09-24_04:54:00.005621793, [5, 8241]
2023-09-24_04:54:00.005720421, [-34, 8119]
2023-09-24_04:54:00.005819049, [-3, 8037]
2023-09-24_04:54:00.005917677, [152, 8090]
2023-09-24_04:54:00.006016305, [257, 8277]
2023-09-24_04:54:00.006114933, [185, 8326]
2023-09-24_04:54:00.006213561, [109, 8168]
2023-09-24_04:54:00.006312189, [99, 8107]
2023-09-24_04:54:00.006410817, [153, 8112]
2023-09-24_04:54:00.006509445, [195, 8182]
2023-09-24_04:54:00.006608073, [123, 8202]
2023-09-24_04:54:00.006706701, [26, 8163]
2023-09-24_04:54:00.006805329, [3, 8167]
2023-09-24_04:54:00.006903957, [24, 8132]
2023-09-24_04:54:00.007002585, [-53, 8231]
2023-09-24_04:54:00.007101213, [-103, 8322]
2023-09-24_04:54:00.007199841, [-160, 8396]
2023-09-24_04:54:00.007298469, [-192, 8419]
2023-09-24_04:54:00.007397097, [-277, 8308]
2023-09-24_04:54:00.007495724, [-258, 8312]
2023-09-24_04:54:00.007594352, [65, 8606]
