"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-315M2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [582, 123]
2023-09-24_04:54:00.000098627, [326, 5]
2023-09-24_04:54:00.000197255, [-15, -11]
2023-09-24_04:54:00.000295883, [-238, 19]
2023-09-24_04:54:00.000394511, [-358, 27]
2023-09-24_04:54:00.000493139, [-384, 97]
2023-09-24_04:54:00.000591767, [-361, 115]
2023-09-24_04:54:00.000690395, [-318, -41]
2023-09-24_04:54:00.000789023, [-181, 3]
2023-09-24_04:54:00.000887651, [-14, 130]
2023-09-24_04:54:00.000986279, [-50, 168]
2023-09-24_04:54:00.001084907, [-127, 278]
2023-09-24_04:54:00.001183535, [-159, 440]
2023-09-24_04:54:00.001282163, [-318, 425]
2023-09-24_04:54:00.001380791, [-693, 186]
2023-09-24_04:54:00.001479419, [-1035, 156]
2023-09-24_04:54:00.001578047, [-1154, 314]
2023-09-24_04:54:00.001676675, [-1067, 306]
2023-09-24_04:54:00.001775303, [-838, 208]
2023-09-24_04:54:00.001873931, [-735, 276]
2023-09-24_04:54:00.001972559, [-793, 306]
2023-09-24_04:54:00.002071187, [-776, 346]
2023-09-24_04:54:00.002169815, [-528, 437]
2023-09-24_04:54:00.002268443, [-363, 423]
2023-09-24_04:54:00.002367071, [-569, 385]
2023-09-24_04:54:00.002465699, [-1054, 493]
2023-09-24_04:54:00.002564326, [-1245, 546]
2023-09-24_04:54:00.002662954, [-978, 449]
2023-09-24_04:54:00.002761582, [-627, 372]
2023-09-24_04:54:00.002860210, [-622, 383]
2023-09-24_04:54:00.002958838, [-910, 238]
2023-09-24_04:54:00.003057466, [-1128, 126]
2023-09-24_04:54:00.003156094, [-1119, 143]
2023-09-24_04:54:00.003254722, [-884, 84]
2023-09-24_04:54:00.003353350, [-738, -10]
2023-09-24_04:54:00.003451978, [-716, -59]
2023-09-24_04:54:00.003550606, [-812, 35]
2023-09-24_04:54:00.003649234, [-831, 134]
2023-09-24_04:54:00.003747862, [-717, 25]
2023-09-24_04:54:00.003846490, [-739, 119]
2023-09-24_04:54:00.003945118, [-883, 242]
2023-09-24_04:54:00.004043746, [-1082, 153]
2023-09-24_04:54:00.004142374, [-1225, 58]
2023-09-24_04:54:00.004241002, [-1170, -33]
2023-09-24_04:54:00.004339630, [-921, -84]
2023-09-24_04:54:00.004438258, [-743, -114]
2023-09-24_04:54:00.004536886, [-816, -117]
2023-09-24_04:54:00.004635514, [-882, -138]
2023-09-24_04:54:00.004734142, [-728, -89]
2023-09-24_04:54:00.004832770, [-590, -51]
2023-09-24_04:54:00.004931398, [-591, 12]
2023-09-24_04:54:00.005030025, [-943, 34]
2023-09-24_04:54:00.005128653, [-1190, 33]
2023-09-24_04:54:00.005227281, [-1013, 64]
2023-09-24_04:54:00.005325909, [-755, -61]
2023-09-24_04:54:00.005424537, [-574, -217]
2023-09-24_04:54:00.005523165, [-737, -254]
2023-09-24_04:54:00.005621793, [-821, -319]
2023-09-24_04:54:00.005720421, [-852, -384]
2023-09-24_04:54:00.005819049, [-1013, -394]
2023-09-24_04:54:00.005917677, [-933, -327]
2023-09-24_04:54:00.006016305, [-644, -74]
2023-09-24_04:54:00.006114933, [-304, 69]
2023-09-24_04:54:00.006213561, [-301, 80]
2023-09-24_04:54:00.006312189, [-468, 49]
2023-09-24_04:54:00.006410817, [-417, -80]
2023-09-24_04:54:00.006509445, [-251, -199]
2023-09-24_04:54:00.006608073, [-226, -404]
2023-09-24_04:54:00.006706701, [-309, -557]
2023-09-24_04:54:00.006805329, [-136, -416]
2023-09-24_04:54:00.006903957, [117, -275]
2023-09-24_04:54:00.007002585, [61, -377]
2023-09-24_04:54:00.007101213, [-43, -502]
2023-09-24_04:54:00.007199841, [78, -435]
2023-09-24_04:54:00.007298469, [216, -333]
2023-09-24_04:54:00.007397097, [305, -252]
2023-09-24_04:54:00.007495724, [436, -226]
2023-09-24_04:54:00.007594352, [632, -165]
2023-09-24_04:54:00.007692980, [669, -163]
2023-09-24_04:54:00.007791608, [488, -262]
2023-09-24_04:54:00.007890236, [354, -249]
2023-09-24_04:54:00.007988864, [375, -253]
2023-09-24_04:54:00.008087492, [437, -222]
2023-09-24_04:54:00.008186120, [652, -189]
2023-09-24_04:54:00.008284748, [811, -187]
2023-09-24_04:54:00.008383376, [825, -146]
2023-09-24_04:54:00.008482004, [843, -230]
2023-09-24_04:54:00.008580632, [896, -366]
2023-09-24_04:54:00.008679260, [862, -291]
2023-09-24_04:54:00.008777888, [782, -267]
2023-09-24_04:54:00.008876516, [929, -201]
2023-09-24_04:54:00.008975144, [962, -322]
2023-09-24_04:54:00.009073772, [781, -451]
2023-09-24_04:54:00.009172400, [672, -348]
2023-09-24_04:54:00.009271028, [739, -386]
2023-09-24_04:54:00.009369656, [816, -546]
2023-09-24_04:54:00.009468284, [577, -593]
2023-09-24_04:54:00.009566912, [340, -456]
2023-09-24_04:54:00.009665540, [400, -371]
2023-09-24_04:54:00.009764168, [520, -466]
2023-09-24_04:54:00.009862796, [580, -582]
2023-09-24_04:54:00.009961423, [650, -635]
2023-09-24_04:54:00.010060051, [791, -609]
2023-09-24_04:54:00.010158679, [824, -450]
2023-09-24_04:54:00.010257307, [493, -416]
2023-09-24_04:54:00.010355935, [216, -531]
2023-09-24_04:54:00.010454563, [79, -469]
2023-09-24_04:54:00.010553191, [-58, -221]
2023-09-24_04:54:00.010651819, [-104, -145]
2023-09-24_04:54:00.010750447, [-189, -291]
2023-09-24_04:54:00.010849075, [-94, -406]
2023-09-24_04:54:00.010947703, [-113, -433]
2023-09-24_04:54:00.011046331, [-242, -489]
2023-09-24_04:54:00.011144959, [-230, -609]
2023-09-24_04:54:00.011243587, [-190, -605]
2023-09-24_04:54:00.011342215, [-155, -562]
2023-09-24_04:54:00.011440843, [-346, -596]
2023-09-24_04:54:00.011539471, [-695, -527]
2023-09-24_04:54:00.011638099, [-927, -485]
2023-09-24_04:54:00.011736727, [-775, -494]
2023-09-24_04:54:00.011835355, [-615, -550]
2023-09-24_04:54:00.011933983, [-583, -560]
2023-09-24_04:54:00.012032611, [-494, -615]
2023-09-24_04:54:00.012131239, [-464, -704]
2023-09-24_04:54:00.012229867, [-398, -696]
2023-09-24_04:54:00.012328495, [-238, -607]
2023-09-24_04:54:00.012427122, [-321, -450]
2023-09-24_04:54:00.012525750, [-419, -437]
2023-09-24_04:54:00.012624378, [-393, -479]
2023-09-24_04:54:00.012723006, [-560, -434]
2023-09-24_04:54:00.012821634, [-796, -400]
2023-09-24_04:54:00.012920262, [-733, -348]
2023-09-24_04:54:00.013018890, [-590, -341]
2023-09-24_04:54:00.013117518, [-587, -305]
2023-09-24_04:54:00.013216146, [-727, -266]
2023-09-24_04:54:00.013314774, [-699, -338]
2023-09-24_04:54:00.013413402, [-523, -407]
2023-09-24_04:54:00.013512030, [-654, -468]
2023-09-24_04:54:00.013610658, [-672, -441]
2023-09-24_04:54:00.013709286, [-705, -206]
2023-09-24_04:54:00.013807914, [-1079, -65]
2023-09-24_04:54:00.013906542, [-1043, -40]
2023-09-24_04:54:00.014005170, [-653, -26]
2023-09-24_04:54:00.014103798, [-521, -26]
2023-09-24_04:54:00.014202426, [-615, 15]
2023-09-24_04:54:00.014301054, [-745, 92]
2023-09-24_04:54:00.014399682, [-780, 191]
2023-09-24_04:54:00.014498310, [-798, 190]
2023-09-24_04:54:00.014596938, [-820, 74]
2023-09-24_04:54:00.014695566, [-607, -12]
2023-09-24_04:54:00.014794194, [-383, 45]
2023-09-24_04:54:00.014892821, [-215, 82]
2023-09-24_04:54:00.014991449, [-283, 137]
2023-09-24_04:54:00.015090077, [-742, 136]
2023-09-24_04:54:00.015188705, [-1183, 127]
2023-09-24_04:54:00.015287333, [-1354, 164]
2023-09-24_04:54:00.015385961, [-894, 223]
2023-09-24_04:54:00.015484589, [-441, 166]
2023-09-24_04:54:00.015583217, [-375, 38]
2023-09-24_04:54:00.015681845, [-398, 76]
2023-09-24_04:54:00.015780473, [-285, 138]
2023-09-24_04:54:00.015879101, [-228, 92]
2023-09-24_04:54:00.015977729, [-358, -46]
2023-09-24_04:54:00.016076357, [-524, -15]
2023-09-24_04:54:00.016174985, [-837, 177]
2023-09-24_04:54:00.016273613, [-1049, 134]
2023-09-24_04:54:00.016372241, [-1076, 87]
2023-09-24_04:54:00.016470869, [-1047, 190]
2023-09-24_04:54:00.016569497, [-802, 363]
2023-09-24_04:54:00.016668125, [-634, 461]
2023-09-24_04:54:00.016766753, [-419, 399]
2023-09-24_04:54:00.016865381, [-102, 400]
2023-09-24_04:54:00.016964009, [22, 407]
2023-09-24_04:54:00.017062637, [13, 459]
2023-09-24_04:54:00.017161265, [-178, 539]
2023-09-24_04:54:00.017259893, [-304, 512]
2023-09-24_04:54:00.017358520, [-236, 483]
2023-09-24_04:54:00.017457148, [-331, 569]
2023-09-24_04:54:00.017555776, [-478, 592]
2023-09-24_04:54:00.017654404, [-202, 453]
2023-09-24_04:54:00.017753032, [289, 386]
2023-09-24_04:54:00.017851660, [323, 434]
2023-09-24_04:54:00.017950288, [41, 345]
2023-09-24_04:54:00.018048916, [37, 248]
2023-09-24_04:54:00.018147544, [226, 369]
2023-09-24_04:54:00.018246172, [511, 445]
2023-09-24_04:54:00.018344800, [636, 416]
2023-09-24_04:54:00.018443428, [599, 377]
2023-09-24_04:54:00.018542056, [576, 364]
2023-09-24_04:54:00.018640684, [531, 207]
2023-09-24_04:54:00.018739312, [299, 122]
2023-09-24_04:54:00.018837940, [-67, 233]
2023-09-24_04:54:00.018936568, [-203, 387]
2023-09-24_04:54:00.019035196, [-37, 434]
2023-09-24_04:54:00.019133824, [243, 416]
2023-09-24_04:54:00.019232452, [448, 392]
2023-09-24_04:54:00.019331080, [597, 376]
2023-09-24_04:54:00.019429708, [515, 381]
2023-09-24_04:54:00.019528336, [335, 282]
2023-09-24_04:54:00.019626964, [124, 292]
2023-09-24_04:54:00.019725592, [169, 300]
2023-09-24_04:54:00.019824220, [382, 322]
2023-09-24_04:54:00.019922847, [41, 386]
2023-09-24_04:54:00.020021475, [-267, 415]
2023-09-24_04:54:00.020120103, [-377, 481]
2023-09-24_04:54:00.020218731, [-255, 451]
2023-09-24_04:54:00.020317359, [176, 467]
2023-09-24_04:54:00.020415987, [341, 523]
2023-09-24_04:54:00.020514615, [217, 365]
2023-09-24_04:54:00.020613243, [14, 194]
2023-09-24_04:54:00.020711871, [-227, 173]
2023-09-24_04:54:00.020810499, [-410, 75]
2023-09-24_04:54:00.020909127, [-472, 7]
2023-09-24_04:54:00.021007755, [-374, -50]
2023-09-24_04:54:00.021106383, [-287, -40]
2023-09-24_04:54:00.021205011, [-297, -73]
2023-09-24_04:54:00.021303639, [-460, -18]
2023-09-24_04:54:00.021402267, [-594, 76]
2023-09-24_04:54:00.021500895, [-694, 29]
2023-09-24_04:54:00.021599523, [-679, 98]
2023-09-24_04:54:00.021698151, [-419, 166]
2023-09-24_04:54:00.021796779, [-289, 193]
2023-09-24_04:54:00.021895407, [-473, 4]
2023-09-24_04:54:00.021994035, [-457, -200]
2023-09-24_04:54:00.022092663, [-402, -61]
2023-09-24_04:54:00.022191291, [-536, 90]
2023-09-24_04:54:00.022289919, [-770, -4]
2023-09-24_04:54:00.022388546, [-851, -36]
2023-09-24_04:54:00.022487174, [-741, -80]
2023-09-24_04:54:00.022585802, [-704, -77]
2023-09-24_04:54:00.022684430, [-663, -69]
2023-09-24_04:54:00.022783058, [-713, -105]
2023-09-24_04:54:00.022881686, [-753, -39]
2023-09-24_04:54:00.022980314, [-687, 56]
2023-09-24_04:54:00.023078942, [-522, 66]
2023-09-24_04:54:00.023177570, [-482, -49]
2023-09-24_04:54:00.023276198, [-580, -41]
2023-09-24_04:54:00.023374826, [-702, -16]
2023-09-24_04:54:00.023473454, [-680, -95]
2023-09-24_04:54:00.023572082, [-596, -114]
2023-09-24_04:54:00.023670710, [-638, -88]
2023-09-24_04:54:00.023769338, [-656, -128]
2023-09-24_04:54:00.023867966, [-651, -163]
2023-09-24_04:54:00.023966594, [-674, -163]
2023-09-24_04:54:00.024065222, [-823, -79]
2023-09-24_04:54:00.024163850, [-940, -128]
2023-09-24_04:54:00.024262478, [-715, -436]
2023-09-24_04:54:00.024361106, [-456, -433]
2023-09-24_04:54:00.024459734, [-390, -230]
2023-09-24_04:54:00.024558362, [-396, -125]
2023-09-24_04:54:00.024656990, [-376, -121]
2023-09-24_04:54:00.024755618, [-376, -312]
2023-09-24_04:54:00.024854245, [-606, -428]
2023-09-24_04:54:00.024952873, [-760, -379]
2023-09-24_04:54:00.025051501, [-688, -254]
2023-09-24_04:54:00.025150129, [-593, -180]
2023-09-24_04:54:00.025248757, [-525, -220]
2023-09-24_04:54:00.025347385, [-429, -346]
2023-09-24_04:54:00.025446013, [-348, -324]
